,elephant,dolphin,panda,lion,kangaroo,penguin,giraffe,chimpanzee,koala,orangutan
000,-0.5811290144920349,-2.7373790740966797,-4.02644157409668,-7.33112907409668,-4.8858169317244915,-3.7568374779075384,-4.542309016396757,-7.14362931251523,-3.442403537919745,-10.16708040227877
001,-0.7582167983055115,-1.3207168579101562,-4.094154357910156,-5.945716857910156,-5.062904357910156,-6.126605504308827,-3.000499244000821,-5.414467573165666,-4.024398291250691,-8.055114269005571
002,-0.9050484299659729,-1.0300483703613281,-4.319110870361328,-5.998798370361328,-4.889423370361328,-5.749540649470873,-3.0224271829647478,-5.412861585616838,-4.530320130608743,-7.834755539701291
003,-0.5302102565765381,-2.217710256576538,-4.147397994995117,-7.248960494995117,-5.178647994995117,-4.7435507494956255,-2.5616426301567117,-5.952086210250627,-3.678960632008966,-8.319290280192945
004,-0.28303763270378113,-3.3455376625061035,-3.5877251625061035,-7.0721001625061035,-5.806475520133915,-3.6373489235993475,-2.5331843983731233,-7.720538139343148,-4.260450954781845,-9.751801609889299
005,-0.6122288107872009,-2.9481663703918457,-4.205978870391846,-6.495041370391846,-5.010666608810396,-2.6411197232082486,-2.682736616145121,-5.58879184722889,-4.394241280737333,-8.91693413241046
006,-0.6220654249191284,-2.684565544128418,-4.473628044128418,-7.411128044128418,-4.348628282546969,-2.814758740365505,-3.4971848655113718,-6.32519090175623,-3.9361949989106506,-8.950217008239633
007,-0.8295202255249023,-1.3138952255249023,-4.102957725524902,-5.110770225524902,-4.727957725524902,-5.197526477277279,-2.6110119527438655,-5.181083559989588,-4.126714417041512,-7.688919663130946
008,-0.9319239854812622,-4.025673866271973,-5.135048866271973,-7.486611366271973,-6.931924104690523,-3.4836925733834505,-5.236844274098985,-8.205361843109017,-6.315790455089882,-9.260065793847389
009,-0.8810772895812988,-3.677952289581299,-3.568577289581299,-6.435764789581299,-3.849827885627576,-2.342083311639726,-3.2564944350742735,-6.6545150279998495,-4.30426237557549,-9.498323677209555
010,-0.917743444442749,-4.472431182861328,-5.722431182861328,-7.753681182861328,-7.222431898116838,-4.959456944838166,-5.113287302956451,-7.347431659698373,-6.301676599076018,-10.292764186648128
011,-0.8202128410339355,-1.5077128410339355,-3.9061503410339355,-5.6092753410339355,-4.6874003410339355,-5.500951214577071,-2.453259440677357,-5.2967760562894455,-4.13311544895987,-7.890549182608083
012,-0.9512854218482971,-1.1544103622436523,-4.271597862243652,-5.630972862243652,-4.826285362243652,-5.342754603596404,-2.6702397852786817,-5.076286196708338,-4.271922654792434,-7.779432773339067
013,-0.5485700368881226,-1.4860700368881226,-4.712632656097412,-6.298570156097412,-4.978257656097412,-5.2527162581682205,-2.8612640908104368,-5.572008252143689,-4.525444697326748,-8.197023749215077
014,-0.17898613214492798,-3.319611072540283,-4.757111072540283,-7.483673572540283,-6.428986310958834,-4.283584154909477,-2.8509868304390693,-8.053986907005253,-6.1562090122606605,-10.21024966231289
015,-0.8127752542495728,-1.0627752542495728,-4.836212635040283,-6.422150135040283,-5.320587635040283,-6.172912664478645,-3.0786123050638707,-5.375275969504969,-4.930233680235688,-7.976858019621432
016,-1.0234451293945312,-1.1484451293945312,-4.242195129394531,-5.960945129394531,-5.000007629394531,-5.4461463851621374,-2.8283158372942125,-5.281258344650041,-4.078424887848087,-7.710968374934964
017,-1.3453447818756104,-3.2281572818756104,-4.775032043457031,-6.673469543457031,-4.501595616340069,-2.293074439279735,-2.8300238385563716,-6.798469901084843,-5.143641890375875,-9.548516033999476
018,-0.7271400690078735,-1.2896400690078735,-4.781827449798584,-6.281827449798584,-5.336514949798584,-5.392015126824845,-2.8445161403069505,-5.367765665054094,-4.969704437709879,-7.992786168826569
019,-0.7608873248100281,-1.4796373844146729,-4.182762145996094,-5.823387145996094,-4.612449645996094,-4.863376902649179,-2.3861051560670603,-5.534325242042371,-4.183108865690883,-7.92496824247246
020,-0.7443642020225525,-1.3224892616271973,-3.9709267616271973,-5.752176761627197,-4.900614261627197,-5.417101726459805,-2.7288983933685813,-5.361552476882707,-4.361846641928423,-7.96313643430949
021,-1.429103970527649,-1.983791470527649,-4.491603851318359,-7.530666351318359,-3.6869163513183594,-2.431413841433823,-2.6557913940487197,-5.999417066573869,-2.8905529858893715,-8.358834504149854
022,-0.3635565936565399,-1.8166816234588623,-5.285431385040283,-7.004181385040283,-5.441681385040283,-5.599094548611902,-3.191848025788204,-5.94949448108656,-4.965443558437983,-8.660447001342618
023,-0.6475207209587097,-1.5068957805633545,-4.631895542144775,-6.483458042144775,-4.772520542144775,-6.05503657751251,-2.4445843518769834,-5.514708757400285,-4.390027591201942,-7.811603069105331
024,-0.6354309320449829,-1.291680932044983,-4.697930812835693,-6.291680812835693,-5.338555812835693,-5.479951084940694,-3.0106495379586704,-5.744806528091203,-4.987284260394517,-8.377636551698743
025,-0.8584787845611572,-1.2334787845611572,-5.124103546142578,-6.452228546142578,-5.405353546142578,-5.226906602620147,-2.702416640750016,-5.725666761398088,-4.382232496718643,-7.913183808168469
026,-0.6844826936721802,-1.4344826936721802,-4.411045074462891,-5.661045074462891,-4.817295074462891,-5.44331224670168,-2.817525360296713,-5.215733408927576,-4.075448216579389,-8.012629747145184
027,-0.286271333694458,-2.598771333694458,-4.356583595275879,-6.458146095275879,-5.6990100145339895,-5.4301084955222905,-2.6444567351427395,-6.4490103721617515,-4.918154519400559,-9.214647412221893
028,-0.7712448835372925,-1.2868698835372925,-4.888432502746582,-5.818120002746582,-5.318120002746582,-6.351012668106705,-2.4433364633878227,-5.364995956420444,-4.295025885745417,-7.521274923830788
029,-0.6696262359619141,-1.857126235961914,-4.083688735961914,-6.271188735961914,-5.247751235961914,-5.57671857153764,-2.232320766604971,-5.443064451217424,-3.4434115281910636,-8.263395428473814
030,-0.7494850158691406,-1.3901100158691406,-4.179172515869141,-5.905735015869141,-4.749485015869141,-5.531779577955604,-2.562197662628023,-5.476048231124651,-4.14043361673248,-8.077629566001633
031,-0.9028253555297852,-1.3090753555297852,-4.098137855529785,-5.621575355529785,-4.660637855529785,-6.059869689110201,-2.6296016941341804,-5.035638809203647,-4.012517640308943,-7.754409432178363
032,-0.6693256497383118,-1.200575590133667,-4.841200828552246,-6.192763328552246,-5.216200828552246,-5.662194973323494,-3.208576184697449,-5.809951543807756,-4.677464431995759,-8.325593590578137
033,-0.561204195022583,-1.842454195022583,-4.686203956604004,-6.686203956604004,-5.319016456604004,-4.663998678792268,-2.850443347590044,-5.779954671859514,-3.928710767388111,-7.76434767228784
034,-0.945677638053894,-0.976927638053894,-4.242552757263184,-5.570677757263184,-4.836302757263184,-5.860427024541423,-2.922440389636904,-5.328491091727869,-4.64909263222944,-7.891012668358599
035,-0.7451493144035339,-1.7607743740081787,-4.6513991355896,-6.0029616355896,-5.1904616355896,-5.246313013602048,-2.862536291271681,-5.6045248508451095,-4.354903030121932,-7.909228682372486
036,-0.15537533164024353,-3.3194377422332764,-5.2256879806518555,-8.928812980651855,-5.827250719070406,-4.08776668459177,-4.022649165257462,-7.0538134574889,-5.343545212526806,-9.62413740150987
037,-0.27755194902420044,-3.0900518894195557,-4.496302127838135,-6.847864627838135,-6.168177247047417,-5.0152355479076505,-2.590159172024869,-6.613490223884412,-5.2936406253429595,-9.004126071858991
038,-0.9856846928596497,-1.0325596332550049,-4.696622371673584,-5.852872371673584,-5.102872371673584,-5.947585238260217,-2.689019538782304,-5.4700609445566215,-3.9938471896748524,-7.634150623876849
039,-0.601586103439331,-1.460961103439331,-4.93752384185791,-6.16408634185791,-5.92971134185791,-6.907985175726935,-2.3830734209768707,-5.625025153159186,-4.773794595501386,-7.382857322472773
040,-0.9696365594863892,-1.0321365594863892,-4.3915114402771,-5.7118239402771,-5.1727614402771,-6.103255066089332,-3.110468485378078,-5.282137274741785,-4.962140748393722,-8.047784924241569
041,-1.1769448518753052,-1.0206948518753052,-4.387882232666016,-6.153507232666016,-4.864444732666016,-5.779284056217875,-2.5052457892888924,-5.481632947921526,-4.0836223641526885,-7.32541203454457
042,-0.8269340395927429,-1.3113090991973877,-4.451933860778809,-5.842558860778809,-5.186308860778809,-5.757681761053391,-2.3271022893604822,-5.20193481445267,-4.0772411351208575,-7.936333536797974
043,-0.27938398718833923,-3.107508897781372,-4.388759136199951,-7.154384136199951,-5.209071755409234,-4.570838330779225,-2.420117491550627,-6.638759613036996,-5.014177354139974,-8.904395103389106
044,-0.8465519547462463,-1.2996768951416016,-4.299676895141602,-5.596551895141602,-4.729364395141602,-5.519240286841523,-2.7686469312757254,-4.987177729606287,-3.9484325141238514,-7.745013832747645
045,-1.151972770690918,-0.995722770690918,-3.636347770690918,-5.198847770690918,-4.901972770690918,-5.379296489816625,-2.8865177486877656,-5.073848605155604,-4.43348773784237,-7.823869704960089
046,-0.8217785358428955,-1.4624035358428955,-4.110840797424316,-5.899903297424316,-4.438965797424316,-5.5023518450325355,-2.4313902574649546,-5.267091631889002,-3.7127552605816163,-7.806175350899139
047,-0.4754689633846283,-2.873906373977661,-3.850468873977661,-6.77234411239624,-5.412969350814791,-4.323692315723747,-1.8037046132885735,-6.662969589233285,-5.3510914296493866,-9.55360686770291
048,-0.30937090516090393,-3.012495994567871,-4.637495994567871,-7.301558494567871,-6.2312461137771535,-4.850694601424038,-3.043900239485083,-6.645308971404916,-5.231995540030766,-9.160947203542491
049,-0.9612268209457397,-1.0237268209457397,-4.258101940155029,-5.890914440155029,-4.914351940155029,-5.5635389856179245,-3.070793252758449,-5.265915274619715,-4.633383949578274,-7.922184109494992
050,-0.22140128910541534,-2.8932762145996094,-4.393276214599609,-6.572963714599609,-6.393276214599609,-4.871188206481747,-2.7683882650526357,-6.408901810645887,-5.682711770088645,-9.59641516198917
051,-0.6231029033660889,-1.3574779033660889,-4.810603141784668,-6.630915641784668,-5.044978141784668,-5.2412654177169316,-2.8420065523387166,-5.709041357040178,-4.56089122913545,-8.146556377287197
052,-0.6989309191703796,-1.6676809787750244,-4.527055740356445,-6.386430740356445,-4.823930740356445,-5.67631401703693,-2.4178879046958173,-5.456744074821131,-4.527381247957237,-7.972388386522653
053,-1.0938820838928223,-1.0313820838928223,-4.226694583892822,-5.687632083892822,-4.804819583892822,-5.079017350100912,-2.734698038941133,-5.250132799148332,-4.156655393453548,-7.5782799718144815
054,-0.8102937936782837,-1.3259187936782837,-4.622793674468994,-6.036856174468994,-4.771231174468994,-6.272708278149366,-2.1854742602299666,-5.49779450893368,-3.99812335302704,-7.740000128565953
055,-0.772609293460846,-1.0851092338562012,-4.889796733856201,-5.780421733856201,-5.428859233856201,-6.1563402962638065,-3.186869840064901,-5.210110187530063,-4.726088461116888,-7.702318548917901
056,-1.1017570495605469,-1.0705070495605469,-4.078319549560547,-5.531444549560547,-5.234569549560547,-5.329581536934711,-3.0394831640151097,-5.2736330032344085,-4.250491932529258,-7.758032083198486
057,-1.3205585479736328,-2.765871047973633,-4.468996047973633,-6.125246047973633,-4.851809024810677,-2.0930392048321664,-1.9300796878815163,-6.375246405601445,-4.462038628174923,-8.844023823352472
058,-0.608325183391571,-1.4364502429962158,-4.248950004577637,-6.405200004577637,-5.202075004577637,-5.890465339936782,-2.670985447446583,-5.788013100623914,-4.811732848203974,-8.420842766603528
059,-1.5653413534164429,-3.1434664726257324,-4.791903972625732,-7.041903972625732,-4.26065504550877,-1.5739226639270782,-2.425067601550836,-6.15909206867201,-3.941828813171014,-8.1513168804413
060,-0.9466339349746704,-1.0403839349746704,-4.110696315765381,-5.727883815765381,-5.149758815765381,-5.244046781794168,-2.8686582930386066,-5.470071911811658,-4.8375159171409905,-8.282590389078905
061,-0.8865787386894226,-0.9803287386894226,-4.699078559875488,-5.730328559875488,-5.183453559875488,-6.0277665460598655,-2.9336420120525872,-5.441266775130998,-4.863410317397211,-7.816285729215451
062,-0.9427859783172607,-1.0834109783172607,-4.14591121673584,-5.77872371673584,-4.68497371673584,-6.084035797510296,-3.052384828304639,-5.239662051200526,-4.411830143653788,-7.974059223863151
063,-0.8657402992248535,-1.1313652992248535,-4.2954277992248535,-5.7407402992248535,-5.1860527992248535,-6.264739713107701,-2.6471814926480874,-5.264178633689539,-4.592623182456009,-7.568888067939042
064,-1.1169434785842896,-1.1638184785842896,-3.663818359375,-5.484130859375,-4.921630859375,-5.531969797797501,-2.351494058428216,-5.273194193839686,-3.554768747795606,-7.421655296981044
065,-0.3643593192100525,-2.1768593788146973,-4.653421878814697,-7.083109378814697,-6.200297117233248,-4.991243255790323,-2.708209509604785,-6.2706099748609745,-5.599254472879693,-9.270621180458875
066,-0.8535005450248718,-1.5722506046295166,-4.6425628662109375,-7.0019378662109375,-4.681924343109131,-5.136158208944835,-2.221142399139353,-5.970987439155408,-4.080698790989118,-8.10381591305486
067,-0.939527690410614,-1.1114027500152588,-4.29890251159668,-5.89265251159668,-4.98640251159668,-5.111983130685985,-2.970938192840549,-5.580153107642957,-4.931970563658979,-8.158297657762887
068,-0.32316234707832336,-2.510662317276001,-4.51066255569458,-7.00285005569458,-5.9794126749038625,-5.473369819577783,-2.6982738909500767,-6.440350532531625,-5.229796216794057,-9.096612214962079
069,-1.1342535018920898,-0.8373785614967346,-4.32956600189209,-5.50144100189209,-5.11862850189209,-5.73658258136129,-3.2125583725282922,-5.3373792171476,-4.681406459334539,-7.845212578540668
070,-0.5960263013839722,-1.9554013013839722,-4.338213920593262,-6.869463920593262,-5.275713920593262,-5.582716049160808,-1.8930678228934994,-6.080402135848772,-3.7838551457680296,-8.549169182619153
071,-0.6910659670829773,-1.175441026687622,-4.886378288269043,-6.394190788269043,-5.464503288269043,-6.418508023372851,-2.6756079057668103,-5.472316741942905,-4.800753425370203,-7.8160872457101505
072,-0.39531034231185913,-2.160935401916504,-5.426560401916504,-7.340622901916504,-5.106248140335055,-4.402385420165956,-2.520428054565855,-7.129685878753548,-4.770917827147059,-9.270325660589151
073,-0.5056337714195251,-2.56813383102417,-4.51344633102417,-6.15407133102417,-4.779071569442721,-3.9486156380735338,-1.9744954046982457,-6.474384307861214,-4.74050199741032,-8.841584563161632
074,-0.9217829704284668,-1.2655329704284668,-4.367095470428467,-5.968657970428467,-4.781157970428467,-6.415536726126447,-2.17196999231237,-5.3592839241023285,-3.8908227262145374,-7.5780549046976375
075,-0.5561766624450684,-1.6499266624450684,-4.767114162445068,-6.868676662445068,-5.454614162445068,-5.8859030292369425,-2.665742975048488,-5.931177377700578,-4.790842371643521,-8.134322404655904
076,-0.39075082540512085,-2.7032508850097656,-4.586063385009766,-6.492313385009766,-5.226688623428316,-4.232237293384969,-2.3439925840939395,-6.570438981056043,-4.3053712480468675,-8.89857816685253
077,-0.4481024146080017,-2.4168524742126465,-4.1981024742126465,-6.0652899742126465,-5.627790093421929,-5.478797737043351,-1.9638266514230054,-6.651227951049691,-4.9405956992995925,-9.463739514272675
078,-0.6534101366996765,-1.3877851963043213,-4.692472457885742,-6.137784957885742,-5.215909957885742,-5.756005349569023,-2.528604846127564,-5.387785673141252,-4.333356108603766,-8.129991888810764
079,-0.6805521845817566,-3.5321147441864014,-4.485239505767822,-6.555552005767822,-4.578989982604867,-2.986512629315257,-1.8682979043514933,-6.813364982604867,-4.306482716288883,-9.063388704971658
080,-0.1606930047273636,-3.2544429302215576,-5.012255668640137,-6.934130668640137,-6.887255668640137,-5.912054922431707,-3.4108160658361157,-7.535693764686414,-5.848593750823056,-9.981018543160644
081,-0.7982697486877441,-1.4076447486877441,-4.079519748687744,-5.946707248687744,-4.868582248687744,-5.322589127696119,-2.4078250960737932,-5.431082963943254,-4.220485867495881,-7.946727394853951
082,-0.6364686489105225,-1.4177186489105225,-4.839593887329102,-6.214593887329102,-5.316156387329102,-5.6918968796380796,-2.714782696973998,-5.4724071025846115,-4.57428462288226,-8.26148617252693
083,-0.3652363717556,-2.552736282348633,-4.599611282348633,-6.505861282348633,-5.740236401557915,-5.194442640990019,-2.1622558727685828,-6.513674259185677,-4.7641257218201645,-8.943377375473574
084,-0.4000590741634369,-2.6344339847564697,-4.595371723175049,-6.837559223175049,-5.5406844615935995,-4.355153527576476,-2.306442013476044,-7.095372200012093,-4.799108199076727,-8.78288459768919
085,-0.8542923331260681,-1.182417392730713,-4.205854892730713,-5.612104892730713,-5.018354892730713,-5.644206995202694,-2.768546801264165,-5.283980607986223,-4.518693985650316,-7.948065399858024
086,-0.8351147174835205,-1.0226147174835205,-4.811676979064941,-6.108551979064941,-5.241364479064941,-5.968517486704513,-2.9993653120473027,-5.483552813529627,-5.140043587103719,-8.061696767610556
087,-1.207871675491333,-3.067246675491333,-4.965683937072754,-7.551621437072754,-5.46568477153744,-2.6840227469801903,-3.0752939902158687,-7.340684413909798,-4.7789802955812775,-8.536023258802743
088,-0.7833520770072937,-1.2052271366119385,-4.392726898193359,-5.916164398193359,-5.017726898193359,-6.518472393567208,-2.6194801149104023,-5.244290471076397,-4.6430681361525785,-7.838063478180629
089,-0.5054637789726257,-3.4507763385772705,-4.278901100158691,-6.966401100158691,-4.310151457786503,-3.345734611619264,-2.6151548124908004,-7.122651457786503,-4.311227219295688,-8.857047199981025
090,-0.973349928855896,-1.004599928855896,-4.5592875480651855,-6.0827250480651855,-5.1686625480651855,-6.091591517790221,-2.614163381003891,-5.481163382529871,-4.348676509020152,-7.621810435986845
091,-0.8464202284812927,-1.4245452880859375,-3.7604827880859375,-6.4167327880859375,-4.9167327880859375,-5.511434816988185,-2.3622401762841037,-5.635483622550623,-3.9795586531981826,-8.119879126321393
092,-0.5447942018508911,-1.5760442018508911,-4.521356582641602,-6.865106582641602,-5.630731582641602,-6.147035130066797,-2.560593470625463,-5.685419917106287,-4.9045295065734535,-7.943250894359153
093,-0.9501438140869141,-1.215768814086914,-4.606393814086914,-6.082956314086914,-4.957956314086914,-5.5837144361576065,-1.9503459726111032,-5.6063946485516,-4.067641329398612,-7.497044205343627
094,-0.7996600866317749,-1.127785086631775,-4.7137227058410645,-6.0965352058410645,-5.2684102058410645,-5.88642324693501,-2.737337811908219,-5.33091104030575,-4.331199127424043,-7.744993328835335
095,-0.8644750118255615,-1.0519750118255615,-4.325412750244141,-5.778537750244141,-5.106662750244141,-5.654218680225313,-2.786565280635841,-5.356663465499651,-4.75538285553921,-7.895745157997226
