,agent0_penguin,agent1_penguin
0,0.184375,0.51875
1,0.090625,0.528125
2,0.2052083333333333,0.5572916666666666
3,0.2666666666666666,0.571875
4,0.0875,0.528125
5,0.2072916666666666,0.5541666666666667
6,0.21875,0.5364583333333334
7,0.1177083333333333,0.578125
8,0.134375,0.0
9,0.0,0.8802083333333334
