,agent0_giraffe,agent1_giraffe
0,0.2479166666666666,0.04375
1,0.2614583333333333,0.0364583333333333
2,0.2760416666666667,0.0270833333333333
3,0.2729166666666666,0.034375
4,0.2614583333333333,0.0416666666666666
5,0.259375,0.0354166666666666
6,0.2885416666666666,0.021875
7,0.253125,0.0333333333333333
8,0.0895833333333333,0.21875
9,0.0916666666666666,0.21979166666666666
