,agent0_kangaroo,agent1_kangaroo,agent2_kangaroo
0,0.2041666666666666,0.353125,0.221875
1,0.2166666666666666,0.0,0.0
2,0.2677083333333333,0.0,0.0
3,0.246875,0.415625,0.0
4,0.2145833333333333,0.1916666666666666,0.20625
5,0.4947916666666667,0.05,0.0
6,0.2083333333333333,0.1645833333333333,0.2291666666666666
7,0.2135416666666666,0.0,0.2729166666666666
8,0.1583333333333333,0.0,0.05
9,0.3614583333333333,0.0,0.23333333333333334
