,agent0_giraffe,agent1_giraffe
0,0.23125,0.5822916666666667
1,0.2958333333333333,0.5270833333333333
2,0.2802083333333333,0.553125
3,0.2677083333333333,0.4708333333333333
4,0.2666666666666666,0.571875
5,0.2354166666666666,0.54375
6,0.2447916666666666,0.5364583333333334
7,0.2729166666666666,0.5552083333333333
8,0.175,0.334375
9,0.171875,0.46041666666666664
