,agent0_kangaroo,agent1_kangaroo,agent2_kangaroo,agent3_kangaroo,agent4_kangaroo,agent5_kangaroo
0,-0.6220703125,-3.388671875,-2.673828125,-2.248046875,-3.943359375,-4.83984375
1,-0.51123046875,-2.689453125,-2.4296875,-4.5703125,-8.6875,-8.828125
2,-0.499267578125,-2.0390625,-2.013671875,-1.603515625,-5.75390625,-2.96875
3,-0.53369140625,-5.87109375,-8.15625,-8.15625,-8.15625,-7.27734375
4,-0.56982421875,-1.58984375,-4.046875,-8.0234375,-8.0234375,-7.578125
5,-0.67626953125,-1.623046875,-1.5888671875,-2.724609375,-1.177734375,-1.4697265625
6,-0.56884765625,-1.251953125,-4.93359375,-3.201171875,-3.04296875,-7.21484375
7,-0.54296875,-3.681640625,-6.875,-8.7109375,-8.3125,-8.4453125
8,-0.6767578125,-0.8994140625,-3.63671875,-6.74609375,-6.97265625,-7.69140625
9,-0.6171875,-1.94140625,-4.69140625,-6.8828125,-7.34765625,-7.92578125
10,-0.626953125,-6.15234375,-6.8203125,-7.67578125,-6.8125,-6.3203125
11,-0.64892578125,-2.126953125,-4.02734375,-6.83984375,-6.51171875,-5.8203125
12,-0.91357421875,-1.8037109375,-5.49609375,-1.8798828125,-4.83984375,-8.2421875
13,-0.67529296875,-0.9521484375,-0.58642578125,-1.6826171875,-3.423828125,-3.318359375
14,-1.2529296875,-2.2890625,-3.55078125,-1.6025390625,-4.0625,-5.48046875
15,-0.6083984375,-3.58203125,-4.48046875,-2.888671875,-7.12109375,-7.25390625
16,-0.59716796875,-1.8056640625,-3.796875,-1.173828125,-1.8837890625,-1.8828125
17,-0.53662109375,-1.28125,-1.7939453125,-7.40234375,-7.68359375,-7.85546875
18,-0.71923828125,-1.712890625,-1.896484375,-6.46484375,-8.7578125,-7.8359375
19,-0.419677734375,-2.80078125,-3.705078125,-1.7373046875,-4.23046875,-7.50390625
