,agent0_elephant,agent0_dolphin,agent0_panda,agent0_lion,agent0_kangaroo,agent0_penguin,agent0_giraffe,agent0_chimpanzee,agent0_koala,agent0_orangutan,agent1_elephant,agent1_dolphin,agent1_panda,agent1_lion,agent1_kangaroo,agent1_penguin,agent1_giraffe,agent1_chimpanzee,agent1_koala,agent1_orangutan,agent2_elephant,agent2_dolphin,agent2_panda,agent2_lion,agent2_kangaroo,agent2_penguin,agent2_giraffe,agent2_chimpanzee,agent2_koala,agent2_orangutan,agent3_elephant,agent3_dolphin,agent3_panda,agent3_lion,agent3_kangaroo,agent3_penguin,agent3_giraffe,agent3_chimpanzee,agent3_koala,agent3_orangutan,agent4_elephant,agent4_dolphin,agent4_panda,agent4_lion,agent4_kangaroo,agent4_penguin,agent4_giraffe,agent4_chimpanzee,agent4_koala,agent4_orangutan,agent5_elephant,agent5_dolphin,agent5_panda,agent5_lion,agent5_kangaroo,agent5_penguin,agent5_giraffe,agent5_chimpanzee,agent5_koala,agent5_orangutan
0,-1.412109375,-2.130859375,-5.90625,-6.953125,-2.912109375,-4.3046875,-1.099609375,-7.6171875,-4.9765625,-7.28125,-0.87158203125,-1.0908203125,-5.92578125,-7.62890625,-6.27734375,-6.21484375,-2.13671875,-6.80859375,-5.49609375,-6.62109375,-1.5947265625,-0.48583984375,-5.671875,-7.171875,-6.734375,-8.65625,-2.978515625,-5.7890625,-6.5546875,-6.6953125,-1.078125,-0.75048828125,-6.3046875,-7.34375,-6.59375,-7.7890625,-2.28125,-6.53125,-5.6875,-6.703125,-1.552734375,-0.45947265625,-6.5234375,-7.1640625,-7.8359375,-10.3671875,-3.990234375,-5.75,-8.1484375,-6.046875,-1.220703125,-0.72119140625,-6.62890625,-5.51171875,-6.41015625,-8.5546875,-3.291015625,-5.32421875,-6.68359375,-4.48046875
1,-1.716796875,-2.294921875,-6.0703125,-7.0703125,-3.216796875,-3.96484375,-1.654296875,-7.9296875,-4.875,-7.171875,-1.34375,-1.953125,-5.578125,-7.0,-4.7265625,-5.21875,-0.78173828125,-7.15625,-4.6328125,-6.546875,-0.86083984375,-1.517578125,-6.09375,-6.1328125,-5.703125,-7.0078125,-2.142578125,-5.4765625,-5.203125,-5.96875,-2.48046875,-0.292724609375,-6.89453125,-7.25390625,-7.11328125,-10.0234375,-4.86328125,-6.61328125,-7.41796875,-6.94921875,-2.751953125,-0.2044677734375,-7.0703125,-7.6484375,-7.5546875,-11.0703125,-5.1484375,-6.8984375,-8.109375,-7.4765625,-2.953125,-0.40576171875,-7.2265625,-7.546875,-7.3125,-9.703125,-4.6796875,-7.078125,-7.2265625,-6.78125
2,-1.8857421875,-2.32421875,-7.07421875,-6.75390625,-4.18359375,-5.8828125,-1.3544921875,-7.92578125,-5.87109375,-6.91796875,-1.359375,-0.453125,-6.4453125,-7.1484375,-6.703125,-8.921875,-2.78125,-7.03125,-6.5,-6.1640625,-0.98388671875,-0.56201171875,-6.9296875,-6.421875,-7.078125,-10.390625,-3.71875,-7.125,-7.359375,-6.6796875,-1.5595703125,-0.4033203125,-6.08984375,-7.39453125,-6.26953125,-9.671875,-2.51171875,-7.19140625,-6.23828125,-6.22265625,-2.5546875,-0.11663818359375,-7.3671875,-7.6015625,-9.03125,-12.0234375,-5.640625,-6.8515625,-9.3828125,-7.515625,-1.689453125,-0.439697265625,-4.94140625,-5.37890625,-6.59765625,-8.3203125,-3.033203125,-7.94140625,-6.23046875,-7.57421875
3,-1.234375,-1.640625,-5.8984375,-6.390625,-3.71875,-3.376953125,-1.875,-7.21875,-5.015625,-7.6796875,-1.6083984375,-0.82763671875,-6.15625,-7.3046875,-5.90625,-7.3203125,-1.7802734375,-6.4375,-5.796875,-6.46875,-1.1220703125,-0.9814453125,-5.80859375,-7.24609375,-6.48828125,-6.8984375,-2.091796875,-6.43359375,-5.28515625,-5.63671875,-1.9560546875,-0.346923828125,-6.48046875,-7.05078125,-7.73046875,-10.765625,-4.15234375,-6.02734375,-7.49609375,-6.33203125,-1.783203125,-0.283447265625,-7.35546875,-7.33984375,-9.1484375,-11.296875,-5.03515625,-6.53515625,-9.0859375,-7.16796875,-2.376953125,-0.2056884765625,-7.53515625,-7.94921875,-8.84375,-11.109375,-5.04296875,-7.09765625,-8.6640625,-7.05078125
4,-1.3271484375,-2.171875,-5.9921875,-6.46875,-2.9296875,-3.736328125,-1.4365234375,-7.8046875,-4.6484375,-7.5,-1.3701171875,-0.82373046875,-6.78515625,-7.41015625,-6.37109375,-8.0703125,-2.76171875,-6.33984375,-5.91796875,-5.19140625,-2.146484375,-0.5068359375,-6.90625,-7.4140625,-7.171875,-9.265625,-3.623046875,-6.28125,-7.109375,-5.8984375,-2.033203125,-0.34521484375,-7.234375,-7.765625,-7.7421875,-10.09375,-4.3359375,-6.4296875,-7.9375,-6.3359375,-1.9560546875,-0.42431640625,-6.35546875,-7.33984375,-7.39453125,-9.53125,-3.955078125,-6.03515625,-7.26171875,-6.30078125,-2.734375,-0.20263671875,-6.6328125,-7.0625,-7.65625,-9.5546875,-4.671875,-7.1328125,-7.9375,-7.09375
5,-2.05078125,-2.47265625,-5.55859375,-6.41015625,-2.83203125,-3.63671875,-1.40234375,-7.76953125,-5.26171875,-8.5078125,-1.818359375,-0.646484375,-5.41015625,-7.05078125,-5.06640625,-7.23828125,-1.537109375,-6.48046875,-5.40234375,-6.86328125,-1.978515625,-0.77587890625,-5.46484375,-7.18359375,-4.62890625,-7.5078125,-1.212890625,-6.66015625,-5.18359375,-6.09765625,-2.271484375,-0.99072265625,-5.90625,-7.1953125,-3.232421875,-7.16796875,-0.94384765625,-7.1015625,-5.0390625,-6.671875,-2.623046875,-1.318359375,-5.46484375,-7.21484375,-3.888671875,-7.03125,-0.599609375,-6.83203125,-4.76953125,-6.08984375,-2.60546875,-2.33984375,-6.44140625,-7.87109375,-4.20703125,-6.94140625,-0.356689453125,-7.38671875,-4.20703125,-5.65234375
6,-1.15234375,-1.55859375,-5.45703125,-6.19921875,-2.83203125,-2.720703125,-1.76171875,-7.08984375,-4.54296875,-7.91015625,-1.501953125,-0.51806640625,-6.10546875,-7.63671875,-7.44921875,-7.59765625,-3.970703125,-5.89453125,-7.46484375,-7.30859375,-0.57568359375,-1.2158203125,-5.68359375,-6.19140625,-5.90234375,-6.78515625,-2.685546875,-6.19921875,-5.86328125,-6.33984375,-2.140625,-0.53076171875,-5.140625,-6.984375,-5.8046875,-7.140625,-3.7265625,-5.390625,-6.2265625,-6.6484375,-2.3046875,-0.28955078125,-6.15625,-7.921875,-7.1171875,-8.71875,-4.9921875,-6.1640625,-8.078125,-7.4609375,-2.38671875,-0.52783203125,-6.51953125,-7.30078125,-7.28515625,-8.2734375,-4.05078125,-6.14453125,-7.12109375,-5.94140625
7,-1.6689453125,-2.43359375,-5.95703125,-7.31640625,-3.73046875,-3.837890625,-1.5283203125,-7.89453125,-4.91015625,-7.45703125,-1.6142578125,-2.552734375,-4.77734375,-7.53515625,-3.708984375,-3.96875,-0.53662109375,-8.078125,-3.849609375,-7.59765625,-1.6044921875,-1.7763671875,-6.25390625,-7.08984375,-5.90234375,-6.6875,-0.6982421875,-7.36328125,-5.72265625,-6.01171875,-1.6953125,-0.69482421875,-5.875,-6.9921875,-6.34375,-8.5078125,-2.1953125,-6.28125,-6.0625,-5.6171875,-1.935546875,-0.57568359375,-6.51953125,-7.13671875,-6.89453125,-9.1796875,-3.654296875,-6.30859375,-6.20703125,-6.26953125,-2.60546875,-0.62060546875,-6.73828125,-7.67578125,-7.05078125,-8.9453125,-3.97265625,-6.59765625,-6.43359375,-6.55859375
8,-1.6650390625,-2.296875,-6.21875,-6.9453125,-3.25,-3.77734375,-1.5400390625,-7.7109375,-5.28125,-7.078125,-1.1103515625,-1.7041015625,-5.3515625,-6.71875,-2.939453125,-4.97265625,-1.3916015625,-7.03125,-4.21875,-5.6328125,-1.9619140625,-0.86767578125,-6.59375,-6.953125,-6.9765625,-9.609375,-3.453125,-6.109375,-6.578125,-5.8203125,-2.318359375,-0.55224609375,-6.66796875,-7.61328125,-7.55078125,-9.875,-4.18359375,-6.33984375,-7.27734375,-6.52734375,-2.2421875,-0.4765625,-6.46875,-7.4609375,-7.3359375,-9.828125,-3.9453125,-6.2421875,-7.1328125,-6.296875,-2.388671875,-0.623046875,-6.81640625,-7.79296875,-7.65234375,-9.1640625,-3.966796875,-6.58984375,-7.33203125,-6.25390625
9,-1.671875,-2.1484375,-6.3046875,-7.6484375,-3.9921875,-4.53515625,-1.875,-7.6171875,-5.7265625,-7.2265625,-1.7705078125,-1.8798828125,-5.90234375,-6.76171875,-4.76953125,-5.85546875,-0.7080078125,-6.91796875,-5.01171875,-5.57421875,-1.04296875,-1.29296875,-6.04296875,-7.10546875,-5.43359375,-7.0390625,-1.54296875,-6.67578125,-5.19921875,-5.74609375,-2.64453125,-0.2064208984375,-6.84765625,-8.1484375,-7.78515625,-10.6484375,-5.00390625,-6.63671875,-8.1953125,-7.13671875,-2.8515625,-0.18017578125,-6.90625,-8.5859375,-8.015625,-10.3359375,-5.375,-6.8359375,-8.2578125,-7.3515625,-2.748046875,-0.52978515625,-7.0625,-8.0390625,-7.5390625,-9.1875,-4.3671875,-6.7734375,-7.4921875,-6.515625
