,agent0_elephant,agent1_elephant,agent2_elephant,agent3_elephant,agent4_elephant,agent5_elephant
0,-3.587890625,-7.05078125,-6.51171875,-5.765625,-5.34765625,-5.19921875
1,-3.779296875,-7.03125,-6.12890625,-5.7578125,-6.4296875,-5.7734375
