,agent0_elephant,agent1_elephant
0,0.0989583333333333,0.45625
1,0.090625,0.421875
2,0.1302083333333333,0.4885416666666666
3,0.084375,0.478125
4,0.0875,0.4208333333333333
5,0.1354166666666666,0.203125
6,0.103125,0.5270833333333333
7,0.1020833333333333,0.415625
8,0.0833333333333333,0.0
9,0.240625,0.057291666666666664
