,agent0_penguin,agent1_penguin
0,0.0979166666666666,0.4604166666666666
1,0.1302083333333333,0.53125
2,0.1145833333333333,0.5322916666666667
3,0.1833333333333333,0.5
4,0.1447916666666666,0.5260416666666666
5,0.1177083333333333,0.534375
6,0.1385416666666666,0.546875
7,0.0645833333333333,0.4822916666666667
8,0.0697916666666666,0.425
9,0.0333333333333333,0.40729166666666666
