,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,0.0833333333333333,0.0729166666666666,0.0104166666666666,0.0,0.0260416666666666,0.0104166666666666
1,0.0104166666666666,0.0104166666666666,0.0260416666666666,0.0,0.0052083333333333,0.0364583333333333
2,0.1927083333333333,0.140625,0.03125,0.0520833333333333,0.0364583333333333,0.1822916666666666
3,0.0885416666666666,0.0625,0.0520833333333333,0.0885416666666666,0.046875,0.328125
4,0.0677083333333333,0.0208333333333333,0.1354166666666666,0.0833333333333333,0.109375,0.359375
5,0.0729166666666666,0.0416666666666666,0.0572916666666666,0.0729166666666666,0.03125,0.0208333333333333
6,0.1041666666666666,0.0520833333333333,0.0520833333333333,0.0885416666666666,0.0208333333333333,0.078125
7,0.1302083333333333,0.09375,0.0833333333333333,0.1145833333333333,0.1822916666666666,0.1979166666666666
8,0.1770833333333333,0.0833333333333333,0.1041666666666666,0.09375,0.125,0.1614583333333333
9,0.0625,0.0416666666666666,0.0260416666666666,0.0416666666666666,0.0625,0.0729166666666666
10,0.1666666666666666,0.078125,0.0625,0.1822916666666666,0.03125,0.0260416666666666
11,0.046875,0.03125,0.046875,0.0260416666666666,0.0364583333333333,0.046875
12,0.140625,0.0416666666666666,0.0364583333333333,0.0729166666666666,0.0572916666666666,0.0729166666666666
13,0.1302083333333333,0.0104166666666666,0.0885416666666666,0.1302083333333333,0.109375,0.1510416666666666
14,0.125,0.125,0.1041666666666666,0.1145833333333333,0.140625,0.3229166666666667
15,0.1458333333333333,0.0625,0.0104166666666666,0.015625,0.0260416666666666,0.0572916666666666
16,0.109375,0.03125,0.0208333333333333,0.046875,0.1041666666666666,0.03125
17,0.140625,0.03125,0.0572916666666666,0.046875,0.0364583333333333,0.1041666666666666
18,0.0989583333333333,0.0989583333333333,0.0625,0.1197916666666666,0.03125,0.0364583333333333
19,0.203125,0.140625,0.2291666666666666,0.203125,0.1979166666666666,0.2552083333333333
