,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,-0.55126953125,-0.6171875,-0.64892578125,-0.2493896484375,-0.1458740234375,-0.23779296875
1,-0.300048828125,-0.15625,-0.396240234375,-0.263916015625,-0.3779296875,-3.8203125
2,-0.54541015625,-0.04864501953125,-0.1337890625,-0.09405517578125,-0.09149169921875,-0.186767578125
3,-0.21826171875,-0.1817626953125,-0.08636474609375,-0.09100341796875,-0.0880126953125,-0.059661865234375
4,-0.439697265625,-0.3583984375,-0.06231689453125,-0.0894775390625,-0.0660400390625,-0.061370849609375
5,-0.50341796875,-0.3515625,-0.1492919921875,-0.162109375,-0.1925048828125,-0.162109375
6,-0.50634765625,-0.27490234375,-0.341796875,-0.1990966796875,-0.155517578125,-0.11907958984375
7,-0.3017578125,-0.055633544921875,-0.07354736328125,-0.053466796875,-0.09930419921875,-0.1011962890625
8,-0.68603515625,-0.040252685546875,-0.050140380859375,-0.043426513671875,-0.043426513671875,-0.0662841796875
9,-0.437255859375,-0.1658935546875,-0.442138671875,-0.271240234375,-0.271240234375,-0.295166015625
10,-0.31298828125,-0.1046142578125,-0.045257568359375,-0.062408447265625,-0.145751953125,-0.1868896484375
11,-0.311279296875,-0.2841796875,-0.21923828125,-0.19921875,-0.06756591796875,-0.3955078125
12,-0.7041015625,-0.8935546875,-0.1578369140625,-0.10205078125,-0.07379150390625,-0.1156005859375
13,-0.57421875,-0.15625,-0.051910400390625,-0.07489013671875,-0.07623291015625,-0.09417724609375
14,-0.74951171875,-0.057403564453125,-0.049896240234375,-0.0474853515625,-0.045074462890625,-0.06597900390625
15,-0.44482421875,-0.2008056640625,-0.2060546875,-0.441162109375,-1.0703125,-1.21875
16,-0.2410888671875,-0.12548828125,-0.260498046875,-0.30224609375,-0.12744140625,-0.295166015625
17,-0.4052734375,-0.133056640625,-0.04376220703125,-0.0947265625,-0.10504150390625,-0.13623046875
18,-0.436767578125,-0.06390380859375,-0.056854248046875,-0.1048583984375,-0.0633544921875,-0.2568359375
19,-0.358642578125,-0.185791015625,-0.06854248046875,-0.0760498046875,-0.073486328125,-0.072265625
