,elephant,dolphin,panda,lion,kangaroo,penguin,giraffe,chimpanzee,koala,orangutan
000,-4.211979389190674,-1.9541670083999634,-6.016666889190674,-8.485417366027832,-7.43863451051584,-6.850922986865044,-7.3839119656186085,-6.680739283512594,-7.391739485014114,-7.894391544163227
001,-4.0615339279174805,-1.663096308708191,-6.0380964279174805,-8.06153392791748,-7.335066433210159,-7.19024895131588,-7.006899713051098,-6.647483110359644,-7.350661633274285,-8.001109726727009
002,-4.219854831695557,-1.751104712486267,-6.446417331695557,-8.610479354858398,-7.626164553767012,-6.7990269884467125,-7.204278706311015,-6.915179610176892,-7.180815458030338,-7.894489000551403
003,-3.419757843017578,-1.2635077238082886,-5.380695343017578,-7.677570343017578,-7.451149453627295,-6.124552771449089,-6.630765197223809,-6.490091085219319,-6.341740840798593,-7.332586309872568
004,-4.615626335144043,-2.037501335144043,-6.225001335144043,-8.693751335144043,-7.592306130209181,-6.654343903064728,-7.2250888309354195,-6.787514328872021,-7.1469809954214725,-8.0514604318887
005,-3.4996140003204346,-1.2730515003204346,-5.3668012619018555,-6.7964887619018555,-6.749871935899137,-5.808510258793831,-6.202873697708128,-6.085586189612513,-5.843552214035299,-7.0452171470969915
006,-4.3505377769470215,-1.9442880153656006,-5.9989752769470215,-8.64741325378418,-7.608417627925519,-7.235086724162102,-7.131829499328887,-6.842733383145969,-7.3896536812826525,-8.03772786166519
007,-5.8547282218933105,-4.0891032218933105,-8.987541198730469,-4.5578532218933105,-11.199007133080158,-7.330472946166992,-10.66751916956855,-6.675070523771865,-10.886160595560796,-9.354746259748936
008,-3.6469600200653076,-1.4360225200653076,-5.162585258483887,-7.912585258483887,-7.319002018368337,-6.249140776693821,-6.8657605635380605,-6.9047919509957865,-6.217374677231419,-7.6100878566503525
009,-4.387317657470703,-1.988879919052124,-5.895130157470703,-8.692005157470703,-7.567092176468577,-6.573981866240501,-7.285802482438157,-6.777955889614532,-7.278022166909068,-8.055599255487323
010,-4.690359115600586,-1.909109115600586,-6.448171615600586,-8.807546615600586,-8.25297128524835,-7.05603401362896,-7.940434214629931,-6.893499970310586,-7.854502793830761,-8.77655671350658
011,-4.314208030700684,-1.9782702922821045,-6.345458030700684,-8.751708030700684,-7.900249714191887,-7.086207553744316,-7.4548934679842205,-7.0173457860137205,-7.290857192099793,-8.26439293473959
012,-4.154389381408691,-1.8106392621994019,-6.138764381408691,-8.591889381408691,-7.3810119610861875,-6.946903362870216,-6.865356683287246,-6.802834749190879,-7.248193024151988,-8.027460175566375
013,-3.4502944946289062,-1.2393568754196167,-5.348731994628906,-7.848731994628906,-7.348872294125613,-6.253679916262627,-6.692530511631048,-6.715933799641789,-6.262891287886305,-7.627797708846629
014,-4.146588325500488,-1.8262755870819092,-6.209088325500488,-8.130963325500488,-7.513867612440663,-7.110008224844933,-7.131013272944983,-6.7872246503184215,-7.216951368962327,-8.112445529550314
015,-3.278353214263916,-1.2080405950546265,-5.286165714263916,-7.137728214263916,-6.8410650267323945,-5.871315725147724,-6.075344674958615,-6.247131108848407,-5.770698058142443,-7.078345935791731
016,-3.3626585006713867,-1.2064085006713867,-5.292346000671387,-7.612658500671387,-7.589380251607508,-6.34931480884552,-6.815858361303981,-6.628303050803879,-6.3627672136353794,-7.574658568948507
017,-3.824700355529785,-1.7153253555297852,-5.895012855529785,-8.168450355529785,-7.621646759347641,-6.887336514890194,-7.1059859984707145,-6.7231475114358545,-6.957561014922248,-8.031223826110363
018,-4.1503472328186035,-1.853472352027893,-5.8378472328186035,-8.986285209655762,-7.642575620768184,-6.980211675167084,-7.2284990545485925,-6.861291527724916,-7.298825024747202,-8.16256032884121
019,-4.2788405418396,-1.9585280418395996,-6.0054030418396,-8.560090065002441,-7.482090346180485,-6.880451798439026,-7.114849207253428,-6.794478773983428,-7.208611127265613,-8.080074276775122
020,-4.131076812744141,-1.787326693534851,-6.060764312744141,-8.53732681274414,-7.662426347545988,-7.165972411632538,-7.357679723878391,-6.834212541522902,-7.240509389172075,-8.1400206964463
021,-4.278817653656006,-1.8100676536560059,-6.247567653656006,-8.708505630493164,-7.607015726280224,-6.957817226648331,-7.396049379323813,-6.685076951936935,-7.03669380939391,-8.03697850368917
022,-4.165489196777344,-1.8061143159866333,-6.118614196777344,-8.540489196777344,-7.642129537416622,-7.003240391612053,-7.313965677454689,-6.9467496871402545,-7.274922011612944,-8.259852999821305
023,-3.1757125854492188,-1.3007124662399292,-5.167900085449219,-7.683525085449219,-7.2539569068321725,-6.046323508024216,-6.417952893771144,-6.597603440159219,-5.910199039921281,-7.379518123343587
024,-4.282380104064941,-2.0870676040649414,-6.032380104064941,-8.555817604064941,-7.094989413009898,-6.582815557718277,-6.9152532797525055,-6.626142859377978,-6.962172979525349,-7.819547588005662
025,-3.771517038345337,-1.584017038345337,-6.091829776763916,-7.255892276763916,-6.935637830003543,-6.7680961191654205,-6.287200687609584,-6.763716101581849,-6.888735532287683,-7.712535438127816
026,-4.386990547180176,-1.9963654279708862,-6.144803047180176,-8.777615547180176,-7.465208287707355,-6.735037535429001,-7.222984312382323,-6.8010653256615115,-7.004252431011992,-8.116225147619843
027,-4.04964542388916,-2.026207685470581,-5.94027042388916,-8.19808292388916,-7.2998249369702535,-6.579009920358658,-6.91691684370744,-6.760598063354337,-6.893506282380258,-8.047689156606793
028,-3.409498691558838,-1.346998691558838,-5.253248691558838,-7.651686191558838,-7.308043116572662,-6.3431971706449986,-6.573596953705419,-6.909512281325078,-6.112707015381602,-7.532745381817222
029,-3.901289463043213,-1.807539463043213,-5.870039463043213,-7.924726963043213,-7.2217809993744595,-6.974217891693115,-6.791975973144872,-6.604427456771191,-7.120141262596007,-7.926267066970468
030,-4.286108016967773,-1.9345457553863525,-5.957983016967773,-8.997045516967773,-7.504914878183627,-6.8553880751132965,-7.106451749314147,-6.856428980791861,-7.325224398115097,-8.286186017096043
031,-4.529621124267578,-2.013996124267578,-6.318683624267578,-9.178058624267578,-7.7953182432902395,-6.948474481701851,-7.521851538691408,-6.764005184132657,-7.193747280005482,-8.029222796671093
032,-4.1008687019348145,-1.8430562019348145,-5.9914937019348145,-8.491493225097656,-7.640004274559033,-6.987610839307308,-7.3430989971529925,-6.882130145961128,-7.139988182352681,-8.173863945528865
033,-4.228959083557129,-2.049271821975708,-6.057084083557129,-8.705521583557129,-7.400902149747708,-6.878083348274231,-7.127435206621158,-6.9477180242138274,-7.299334881688992,-8.31401371397078
034,-4.168613433837891,-1.9576761722564697,-6.152988433837891,-8.84830093383789,-7.621808884046914,-6.7458416521549225,-7.254595636321028,-6.770184874494589,-6.832738755161699,-8.119185348041356
035,-4.13675594329834,-2.00394344329834,-6.51175594329834,-8.01175594329834,-7.33998357722885,-7.109600782394409,-6.902443764622149,-6.503958105933634,-7.347766277518531,-8.064250878989697
