,agent0_orangutan,agent1_orangutan,agent2_orangutan,agent3_orangutan,agent4_orangutan,agent5_orangutan
0,0.0,0.0052083333333333,0.0,0.265625,0.0989583333333333,0.0833333333333333
1,0.0,0.0,0.0104166666666666,0.0,0.0,0.0572916666666666
2,0.0,0.0,0.0260416666666666,0.109375,0.0104166666666666,0.1875
3,0.0,0.0052083333333333,0.0,0.078125,0.171875,0.140625
4,0.0052083333333333,0.0,0.0520833333333333,0.0625,0.0833333333333333,0.15625
5,0.0,0.0208333333333333,0.03125,0.0572916666666666,0.0520833333333333,0.109375
6,0.0,0.0,0.078125,0.0625,0.0989583333333333,0.03125
7,0.0,0.0,0.140625,0.15625,0.109375,0.1770833333333333
8,0.0,0.0,0.0052083333333333,0.0052083333333333,0.09375,0.1979166666666666
9,0.0,0.0,0.2552083333333333,0.1145833333333333,0.109375,0.2604166666666667
10,0.0,0.0,0.0,0.0,0.03125,0.2708333333333333
11,0.0,0.0,0.0208333333333333,0.0833333333333333,0.0520833333333333,0.0989583333333333
12,0.0,0.0,0.0052083333333333,0.078125,0.0885416666666666,0.2395833333333333
13,0.0104166666666666,0.0,0.0104166666666666,0.109375,0.0520833333333333,0.109375
14,0.0,0.0885416666666666,0.1354166666666666,0.0833333333333333,0.109375,0.1458333333333333
15,0.0,0.0,0.03125,0.0677083333333333,0.0364583333333333,0.15625
16,0.0,0.1822916666666666,0.0625,0.0729166666666666,0.0416666666666666,0.0989583333333333
17,0.0,0.0,0.015625,0.0104166666666666,0.0,0.1041666666666666
18,0.0,0.0885416666666666,0.0989583333333333,0.1041666666666666,0.0885416666666666,0.1770833333333333
19,0.0,0.09375,0.046875,0.109375,0.0625,0.046875
