,agent0_giraffe,agent1_giraffe,agent2_giraffe,agent3_giraffe,agent4_giraffe,agent5_giraffe
0,-0.6142578125,-2.09765625,-1.5361328125,-1.5185546875,-1.3564453125,-1.8173828125
1,-0.6357421875,-1.1240234375,-0.7626953125,-3.2578125,-3.53515625,-4.24609375
2,-0.5625,-1.6455078125,-3.486328125,-3.466796875,-2.5546875,-5.69921875
3,-0.475830078125,-5.2890625,-6.61328125,-6.61328125,-6.61328125,-5.88671875
4,-1.0263671875,-1.7822265625,-1.615234375,-4.125,-5.6328125,-5.0
5,-0.488037109375,-1.25,-0.751953125,-4.19140625,-4.2421875,-3.576171875
6,-0.59716796875,-1.443359375,-1.48046875,-2.0,-3.8046875,-3.716796875
7,-0.90966796875,-1.2607421875,-0.7978515625,-3.75390625,-3.9453125,-4.078125
8,-0.626953125,-3.580078125,-4.24609375,-4.3125,-4.16015625,-4.47265625
9,-0.99267578125,-1.6806640625,-1.2958984375,-1.916015625,-2.095703125,-3.431640625
10,-1.0869140625,-0.7451171875,-2.287109375,-4.9140625,-4.8515625,-4.09375
11,-0.9482421875,-1.3798828125,-2.123046875,-4.44140625,-3.48046875,-4.65234375
12,-0.52587890625,-3.474609375,-2.849609375,-4.11328125,-4.171875,-4.5625
13,-0.86572265625,-1.4423828125,-3.216796875,-3.216796875,-3.205078125,-3.326171875
14,-1.1982421875,-1.6201171875,-1.9111328125,-4.16015625,-4.52734375,-6.08984375
15,-0.54345703125,-0.78662109375,-1.44921875,-4.46484375,-4.62109375,-4.7421875
16,-0.52734375,-0.9248046875,-2.025390625,-4.90625,-5.328125,-5.7734375
17,-0.53369140625,-0.67529296875,-2.80078125,-4.6015625,-5.55859375,-4.91796875
18,-0.873046875,-1.0595703125,-0.77587890625,-3.837890625,-2.8515625,-3.646484375
19,-0.46240234375,-0.951171875,-2.96484375,-3.73828125,-3.369140625,-4.8125
