,agent0_koala,agent1_koala
0,0.0125,0.0
1,0.0072916666666666,0.0
2,0.0072916666666666,0.0
3,0.0104166666666666,0.0
4,0.0104166666666666,0.0
5,0.0041666666666666,0.0
6,0.0114583333333333,0.0
7,0.0020833333333333,0.0
8,0.015625,0.0
9,0.1989583333333333,0.0
