,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,0.2708333333333333,0.1197916666666666,0.0572916666666666,0.0833333333333333,0.0885416666666666,0.2916666666666667
1,0.1041666666666666,0.140625,0.046875,0.0885416666666666,0.0625,0.0729166666666666
2,0.2291666666666666,0.0416666666666666,0.0520833333333333,0.046875,0.0520833333333333,0.1458333333333333
3,0.4114583333333333,0.4010416666666667,0.0572916666666666,0.1875,0.1875,0.1666666666666666
4,0.3177083333333333,0.0729166666666666,0.2552083333333333,0.1041666666666666,0.1302083333333333,0.1666666666666666
5,0.21875,0.046875,0.0572916666666666,0.078125,0.0677083333333333,0.1458333333333333
6,0.2083333333333333,0.09375,0.2604166666666667,0.0572916666666666,0.0416666666666666,0.0416666666666666
7,0.203125,0.0885416666666666,0.0104166666666666,0.0677083333333333,0.0677083333333333,0.0885416666666666
8,0.0989583333333333,0.1666666666666666,0.09375,0.0677083333333333,0.0625,0.0208333333333333
9,0.265625,0.1614583333333333,0.2135416666666666,0.203125,0.28125,0.125
10,0.2916666666666667,0.1458333333333333,0.0625,0.015625,0.0364583333333333,0.1354166666666666
11,0.3333333333333333,0.34375,0.1145833333333333,0.2239583333333333,0.4166666666666667,0.3333333333333333
12,0.3645833333333333,0.0833333333333333,0.0677083333333333,0.09375,0.046875,0.140625
13,0.1614583333333333,0.0260416666666666,0.0885416666666666,0.046875,0.0625,0.078125
14,0.2552083333333333,0.0989583333333333,0.2083333333333333,0.0885416666666666,0.2239583333333333,0.375
15,0.2604166666666667,0.0572916666666666,0.0989583333333333,0.1666666666666666,0.0729166666666666,0.1041666666666666
16,0.2552083333333333,0.1510416666666666,0.2135416666666666,0.03125,0.109375,0.046875
17,0.1770833333333333,0.140625,0.0520833333333333,0.0625,0.0677083333333333,0.078125
18,0.296875,0.2916666666666667,0.0416666666666666,0.03125,0.0208333333333333,0.0520833333333333
19,0.1770833333333333,0.0833333333333333,0.0416666666666666,0.0833333333333333,0.046875,0.140625
