,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,-0.04522705078125,-0.0240936279296875,-0.030120849609375,-0.02642822265625,-0.02642822265625,-0.03045654296875
1,-0.09051513671875,-0.08636474609375,-0.2254638671875,-0.1773681640625,-0.1484375,-0.175048828125
2,-0.0633544921875,-0.04901123046875,-0.06597900390625,-0.06597900390625,-0.06597900390625,-0.0872802734375
3,-0.07659912109375,-0.03424072265625,-0.08221435546875,-0.1368408203125,-0.1314697265625,-0.127197265625
4,-0.048553466796875,-0.01666259765625,-0.064453125,-0.0946044921875,-0.1044921875,-0.10504150390625
5,-0.0885009765625,-0.222412109375,-0.07867431640625,-0.111572265625,-0.1187744140625,-0.10003662109375
6,-0.09857177734375,-0.34814453125,-0.05316162109375,-0.06048583984375,-0.0877685546875,-0.184814453125
7,-0.11865234375,-0.176025390625,-0.734375,-0.40625,-0.112548828125,-0.1832275390625
8,-0.10986328125,-0.69140625,-0.1434326171875,-0.19482421875,-0.329833984375,-0.23046875
9,-0.1041259765625,-0.34130859375,-0.07708740234375,-0.047149658203125,-0.05224609375,-0.1085205078125
10,-0.051025390625,-0.0823974609375,-1.1025390625,-0.376220703125,-0.335693359375,-0.2257080078125
11,-0.085205078125,-0.051971435546875,-0.034423828125,-0.04510498046875,-0.04364013671875,-0.040618896484375
12,-0.0611572265625,-0.045989990234375,-0.07684326171875,-0.07684326171875,-0.07684326171875,-0.0787353515625
13,-0.1185302734375,-0.155029296875,-0.1375732421875,-0.1439208984375,-0.0946044921875,-0.16748046875
14,-0.0693359375,-0.2047119140625,-0.296630859375,-1.32421875,-0.30078125,-0.1053466796875
15,-0.06451416015625,-0.08416748046875,-0.06317138671875,-0.07568359375,-0.049041748046875,-0.08026123046875
16,-0.09368896484375,-0.1412353515625,-0.065673828125,-0.058868408203125,-0.06927490234375,-0.1204833984375
17,-0.09381103515625,-0.615234375,-0.88037109375,-0.320068359375,-0.320068359375,-0.499755859375
18,-0.0364990234375,-0.04119873046875,-0.421630859375,-0.62939453125,-0.87646484375,-0.354736328125
19,-0.10650634765625,-0.2147216796875,-0.1285400390625,-0.043548583984375,-0.0892333984375,-0.08441162109375
