,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,-0.0262603759765625,-0.02154541015625,-0.03424072265625,-0.033294677734375,-0.034576416015625,-0.03045654296875
1,-0.080078125,-0.08905029296875,-0.158447265625,-0.1080322265625,-0.09698486328125,-0.175048828125
2,-0.0411376953125,-0.039703369140625,-0.047515869140625,-0.047271728515625,-0.052703857421875,-0.0872802734375
3,-0.035919189453125,-0.0266265869140625,-0.060394287109375,-0.09417724609375,-0.08837890625,-0.127197265625
4,-0.0193939208984375,-0.0281219482421875,-0.025238037109375,-0.04815673828125,-0.038543701171875,-0.10504150390625
5,-0.024078369140625,-0.11822509765625,-0.06817626953125,-0.08306884765625,-0.0777587890625,-0.10003662109375
6,-0.031585693359375,-0.1572265625,-0.027069091796875,-0.057830810546875,-0.12115478515625,-0.184814453125
7,-0.030364990234375,-0.07470703125,-0.2220458984375,-0.1380615234375,-0.12042236328125,-0.1832275390625
8,-0.33642578125,-0.234130859375,-0.1558837890625,-0.1673583984375,-0.1622314453125,-0.23046875
9,-0.034698486328125,-0.04571533203125,-0.045013427734375,-0.025390625,-0.021697998046875,-0.1085205078125
10,-0.05474853515625,-0.181640625,-1.1767578125,-0.469482421875,-0.332275390625,-0.2257080078125
11,-0.041412353515625,-0.045623779296875,-0.036346435546875,-0.0372314453125,-0.028350830078125,-0.040618896484375
12,-0.03363037109375,-0.041534423828125,-0.0540771484375,-0.055908203125,-0.054931640625,-0.0787353515625
13,-0.10699462890625,-0.1466064453125,-0.11541748046875,-0.140869140625,-0.09234619140625,-0.16748046875
14,-0.06158447265625,-0.169921875,-0.232421875,-1.572265625,-0.301025390625,-0.1053466796875
15,-0.034271240234375,-0.0211944580078125,-0.04473876953125,-0.040557861328125,-0.048431396484375,-0.08026123046875
16,-0.058746337890625,-0.08258056640625,-0.051361083984375,-0.09344482421875,-0.09454345703125,-0.1204833984375
17,-0.054534912109375,-0.248291015625,-0.35986328125,-0.19091796875,-0.2161865234375,-0.499755859375
18,-0.0295562744140625,-0.037872314453125,-0.498291015625,-0.466552734375,-0.38427734375,-0.354736328125
19,-0.038604736328125,-0.09405517578125,-0.0648193359375,-0.042755126953125,-0.058624267578125,-0.08441162109375
