,agent0_panda,agent1_panda,agent2_panda,agent3_panda,agent4_panda,agent5_panda
0,0.0208333333333333,0.046875,0.0885416666666666,0.015625,0.0520833333333333,0.0
1,0.03125,0.0052083333333333,0.03125,0.046875,0.0260416666666666,0.0052083333333333
2,0.0260416666666666,0.0625,0.0104166666666666,0.0,0.0052083333333333,0.0208333333333333
3,0.03125,0.078125,0.03125,0.0104166666666666,0.0052083333333333,0.0260416666666666
4,0.0625,0.03125,0.0052083333333333,0.0104166666666666,0.015625,0.0416666666666666
5,0.0052083333333333,0.0416666666666666,0.0260416666666666,0.109375,0.0260416666666666,0.0572916666666666
6,0.0104166666666666,0.0416666666666666,0.0677083333333333,0.0260416666666666,0.0416666666666666,0.0364583333333333
7,0.0364583333333333,0.0208333333333333,0.0520833333333333,0.03125,0.03125,0.046875
8,0.0104166666666666,0.015625,0.0260416666666666,0.015625,0.0364583333333333,0.0260416666666666
9,0.0104166666666666,0.0364583333333333,0.0677083333333333,0.0364583333333333,0.03125,0.0416666666666666
10,0.03125,0.0104166666666666,0.03125,0.0260416666666666,0.1510416666666666,0.015625
11,0.078125,0.0572916666666666,0.0416666666666666,0.0208333333333333,0.0520833333333333,0.0416666666666666
12,0.015625,0.0260416666666666,0.0208333333333333,0.0208333333333333,0.03125,0.0520833333333333
13,0.0208333333333333,0.015625,0.0260416666666666,0.0364583333333333,0.0208333333333333,0.0208333333333333
14,0.046875,0.0260416666666666,0.0260416666666666,0.0416666666666666,0.03125,0.0052083333333333
15,0.0104166666666666,0.109375,0.0416666666666666,0.0208333333333333,0.0104166666666666,0.1145833333333333
16,0.0104166666666666,0.0208333333333333,0.03125,0.015625,0.0208333333333333,0.0364583333333333
17,0.015625,0.0677083333333333,0.03125,0.0260416666666666,0.015625,0.03125
18,0.0,0.0208333333333333,0.0572916666666666,0.0416666666666666,0.0364583333333333,0.125
19,0.0260416666666666,0.0364583333333333,0.015625,0.078125,0.0520833333333333,0.026041666666666668
