,elephant,dolphin,panda,lion,kangaroo,penguin,giraffe,chimpanzee,koala,orangutan
000,-3.4370083808898926,-1.4682585000991821,-5.671383380889893,-6.983883380889893,-6.569934838480549,-5.789611302316189,-5.976178163495206,-6.476099371504461,-6.694888112666376,-7.7471332754939795
001,-3.2680678367614746,-1.197755217552185,-5.479005336761475,-7.471192836761475,-6.82298049776,-6.01352147012949,-6.221264478976082,-6.674340486270012,-6.1900759846757865,-7.458225190639496
002,-4.514112949371338,-2.131300449371338,-6.881300449371338,-8.60786247253418,-7.59229290334406,-6.965874016284943,-6.904800770695147,-6.623498558941719,-7.709458469798847,-8.064782463945448
003,-3.318324327468872,-1.138636827468872,-5.576136589050293,-7.748011589050293,-7.162213673393126,-6.446692794561386,-6.427749870919797,-6.982406019975315,-6.4902949287279625,-7.6802686508744955
004,-4.023436546325684,-1.6484365463256836,-6.226561546325684,-8.304686546325684,-7.2344722699563135,-6.687000900506973,-6.898495314777392,-6.531262993715245,-7.156336661311798,-8.035932641476393
005,-3.9966063499450684,-1.863793969154358,-5.879418849945068,-8.098169326782227,-6.887318011344178,-6.128824532032013,-6.684164283982682,-6.551309823862539,-6.699802157752856,-7.8679412472993135
006,-4.130461692810059,-1.7554614543914795,-6.146086692810059,-8.208586692810059,-7.083740818547085,-6.559410244226456,-6.903979655842704,-6.435168027699547,-7.130598058938631,-7.917006146162748
007,-5.946937084197998,-3.251624584197998,-7.970374584197998,-5.392249584197998,-10.775397363555385,-6.9406843185424805,-10.119237808947219,-6.251652717193792,-10.103394725127146,-8.762682117521763
008,-4.787115097045898,-2.4589900970458984,-6.404302597045898,-8.099615097045898,-7.537305456164177,-6.812087446451187,-7.341924898297293,-6.951204776394661,-7.381013620790327,-8.403668634593487
009,-4.187722206115723,-1.8830347061157227,-6.375222206115723,-8.468972206115723,-7.6097243943368085,-6.6473958641290665,-7.172187920266879,-6.726802348934143,-7.289384479314322,-8.23411874845624
010,-4.09970235824585,-1.3418900966644287,-6.19345235824585,-7.93563985824585,-7.724807137725293,-6.654363393783569,-7.1857004147314,-6.052841305635411,-7.381046409951523,-8.111705986782908
