,agent0_elephant,agent1_elephant
0,0.8645833333333334,0.5583333333333333
1,0.8020833333333334,0.521875
2,0.8395833333333333,0.5479166666666667
3,0.8208333333333333,0.56875
4,0.7927083333333333,0.5458333333333333
5,0.8604166666666667,0.5677083333333334
6,0.8802083333333334,0.5145833333333333
7,0.8364583333333333,0.525
8,0.8239583333333333,0.5864583333333333
9,0.6239583333333333,0.7572916666666667
