,agent0_giraffe,agent1_giraffe,agent2_giraffe,agent3_giraffe,agent4_giraffe,agent5_giraffe
0,-0.75732421875,-2.240234375,-3.1171875,-4.47265625,-4.30859375,-4.28515625
1,-0.794921875,-1.37890625,-3.556640625,-3.990234375,-4.046875,-3.490234375
2,-1.0830078125,-3.939453125,-5.26953125,-5.03515625,-5.03515625,-4.5546875
3,-0.56396484375,-0.9267578125,-2.6171875,-4.29296875,-4.1640625,-3.81640625
4,-0.64990234375,-0.9560546875,-0.2320556640625,-1.498046875,-0.5,-1.58984375
5,-0.59326171875,-1.8564453125,-1.33203125,-3.671875,-2.87890625,-3.443359375
6,-0.7138671875,-1.84765625,-3.015625,-4.69921875,-5.08203125,-4.7578125
7,-1.1025390625,-0.9228515625,-2.443359375,-4.1484375,-4.2578125,-4.8203125
8,-1.0673828125,-1.6240234375,-2.87890625,-3.56640625,-5.03125,-4.921875
9,-1.0869140625,-0.54150390625,-2.513671875,-1.259765625,-2.271484375,-2.57421875
10,-1.0498046875,-0.5859375,-1.8251953125,-3.71875,-5.2265625,-4.359375
11,-1.2509765625,-0.89990234375,-0.76171875,-4.296875,-3.884765625,-3.455078125
12,-1.3642578125,-1.5078125,-1.5751953125,-1.7060546875,-1.544921875,-3.029296875
13,-0.81689453125,-0.94287109375,-1.4189453125,-2.771484375,-4.21484375,-4.49609375
14,-1.703125,-1.2861328125,-1.53515625,-1.3798828125,-3.564453125,-4.2265625
15,-0.53857421875,-1.55078125,-3.958984375,-4.921875,-4.875,-4.8125
16,-0.7763671875,-1.1142578125,-2.603515625,-1.9560546875,-2.423828125,-3.978515625
17,-1.095703125,-2.8125,-4.66796875,-2.80078125,-3.05078125,-3.939453125
18,-1.3681640625,-1.59765625,-3.19921875,-2.40625,-0.65283203125,-3.673828125
19,-0.75537109375,-1.158203125,-1.326171875,-2.83203125,-3.328125,-3.98046875
