,agent0_giraffe,agent1_giraffe,agent2_giraffe,agent3_giraffe,agent4_giraffe,agent5_giraffe
0,0.0364583333333333,0.015625,0.0104166666666666,0.0104166666666666,0.0364583333333333,0.0208333333333333
1,0.0208333333333333,0.03125,0.03125,0.0,0.015625,0.0104166666666666
2,0.0104166666666666,0.015625,0.0,0.0,0.0104166666666666,0.0104166666666666
3,0.0,0.0052083333333333,0.0,0.0,0.0260416666666666,0.0625
4,0.0052083333333333,0.015625,0.0,0.0052083333333333,0.0,0.0416666666666666
5,0.015625,0.015625,0.0364583333333333,0.0052083333333333,0.0052083333333333,0.0416666666666666
6,0.015625,0.0364583333333333,0.046875,0.015625,0.0104166666666666,0.0052083333333333
7,0.0052083333333333,0.046875,0.125,0.0260416666666666,0.0,0.0
8,0.0208333333333333,0.03125,0.0052083333333333,0.0104166666666666,0.0208333333333333,0.0
9,0.0364583333333333,0.0052083333333333,0.0,0.0052083333333333,0.0052083333333333,0.0104166666666666
10,0.0104166666666666,0.046875,0.0364583333333333,0.015625,0.0104166666666666,0.046875
11,0.015625,0.015625,0.0104166666666666,0.015625,0.0208333333333333,0.03125
12,0.0052083333333333,0.0520833333333333,0.1041666666666666,0.03125,0.0729166666666666,0.015625
13,0.0052083333333333,0.0208333333333333,0.046875,0.0104166666666666,0.0416666666666666,0.0208333333333333
14,0.0104166666666666,0.046875,0.078125,0.0,0.0,0.0104166666666666
15,0.0208333333333333,0.03125,0.0052083333333333,0.0104166666666666,0.03125,0.0104166666666666
16,0.0364583333333333,0.015625,0.0416666666666666,0.1041666666666666,0.0104166666666666,0.0260416666666666
17,0.0208333333333333,0.0520833333333333,0.015625,0.0416666666666666,0.0416666666666666,0.0729166666666666
18,0.0208333333333333,0.0,0.0,0.0104166666666666,0.015625,0.0677083333333333
19,0.0,0.0260416666666666,0.0260416666666666,0.0208333333333333,0.0208333333333333,0.020833333333333332
