,agent0_koala,agent1_koala,agent2_koala,agent3_koala,agent4_koala,agent5_koala
0,0.0625,0.0052083333333333,0.0729166666666666,0.0,0.0,0.0052083333333333
1,0.0104166666666666,0.0052083333333333,0.0260416666666666,0.0,0.0,0.0052083333333333
2,0.0885416666666666,0.0,0.0,0.0052083333333333,0.0052083333333333,0.0
3,0.3125,0.015625,0.0885416666666666,0.0729166666666666,0.0052083333333333,0.0
4,0.4427083333333333,0.109375,0.0104166666666666,0.03125,0.046875,0.0
5,0.0572916666666666,0.03125,0.0520833333333333,0.0,0.0,0.0
6,0.1145833333333333,0.0677083333333333,0.0,0.0,0.0,0.0052083333333333
7,0.1458333333333333,0.1354166666666666,0.0260416666666666,0.0,0.0052083333333333,0.0052083333333333
8,0.0677083333333333,0.0416666666666666,0.0,0.0,0.0052083333333333,0.0104166666666666
9,0.0677083333333333,0.2864583333333333,0.0104166666666666,0.0104166666666666,0.0,0.0104166666666666
10,0.0729166666666666,0.0260416666666666,0.0,0.0104166666666666,0.0052083333333333,0.0
11,0.15625,0.0677083333333333,0.234375,0.0885416666666666,0.09375,0.5104166666666666
12,0.0989583333333333,0.0677083333333333,0.0364583333333333,0.0,0.015625,0.0
13,0.0677083333333333,0.03125,0.0,0.0,0.0,0.0
14,0.234375,0.0,0.0,0.0,0.0,0.0
15,0.0677083333333333,0.0,0.0,0.0,0.0052083333333333,0.0052083333333333
16,0.4583333333333333,0.3020833333333333,0.265625,0.015625,0.0104166666666666,0.0052083333333333
17,0.0520833333333333,0.0520833333333333,0.0729166666666666,0.0,0.0,0.0
18,0.1614583333333333,0.2395833333333333,0.0885416666666666,0.0260416666666666,0.0625,0.0
19,0.1927083333333333,0.015625,0.0,0.0,0.0,0.0
