,agent0_koala,agent1_koala,agent2_koala,agent3_koala,agent4_koala,agent5_koala
0,0.0833333333333333,0.0104166666666666,0.0,0.0052083333333333,0.0,0.0
1,0.109375,0.0208333333333333,0.03125,0.0,0.0,0.0
2,0.0104166666666666,0.0,0.0,0.0,0.0,0.0
3,0.1510416666666666,0.0052083333333333,0.0364583333333333,0.015625,0.0052083333333333,0.0
4,0.109375,0.0572916666666666,0.109375,0.0520833333333333,0.1666666666666666,0.0
5,0.1197916666666666,0.0104166666666666,0.0364583333333333,0.0052083333333333,0.0,0.0052083333333333
6,0.1197916666666666,0.078125,0.0,0.0,0.0,0.0052083333333333
7,0.2760416666666667,0.0677083333333333,0.0625,0.0,0.0,0.0
8,0.046875,0.0104166666666666,0.0,0.0,0.0,0.0
9,0.0885416666666666,0.0677083333333333,0.0260416666666666,0.0052083333333333,0.0052083333333333,0.0
10,0.1354166666666666,0.015625,0.0052083333333333,0.0052083333333333,0.0052083333333333,0.0052083333333333
11,0.109375,0.1510416666666666,0.1197916666666666,0.1510416666666666,0.1354166666666666,0.4322916666666667
12,0.125,0.046875,0.2135416666666666,0.1458333333333333,0.0572916666666666,0.0
13,0.21875,0.015625,0.0052083333333333,0.0,0.0,0.0
14,0.1927083333333333,0.0104166666666666,0.0,0.0,0.0,0.0
15,0.0572916666666666,0.0052083333333333,0.0104166666666666,0.0,0.0,0.0052083333333333
16,0.0989583333333333,0.1302083333333333,0.0625,0.015625,0.0104166666666666,0.0
17,0.1614583333333333,0.0677083333333333,0.015625,0.0,0.0,0.0
18,0.109375,0.140625,0.1875,0.1666666666666666,0.0260416666666666,0.0260416666666666
19,0.2447916666666666,0.0,0.0,0.0,0.0,0.0
