,agent0_giraffe,agent1_giraffe,agent2_giraffe,agent3_giraffe,agent4_giraffe,agent5_giraffe
0,0.015625,0.0416666666666666,0.0208333333333333,0.0364583333333333,0.0052083333333333,0.0
1,0.0208333333333333,0.0052083333333333,0.03125,0.0052083333333333,0.0052083333333333,0.0052083333333333
2,0.0052083333333333,0.015625,0.0260416666666666,0.03125,0.0052083333333333,0.0052083333333333
3,0.0364583333333333,0.015625,0.0104166666666666,0.0625,0.0052083333333333,0.015625
4,0.03125,0.015625,0.0208333333333333,0.0208333333333333,0.0104166666666666,0.0260416666666666
5,0.0364583333333333,0.0572916666666666,0.0416666666666666,0.03125,0.0208333333333333,0.03125
6,0.0260416666666666,0.0104166666666666,0.03125,0.0104166666666666,0.0104166666666666,0.015625
7,0.015625,0.1302083333333333,0.015625,0.0208333333333333,0.0416666666666666,0.0208333333333333
8,0.0208333333333333,0.015625,0.0208333333333333,0.0260416666666666,0.0208333333333333,0.0
9,0.0104166666666666,0.03125,0.0208333333333333,0.0104166666666666,0.0208333333333333,0.0260416666666666
10,0.015625,0.0260416666666666,0.046875,0.0520833333333333,0.03125,0.0052083333333333
11,0.0208333333333333,0.140625,0.0416666666666666,0.0104166666666666,0.015625,0.015625
12,0.0104166666666666,0.015625,0.015625,0.0,0.0208333333333333,0.0520833333333333
13,0.0104166666666666,0.0104166666666666,0.03125,0.078125,0.0104166666666666,0.0260416666666666
14,0.0052083333333333,0.078125,0.0104166666666666,0.0520833333333333,0.0,0.0052083333333333
15,0.0416666666666666,0.0677083333333333,0.03125,0.0260416666666666,0.03125,0.0364583333333333
16,0.015625,0.0520833333333333,0.0208333333333333,0.03125,0.015625,0.0208333333333333
17,0.0104166666666666,0.0208333333333333,0.03125,0.0260416666666666,0.0052083333333333,0.0208333333333333
18,0.0208333333333333,0.0104166666666666,0.0208333333333333,0.0260416666666666,0.03125,0.015625
19,0.0,0.0208333333333333,0.0208333333333333,0.0260416666666666,0.0260416666666666,0.026041666666666668
