,agent0_elephant,agent1_elephant
0,0.9427083333333334,0.6479166666666667
1,0.9520833333333332,0.6739583333333333
2,0.9770833333333332,0.590625
3,0.9010416666666666,0.6770833333333334
4,0.95,0.6604166666666667
5,0.9239583333333332,0.584375
6,0.925,0.65
7,0.9583333333333334,0.6479166666666667
8,0.35625,0.0760416666666666
9,0.621875,0.165625
