,agent0_kangaroo,agent1_kangaroo,agent2_kangaroo,agent3_kangaroo,agent4_kangaroo,agent5_kangaroo
0,0.0260416666666666,0.0729166666666666,0.0104166666666666,0.0052083333333333,0.078125,0.03125
1,0.0520833333333333,0.1197916666666666,0.0052083333333333,0.0,0.0,0.0
2,0.03125,0.046875,0.0052083333333333,0.0,0.0,0.0
3,0.0364583333333333,0.0885416666666666,0.2239583333333333,0.1822916666666666,0.1458333333333333,0.0625
4,0.0520833333333333,0.046875,0.0885416666666666,0.0833333333333333,0.0104166666666666,0.0
5,0.046875,0.0364583333333333,0.046875,0.0,0.0052083333333333,0.0104166666666666
6,0.046875,0.0052083333333333,0.0104166666666666,0.0,0.0,0.0052083333333333
7,0.078125,0.15625,0.0104166666666666,0.0260416666666666,0.0208333333333333,0.0
8,0.046875,0.0104166666666666,0.0,0.0,0.0,0.0
9,0.0364583333333333,0.0052083333333333,0.0,0.0052083333333333,0.0,0.0
10,0.0260416666666666,0.03125,0.0052083333333333,0.0,0.0052083333333333,0.0052083333333333
11,0.0260416666666666,0.0260416666666666,0.0520833333333333,0.0052083333333333,0.0,0.0
12,0.0677083333333333,0.03125,0.0052083333333333,0.0,0.0,0.0052083333333333
13,0.015625,0.0208333333333333,0.015625,0.015625,0.0,0.0052083333333333
14,0.0520833333333333,0.0833333333333333,0.1041666666666666,0.203125,0.0260416666666666,0.0052083333333333
15,0.03125,0.0052083333333333,0.0,0.0,0.0052083333333333,0.0052083333333333
16,0.0625,0.0677083333333333,0.0572916666666666,0.046875,0.0729166666666666,0.0260416666666666
17,0.046875,0.0520833333333333,0.0677083333333333,0.015625,0.0,0.0
18,0.046875,0.0208333333333333,0.0,0.0,0.0,0.0
19,0.0625,0.0,0.0,0.0052083333333333,0.0,0.0
