,agent0_giraffe,agent1_giraffe,agent2_giraffe
0,0.1552083333333333,0.0010416666666666,0.0125
1,0.0239583333333333,0.0,0.0
2,0.1604166666666666,0.090625,0.6479166666666667
3,0.1416666666666666,0.0,0.0125
4,0.321875,0.2125,0.1677083333333333
5,0.2010416666666666,1.0,0.0
6,0.378125,0.0520833333333333,0.0
7,0.196875,0.0385416666666666,0.0
8,0.2229166666666666,0.0802083333333333,0.0
9,0.1447916666666666,0.065625,0.19791666666666666
