,agent0_penguin,agent1_penguin,agent2_penguin,agent3_penguin,agent4_penguin,agent5_penguin
0,0.0989583333333333,0.09375,0.0104166666666666,0.2708333333333333,0.0833333333333333,0.0625
1,0.0885416666666666,0.609375,0.390625,0.3802083333333333,0.328125,0.4375
2,0.046875,0.015625,0.0260416666666666,0.2604166666666667,0.1875,0.1979166666666666
3,0.0,0.1145833333333333,0.203125,0.3541666666666667,0.2395833333333333,0.140625
4,0.0729166666666666,0.0,0.0625,0.1770833333333333,0.1041666666666666,0.234375
5,0.0885416666666666,0.0677083333333333,0.1197916666666666,0.2395833333333333,0.2291666666666666,0.1614583333333333
6,0.0729166666666666,0.0364583333333333,0.0364583333333333,0.421875,0.1302083333333333,0.265625
7,0.0572916666666666,0.484375,0.4166666666666667,0.3854166666666667,0.4114583333333333,0.2447916666666666
8,0.0885416666666666,0.046875,0.3645833333333333,0.609375,0.5625,0.1666666666666666
9,0.0885416666666666,0.0208333333333333,0.0833333333333333,0.0677083333333333,0.609375,0.3020833333333333
10,0.0416666666666666,0.234375,0.5989583333333334,0.3697916666666667,0.4114583333333333,0.2552083333333333
11,0.0572916666666666,0.0260416666666666,0.2604166666666667,0.4635416666666667,0.2552083333333333,0.1875
12,0.0520833333333333,0.0104166666666666,0.4791666666666667,0.5416666666666666,0.2916666666666667,0.2395833333333333
13,0.0416666666666666,0.3020833333333333,0.0572916666666666,0.0520833333333333,0.0520833333333333,0.28125
14,0.0833333333333333,0.0416666666666666,0.734375,0.5364583333333334,0.4739583333333333,0.3489583333333333
15,0.0729166666666666,0.0260416666666666,0.203125,0.609375,0.2604166666666667,0.265625
16,0.140625,0.0104166666666666,0.09375,0.1979166666666666,0.1614583333333333,0.1875
17,0.0833333333333333,0.0,0.0,0.0,0.0,0.0052083333333333
18,0.125,0.0104166666666666,0.03125,0.3697916666666667,0.203125,0.2239583333333333
19,0.0572916666666666,0.0104166666666666,0.03125,0.015625,0.140625,0.078125
