,agent0_elephant,agent1_elephant,agent2_elephant
0,0.1354166666666666,0.2395833333333333,0.0833333333333333
1,0.09375,0.1354166666666666,0.0208333333333333
2,0.0729166666666666,0.03125,0.0104166666666666
3,0.2916666666666667,0.2395833333333333,0.0
4,0.21875,0.1770833333333333,0.09375
5,0.0833333333333333,0.0208333333333333,0.0104166666666666
6,0.1354166666666666,0.1145833333333333,0.0625
7,0.25,0.0833333333333333,0.0
8,0.0833333333333333,0.1145833333333333,0.0729166666666666
9,0.0833333333333333,0.1354166666666666,0.052083333333333336
