,agent0_elephant,agent0_dolphin,agent0_panda,agent0_lion,agent0_kangaroo,agent0_penguin,agent0_giraffe,agent0_chimpanzee,agent0_koala,agent0_orangutan,agent1_elephant,agent1_dolphin,agent1_panda,agent1_lion,agent1_kangaroo,agent1_penguin,agent1_giraffe,agent1_chimpanzee,agent1_koala,agent1_orangutan,agent2_elephant,agent2_dolphin,agent2_panda,agent2_lion,agent2_kangaroo,agent2_penguin,agent2_giraffe,agent2_chimpanzee,agent2_koala,agent2_orangutan,agent3_elephant,agent3_dolphin,agent3_panda,agent3_lion,agent3_kangaroo,agent3_penguin,agent3_giraffe,agent3_chimpanzee,agent3_koala,agent3_orangutan,agent4_elephant,agent4_dolphin,agent4_panda,agent4_lion,agent4_kangaroo,agent4_penguin,agent4_giraffe,agent4_chimpanzee,agent4_koala,agent4_orangutan,agent5_elephant,agent5_dolphin,agent5_panda,agent5_lion,agent5_kangaroo,agent5_penguin,agent5_giraffe,agent5_chimpanzee,agent5_koala,agent5_orangutan
0,-1.3017578125,-2.76171875,-4.63671875,-6.98046875,-3.50390625,-2.21484375,-2.45703125,-7.75390625,-4.87890625,-9.65625,-0.9228515625,-0.8916015625,-5.875,-6.984375,-5.2890625,-4.08203125,-3.0703125,-5.4453125,-5.59375,-6.9453125,-0.52392578125,-1.8994140625,-5.296875,-6.7265625,-4.71875,-5.25390625,-2.7265625,-6.2265625,-5.5234375,-6.71875,-0.314697265625,-2.626953125,-5.28515625,-5.80078125,-5.04296875,-5.1953125,-2.205078125,-5.86328125,-5.77734375,-6.61328125,-1.2861328125,-0.489013671875,-6.12890625,-6.84765625,-7.20703125,-7.7734375,-3.87890625,-6.18359375,-7.30078125,-5.87890625,-2.421875,-0.39111328125,-6.1875,-7.4921875,-7.078125,-8.59375,-3.828125,-6.5390625,-7.46875,-6.3828125
1,-1.4365234375,-2.466796875,-4.4296875,-6.6640625,-3.591796875,-2.396484375,-1.9521484375,-7.28125,-4.828125,-9.484375,-1.2783203125,-0.63818359375,-5.28515625,-7.25390625,-5.38671875,-6.14453125,-2.904296875,-5.95703125,-5.80078125,-6.17578125,-1.880859375,-0.396728515625,-5.4375,-6.921875,-4.984375,-7.2578125,-3.021484375,-5.890625,-6.1953125,-6.515625,-0.6357421875,-1.5419921875,-4.87109375,-7.00390625,-4.41796875,-4.69140625,-2.29296875,-5.76953125,-4.94140625,-6.11328125,-1.3916015625,-0.7666015625,-5.2734375,-7.6796875,-4.1171875,-3.87109375,-2.673828125,-5.578125,-4.6640625,-6.78125,-2.3125,-1.40625,-5.75,-8.3203125,-3.2890625,-3.087890625,-2.953125,-5.75,-4.6171875,-7.140625
2,-1.3291015625,-2.611328125,-5.0078125,-6.75,-4.015625,-3.03515625,-2.048828125,-7.515625,-5.2421875,-9.4296875,-0.87255859375,-0.79443359375,-5.96484375,-6.95703125,-5.94140625,-6.22265625,-3.263671875,-6.16015625,-6.32421875,-6.40234375,-2.02734375,-0.3701171875,-6.23828125,-7.33984375,-6.85546875,-7.12890625,-4.30859375,-6.17578125,-7.19140625,-7.06640625,-2.390625,-0.2034912109375,-6.53125,-7.71875,-7.3203125,-8.078125,-5.0546875,-6.8515625,-7.8671875,-7.1953125,-2.921875,-0.1558837890625,-7.078125,-8.421875,-7.9140625,-9.2265625,-5.8671875,-7.09375,-8.71875,-7.6484375,-2.783203125,-0.220703125,-6.59375,-7.78125,-7.359375,-8.6796875,-4.9765625,-6.984375,-7.953125,-7.171875
3,-0.68896484375,-2.314453125,-4.6015625,-7.3359375,-4.3125,-2.5390625,-1.908203125,-7.5078125,-5.0625,-9.1640625,-3.6796875,-1.0390625,-7.5,-8.953125,-7.484375,-8.2578125,-4.859375,-7.4453125,-7.21875,-6.84375,-3.119140625,-0.354248046875,-7.19921875,-8.234375,-7.56640625,-8.9921875,-4.78515625,-6.71484375,-7.84765625,-7.34765625,-2.06640625,-0.34765625,-6.53515625,-6.23828125,-6.69140625,-7.83203125,-3.26953125,-6.16015625,-6.61328125,-5.96484375,-2.72265625,-0.1597900390625,-7.14453125,-7.53515625,-7.69921875,-9.71875,-4.55859375,-6.89453125,-7.73828125,-7.01171875,-3.107421875,-0.12286376953125,-7.84765625,-8.5859375,-7.73828125,-9.546875,-5.44140625,-7.16796875,-8.6484375,-7.97265625
4,-0.95654296875,-2.03515625,-4.61328125,-6.76171875,-3.45703125,-2.978515625,-2.17578125,-7.39453125,-5.16796875,-9.453125,-0.73046875,-1.94921875,-4.69921875,-7.37890625,-3.97265625,-3.904296875,-2.12109375,-6.30078125,-4.21484375,-7.66796875,-0.56201171875,-2.015625,-5.375,-6.9921875,-5.46875,-5.30859375,-2.140625,-6.140625,-4.734375,-6.1796875,-1.56640625,-0.41064453125,-5.79296875,-8.4296875,-5.98046875,-6.19140625,-3.14453125,-5.73828125,-6.13671875,-7.02734375,-1.361328125,-0.533203125,-5.95703125,-7.48046875,-4.85546875,-5.3671875,-3.291015625,-5.74609375,-4.95703125,-7.10546875,-2.828125,-0.73486328125,-5.7109375,-7.3671875,-3.8671875,-6.94140625,-2.203125,-5.875,-3.8828125,-4.2890625
5,-1.0869140625,-1.8681640625,-4.6015625,-7.46875,-3.767578125,-2.791015625,-1.9775390625,-7.3125,-4.6796875,-9.0546875,-1.3466796875,-1.6123046875,-3.82421875,-7.58203125,-2.68359375,-2.810546875,-1.8623046875,-6.45703125,-2.74609375,-7.61328125,-2.509765625,-1.798828125,-4.06640625,-8.4453125,-2.189453125,-2.58984375,-1.759765625,-5.69921875,-3.416015625,-7.98046875,-2.375,-2.15625,-4.71875,-7.046875,-2.953125,-5.6171875,-2.484375,-6.203125,-4.6171875,-8.390625,-2.265625,-1.0791015625,-4.890625,-5.1796875,-4.0546875,-7.0078125,-1.5166015625,-5.421875,-4.2890625,-4.5859375,-2.435546875,-0.65380859375,-4.27734375,-5.64453125,-4.40234375,-7.67578125,-2.404296875,-5.65234375,-4.78515625,-4.77734375
6,-0.87548828125,-2.328125,-4.5859375,-6.53125,-3.828125,-3.224609375,-2.828125,-7.703125,-5.34375,-9.6640625,-0.44775390625,-1.603515625,-6.22265625,-6.39453125,-6.61328125,-6.0390625,-2.462890625,-7.05078125,-5.53515625,-7.11328125,-0.708984375,-1.583984375,-7.89453125,-5.00390625,-9.1484375,-7.5234375,-3.802734375,-6.48828125,-7.42578125,-6.75390625,-2.02734375,-0.3251953125,-6.62890625,-7.03515625,-7.67578125,-8.859375,-4.13671875,-6.30859375,-7.66015625,-5.78515625,-2.75,-0.313232421875,-6.53125,-7.7109375,-7.0625,-8.390625,-4.421875,-6.6796875,-7.203125,-5.890625,-2.7421875,-0.3671875,-7.1640625,-7.9296875,-7.8828125,-8.9765625,-4.640625,-6.7890625,-7.7734375,-6.25
7,-1.34765625,-2.08203125,-4.13671875,-7.33203125,-3.25390625,-2.21484375,-2.11328125,-7.48046875,-4.10546875,-9.21875,-0.7744140625,-2.1640625,-4.4140625,-7.71875,-3.265625,-3.853515625,-1.9775390625,-6.578125,-4.2578125,-7.5703125,-2.150390625,-2.744140625,-5.14453125,-5.94921875,-4.30859375,-6.12109375,-2.509765625,-6.43359375,-4.99609375,-6.85546875,-2.5078125,-0.97705078125,-5.1015625,-6.7109375,-5.140625,-7.48046875,-2.734375,-6.65625,-4.9609375,-5.078125,-1.9130859375,-0.81982421875,-5.09375,-6.1328125,-5.296875,-8.6796875,-2.65625,-6.359375,-5.296875,-4.28125,-1.125,-0.765625,-5.640625,-5.3984375,-4.890625,-8.0859375,-3.71875,-7.109375,-5.953125,-6.5546875
8,-1.80078125,-3.23046875,-5.48828125,-7.33984375,-4.16015625,-3.4140625,-2.58203125,-7.89453125,-5.26953125,-9.5703125,-1.3310546875,-1.3310546875,-4.40234375,-6.83203125,-3.53515625,-4.3125,-3.26171875,-6.64453125,-3.80859375,-7.22265625,-1.203125,-0.64013671875,-5.6796875,-7.5859375,-5.1953125,-6.0703125,-3.8984375,-6.375,-5.328125,-6.703125,-2.490234375,-0.1783447265625,-7.265625,-8.1875,-7.390625,-8.953125,-5.359375,-6.5703125,-7.96875,-7.6171875,-1.9912109375,-0.28857421875,-6.625,-7.546875,-6.8046875,-8.84375,-4.453125,-5.7265625,-7.1875,-6.75,-1.46484375,-0.74658203125,-6.59765625,-6.98046875,-7.74609375,-8.890625,-4.16015625,-5.25390625,-7.34765625,-5.71484375
9,-0.9951171875,-2.57421875,-4.69921875,-7.41015625,-4.08203125,-2.55078125,-1.9326171875,-7.58984375,-4.94140625,-9.3671875,-0.311767578125,-2.28125,-5.0859375,-7.6171875,-5.2578125,-4.48828125,-2.859375,-7.453125,-5.6796875,-8.515625,-0.62353515625,-0.82666015625,-6.6171875,-7.40625,-7.65625,-9.984375,-4.5625,-7.5625,-7.7421875,-8.6484375,-0.5322265625,-1.0166015625,-6.578125,-7.3046875,-7.7734375,-9.2265625,-3.876953125,-6.4921875,-7.640625,-6.5546875,-0.2471923828125,-1.8095703125,-7.04296875,-5.65234375,-8.953125,-10.0234375,-4.10546875,-7.08203125,-9.0546875,-7.37109375,-1.5439453125,-0.37158203125,-5.91015625,-6.68359375,-8.140625,-9.953125,-4.09765625,-6.35546875,-8.28125,-6.48828125
