,agent0_elephant,agent1_elephant,agent2_elephant,agent3_elephant,agent4_elephant,agent5_elephant
0,-0.65576171875,-0.347412109375,-0.1968994140625,-1.9169921875,-1.953125,-2.646484375
1,-0.662109375,-0.72802734375,-0.7509765625,-1.4384765625,-2.3671875,-2.302734375
2,-0.57861328125,-0.395751953125,-1.2373046875,-1.404296875,-1.978515625,-2.306640625
3,-0.332763671875,-1.998046875,-1.583984375,-1.6064453125,-1.970703125,-2.1953125
4,-0.55419921875,-0.927734375,-0.650390625,-0.59716796875,-0.78369140625,-0.80126953125
5,-0.76318359375,-1.1083984375,-1.3759765625,-1.203125,-3.501953125,-3.470703125
6,-1.1240234375,-1.154296875,-2.421875,-2.158203125,-2.3515625,-3.359375
7,-0.8916015625,-0.62158203125,-1.0029296875,-2.078125,-1.7666015625,-2.63671875
8,-0.6484375,-0.51025390625,-0.76513671875,-0.52685546875,-0.6474609375,-0.2493896484375
9,-0.671875,-1.01171875,-0.3017578125,-0.74072265625,-1.8603515625,-1.9794921875
10,-0.6630859375,-0.324951171875,-0.5361328125,-0.9541015625,-2.189453125,-2.560546875
11,-0.88330078125,-1.2529296875,-2.638671875,-2.349609375,-2.0234375,-1.3017578125
12,-1.021484375,-2.140625,-2.685546875,-2.697265625,-2.70703125,-2.22265625
13,-0.66943359375,-0.849609375,-2.40625,-2.5234375,-2.57421875,-2.572265625
14,-1.556640625,-1.193359375,-2.046875,-2.634765625,-1.5625,-2.005859375
15,-0.607421875,-0.34619140625,-0.475341796875,-0.2587890625,-0.3642578125,-0.5458984375
16,-0.623046875,-0.7197265625,-1.2685546875,-1.9052734375,-1.05859375,-2.212890625
17,-0.413330078125,-0.71435546875,-1.2490234375,-2.369140625,-2.78515625,-2.57421875
18,-0.837890625,-0.791015625,-2.291015625,-2.21875,-2.296875,-2.896484375
19,-0.853515625,-1.7470703125,-1.73046875,-1.8095703125,-2.771484375,-2.181640625
