,agent0_panda,agent1_panda,agent2_panda,agent3_panda,agent4_panda,agent5_panda
0,0.015625,0.03125,0.0052083333333333,0.0,0.015625,0.0260416666666666
1,0.0,0.0,0.0052083333333333,0.0052083333333333,0.0104166666666666,0.046875
2,0.0052083333333333,0.0520833333333333,0.0572916666666666,0.0416666666666666,0.0416666666666666,0.0208333333333333
3,0.03125,0.0052083333333333,0.0260416666666666,0.0208333333333333,0.0052083333333333,0.0208333333333333
4,0.046875,0.03125,0.0260416666666666,0.0208333333333333,0.046875,0.0416666666666666
5,0.0,0.0052083333333333,0.0260416666666666,0.0260416666666666,0.03125,0.0416666666666666
6,0.0,0.0,0.0208333333333333,0.0364583333333333,0.0729166666666666,0.0572916666666666
7,0.0208333333333333,0.0104166666666666,0.0260416666666666,0.03125,0.0104166666666666,0.0260416666666666
8,0.0104166666666666,0.0104166666666666,0.0052083333333333,0.015625,0.0,0.015625
9,0.015625,0.0364583333333333,0.0260416666666666,0.015625,0.0104166666666666,0.015625
10,0.015625,0.0052083333333333,0.015625,0.015625,0.0260416666666666,0.03125
11,0.0,0.0052083333333333,0.03125,0.0052083333333333,0.015625,0.0364583333333333
12,0.0,0.0052083333333333,0.0104166666666666,0.0052083333333333,0.0104166666666666,0.015625
13,0.046875,0.0,0.0052083333333333,0.0260416666666666,0.0052083333333333,0.0104166666666666
14,0.03125,0.0,0.015625,0.0572916666666666,0.0208333333333333,0.015625
15,0.0,0.0052083333333333,0.0260416666666666,0.0520833333333333,0.0520833333333333,0.0625
16,0.0208333333333333,0.015625,0.0416666666666666,0.0364583333333333,0.0052083333333333,0.0572916666666666
17,0.0208333333333333,0.015625,0.0052083333333333,0.0625,0.015625,0.0572916666666666
18,0.015625,0.03125,0.0364583333333333,0.046875,0.0,0.0052083333333333
19,0.0260416666666666,0.015625,0.0260416666666666,0.0,0.0052083333333333,0.052083333333333336
