,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,-0.64990234375,-0.2132568359375,-0.1334228515625,-0.10955810546875,-0.420654296875,-1.0634765625
1,-0.472412109375,-0.51513671875,-0.08306884765625,-0.1236572265625,-0.126708984375,-0.12451171875
2,-0.72607421875,-0.5263671875,-0.418212890625,-2.078125,-5.25390625,-2.59765625
3,-0.7734375,-1.2119140625,-0.423095703125,-0.49462890625,-0.1422119140625,-0.131103515625
4,-0.86083984375,-0.275390625,-0.1041259765625,-0.048614501953125,-0.14794921875,-0.0521240234375
5,-0.3681640625,-0.4638671875,-0.546875,-0.32373046875,-0.2880859375,-1.103515625
6,-0.71337890625,-0.1376953125,-0.1099853515625,-0.1099853515625,-0.1099853515625,-0.1356201171875
7,-0.57421875,-0.099365234375,-0.0506591796875,-0.0555419921875,-0.0555419921875,-0.083251953125
8,-0.60888671875,-0.351318359375,-0.2374267578125,-0.1905517578125,-0.0697021484375,-0.1082763671875
9,-0.513671875,-0.457763671875,-0.1231689453125,-0.06817626953125,-0.07696533203125,-0.0888671875
10,-0.541015625,-0.2197265625,-0.48046875,-0.0877685546875,-0.07147216796875,-0.2822265625
11,-1.05859375,-0.2822265625,-0.2054443359375,-0.1761474609375,-0.2188720703125,-0.259765625
12,-0.59228515625,-0.7802734375,-0.06280517578125,-0.064453125,-0.0628662109375,-0.08837890625
13,-0.496826171875,-1.4677734375,-0.0986328125,-0.0714111328125,-0.0858154296875,-0.0946044921875
14,-0.517578125,-0.5166015625,-0.1568603515625,-0.134765625,-0.134521484375,-0.1817626953125
15,-0.6826171875,-0.1505126953125,-0.1217041015625,-0.099853515625,-0.09210205078125,-0.1114501953125
16,-0.6171875,-0.278564453125,-0.08111572265625,-0.057769775390625,-0.0758056640625,-0.08648681640625
17,-0.984375,-0.31787109375,-0.1610107421875,-0.206787109375,-0.163330078125,-0.57666015625
18,-0.53662109375,-0.0657958984375,-0.062469482421875,-0.10784912109375,-0.08294677734375,-0.1251220703125
19,-0.3359375,-0.2242431640625,-0.397705078125,-0.40576171875,-1.08984375,-0.5849609375
