,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,-0.947265625,-0.13671875,-0.0716552734375,-0.1417236328125,-0.52294921875,-1.0634765625
1,-0.5390625,-0.320556640625,-0.10125732421875,-0.0960693359375,-0.09088134765625,-0.12451171875
2,-2.365234375,-1.4580078125,-1.6435546875,-1.759765625,-4.76953125,-2.59765625
3,-0.8173828125,-0.487548828125,-0.2548828125,-0.347900390625,-0.10296630859375,-0.131103515625
4,-0.86376953125,-0.094970703125,-0.053985595703125,-0.042694091796875,-0.09027099609375,-0.0521240234375
5,-0.6376953125,-0.375732421875,-0.37548828125,-0.306396484375,-0.52685546875,-1.103515625
6,-0.47705078125,-0.093017578125,-0.10137939453125,-0.1011962890625,-0.0975341796875,-0.1356201171875
7,-0.52880859375,-0.06561279296875,-0.05218505859375,-0.055908203125,-0.058258056640625,-0.083251953125
8,-0.94482421875,-0.4990234375,-0.29443359375,-0.1737060546875,-0.0877685546875,-0.1082763671875
9,-0.66015625,-0.29736328125,-0.089111328125,-0.0743408203125,-0.06298828125,-0.0888671875
10,-0.3837890625,-0.07672119140625,-0.1429443359375,-0.0924072265625,-0.070068359375,-0.2822265625
11,-1.2763671875,-0.469970703125,-0.2052001953125,-0.31005859375,-0.2880859375,-0.259765625
12,-1.0654296875,-0.49365234375,-0.06756591796875,-0.07623291015625,-0.0994873046875,-0.08837890625
13,-0.5615234375,-0.9208984375,-0.0712890625,-0.05609130859375,-0.06268310546875,-0.0946044921875
14,-0.375,-0.54736328125,-0.10791015625,-0.11236572265625,-0.10107421875,-0.1817626953125
15,-0.8466796875,-0.10345458984375,-0.0833740234375,-0.10968017578125,-0.10357666015625,-0.1114501953125
16,-0.5478515625,-0.16552734375,-0.06939697265625,-0.0740966796875,-0.0902099609375,-0.08648681640625
17,-1.7392578125,-0.21875,-0.1968994140625,-0.1834716796875,-0.1507568359375,-0.57666015625
18,-0.6162109375,-0.0703125,-0.04132080078125,-0.05413818359375,-0.0765380859375,-0.1251220703125
19,-0.371826171875,-0.1063232421875,-0.12481689453125,-0.28564453125,-0.9013671875,-0.5849609375
