,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,0.1197916666666666,0.0729166666666666,0.2135416666666666,0.09375,0.1354166666666666,0.0833333333333333
1,0.0833333333333333,0.0833333333333333,0.046875,0.0833333333333333,0.140625,0.171875
2,0.0208333333333333,0.0052083333333333,0.0104166666666666,0.0052083333333333,0.0052083333333333,0.0
3,0.109375,0.09375,0.0729166666666666,0.0833333333333333,0.15625,0.1354166666666666
4,0.1614583333333333,0.1145833333333333,0.3020833333333333,0.2291666666666666,0.1770833333333333,0.1354166666666666
5,0.125,0.0885416666666666,0.15625,0.0625,0.0260416666666666,0.0208333333333333
6,0.1145833333333333,0.0833333333333333,0.0572916666666666,0.0729166666666666,0.0572916666666666,0.171875
7,0.1666666666666666,0.0989583333333333,0.1510416666666666,0.15625,0.1458333333333333,0.1145833333333333
8,0.078125,0.1041666666666666,0.15625,0.2135416666666666,0.0885416666666666,0.2447916666666666
9,0.0989583333333333,0.0885416666666666,0.1770833333333333,0.0625,0.109375,0.3229166666666667
10,0.1979166666666666,0.1197916666666666,0.0885416666666666,0.2291666666666666,0.2447916666666666,0.0729166666666666
11,0.109375,0.0625,0.03125,0.0052083333333333,0.0260416666666666,0.0885416666666666
12,0.1041666666666666,0.0989583333333333,0.15625,0.1041666666666666,0.125,0.1822916666666666
13,0.1145833333333333,0.1197916666666666,0.1822916666666666,0.15625,0.046875,0.2708333333333333
14,0.265625,0.15625,0.0833333333333333,0.0833333333333333,0.1145833333333333,0.0729166666666666
15,0.0729166666666666,0.28125,0.140625,0.0625,0.046875,0.078125
16,0.1458333333333333,0.1510416666666666,0.125,0.0989583333333333,0.0989583333333333,0.2083333333333333
17,0.0677083333333333,0.1041666666666666,0.1302083333333333,0.09375,0.1354166666666666,0.015625
18,0.1354166666666666,0.1822916666666666,0.2395833333333333,0.3229166666666667,0.1041666666666666,0.1197916666666666
19,0.1979166666666666,0.1354166666666666,0.1666666666666666,0.109375,0.0364583333333333,0.11458333333333333
