,elephant,dolphin,panda,lion,kangaroo,penguin,giraffe,chimpanzee,koala,orangutan
000,-0.7482824325561523,-1.2951574325561523,-4.467032432556152,-6.248282432556152,-5.123282432556152,-4.664136353880167,-2.7641166229732335,-5.80297052860243,-3.9674521995475516,-8.349865913171016
001,-0.6602756977081299,-1.4727756977081299,-4.449337959289551,-6.144650459289551,-4.855587959289551,-4.7859641325776465,-2.285487629371346,-5.894650936126595,-4.512379737920128,-8.254054188315422
002,-0.5565706491470337,-1.5878206491470337,-4.392508029937744,-7.369070529937744,-3.517508268356295,-3.6605586174409837,-3.1739131092035677,-6.455008387565556,-3.401593708782457,-9.58784246421601
003,-0.6756910681724548,-1.4725661277770996,-4.5428786277771,-5.8788161277771,-5.4178786277771,-5.786234054132365,-2.253973710045102,-5.5194418430326095,-4.371541355503723,-7.5507185455371655
004,-0.6648717522621155,-1.4461216926574707,-4.641434192657471,-6.407059192657471,-5.344559192657471,-6.048633363272529,-2.196287856597337,-5.735185146331332,-4.360588468844071,-7.93052351438746
005,-0.6398249268531799,-1.3273248672485352,-4.710137367248535,-6.100762367248535,-5.397637367248535,-5.304724104702473,-2.7649931766063673,-5.639825463294812,-4.921532645326806,-8.26484942406023
006,-0.23156461119651794,-3.231564521789551,-4.262814521789551,-7.817502021789551,-5.0909397602081015,-3.8834809276741,-3.231730328159756,-6.434689998626595,-4.819495477946475,-9.200336456058722
007,-0.6912323236465454,-1.1443573236465454,-4.417794704437256,-5.042794704437256,-5.316232204437256,-4.918435010884423,-2.8007711037789704,-5.886545538901942,-5.2777304269257,-8.206882714912354
008,-0.8109365701675415,-0.9359365701675415,-6.131248950958252,-6.834373950958252,-6.240623950958252,-6.243473519105464,-3.029878359491704,-6.123437166213762,-5.280213813006412,-8.068772077303947
009,-0.871654748916626,-1.121654748916626,-4.441967010498047,-5.723217010498047,-5.707592010498047,-5.536572924407665,-3.1530675755493576,-5.277905344962733,-5.223655127862003,-8.074802517625358
010,-1.0698802471160889,-1.3511302471160889,-3.843317747116089,-5.937067985534668,-4.999567985534668,-4.039500692219008,-2.4059456505056005,-5.335506200790178,-4.265801363857463,-7.8980305191726075
011,-0.9023714661598206,-1.1523714065551758,-4.464871406555176,-5.667996406555176,-5.050808906555176,-5.832926016533747,-2.5431685299554374,-5.011747241019862,-4.653032322821673,-7.722719430294092
012,-0.6593297719955444,-1.4718297719955444,-4.878079891204834,-6.354642391204834,-5.409329891204834,-5.519498867390212,-2.846982109884266,-5.487455606460344,-4.70662406241172,-8.21403920625562
013,-0.7447723746299744,-1.1822724342346191,-4.510397434234619,-6.151022434234619,-5.299459934234619,-5.870543421071488,-2.799628720342298,-5.369773387908481,-4.573406447540037,-7.69792532881911
014,-1.0527715682983398,-1.2090215682983398,-4.09183406829834,-5.69339656829834,-4.76370906829834,-5.123695425048936,-2.498242842470063,-4.97464728355385,-4.490659161790973,-7.685618161573075
015,-1.0230506658554077,-1.2574256658554077,-4.140238285064697,-5.858988285064697,-5.398050785064697,-5.05502233695006,-2.6794456138595706,-5.2574263811109745,-4.73454138240777,-7.921520113439328
016,-1.1423511505126953,-1.1423511505126953,-4.657976150512695,-5.650163650512695,-5.548601150512695,-5.463366857205983,-3.4159887828864157,-5.298601984977381,-5.174103491473943,-8.353316187480232
017,-0.5964516401290894,-1.5027016401290894,-4.760514259338379,-6.112076759338379,-5.369889259338379,-5.995799365628045,-2.502884728863137,-5.346452474593889,-4.534451836429071,-7.869915008213866
018,-0.24066606163978577,-2.834416151046753,-5.053165912628174,-7.389103412628174,-6.006290912628174,-4.022489264141768,-2.8501921778079122,-6.951603889465218,-5.804475284297951,-9.709437727700788
019,-0.9842177033424377,-1.156092643737793,-4.484217643737793,-5.992030143737793,-5.062342643737793,-5.711499432276469,-2.343785386576201,-5.609218478202479,-4.664394378196448,-7.578004240320297
020,-0.5978764295578003,-3.56662654876709,-4.16037654876709,-7.93381404876709,-3.9572526216501274,-2.368122138082981,-3.316856596225989,-6.832251906394902,-4.584687125636265,-10.660421251250227
021,-0.9598089456558228,-1.0535589456558228,-4.787933826446533,-5.944183826446533,-5.069183826446533,-4.843445676437113,-3.0380782976717455,-5.38168442249281,-5.139852102875011,-7.577027677998558
022,-0.9094357490539551,-1.206310749053955,-4.651623249053955,-5.854748249053955,-5.096935749053955,-5.269463921780698,-2.237756113987416,-5.385999083518641,-4.667657291662181,-7.862596749611839
023,-0.9598870873451233,-1.2567620277404785,-4.3739495277404785,-5.3426995277404785,-5.0458245277404785,-5.88274823653046,-2.780394654313568,-4.913012862205164,-4.140018245467218,-7.82710158788359
024,-0.6470004320144653,-1.1470004320144653,-5.568875312805176,-6.006375312805176,-6.209500312805176,-6.788688571075909,-3.194063764938619,-5.193876147269862,-5.584955826954683,-8.193902849772712
025,-0.6163113117218018,-1.4756863117218018,-4.678811073303223,-5.928811073303223,-5.350686073303223,-5.749959119653795,-2.4445931788359303,-5.3897494077679085,-4.405827895883704,-8.014775514238863
