,agent0_elephant,agent0_dolphin,agent0_panda,agent0_lion,agent0_kangaroo,agent0_penguin,agent0_giraffe,agent0_chimpanzee,agent0_koala,agent0_orangutan,agent1_elephant,agent1_dolphin,agent1_panda,agent1_lion,agent1_kangaroo,agent1_penguin,agent1_giraffe,agent1_chimpanzee,agent1_koala,agent1_orangutan,agent2_elephant,agent2_dolphin,agent2_panda,agent2_lion,agent2_kangaroo,agent2_penguin,agent2_giraffe,agent2_chimpanzee,agent2_koala,agent2_orangutan,agent3_elephant,agent3_dolphin,agent3_panda,agent3_lion,agent3_kangaroo,agent3_penguin,agent3_giraffe,agent3_chimpanzee,agent3_koala,agent3_orangutan,agent4_elephant,agent4_dolphin,agent4_panda,agent4_lion,agent4_kangaroo,agent4_penguin,agent4_giraffe,agent4_chimpanzee,agent4_koala,agent4_orangutan,agent5_elephant,agent5_dolphin,agent5_panda,agent5_lion,agent5_kangaroo,agent5_penguin,agent5_giraffe,agent5_chimpanzee,agent5_koala,agent5_orangutan
0,-1.1044921875,-2.119140625,-5.33203125,-6.41796875,-3.642578125,-2.486328125,-1.9169921875,-7.73828125,-5.22265625,-7.59765625,-1.2880859375,-0.7568359375,-4.1796875,-7.6953125,-4.5234375,-4.58984375,-3.0078125,-7.0546875,-4.9140625,-7.890625,-1.5830078125,-0.489501953125,-4.47265625,-7.98046875,-4.48828125,-4.625,-3.466796875,-7.16015625,-4.26953125,-7.83984375,-1.646484375,-0.380859375,-4.85546875,-8.2578125,-5.07421875,-5.9296875,-2.802734375,-7.51953125,-5.30078125,-6.90234375,-3.00390625,-0.1297607421875,-6.91796875,-9.1953125,-7.73828125,-8.4140625,-5.34765625,-7.12890625,-8.0546875,-7.94921875,-2.4296875,-0.2264404296875,-5.953125,-7.5390625,-7.03125,-8.75,-4.2734375,-6.2578125,-7.609375,-6.703125
1,-1.677734375,-2.490234375,-5.68359375,-6.26953125,-3.826171875,-2.955078125,-2.068359375,-7.93359375,-5.14453125,-6.97265625,-2.169921875,-0.2783203125,-6.00390625,-7.55859375,-6.74609375,-7.70703125,-3.716796875,-6.41015625,-6.82421875,-7.40234375,-0.728515625,-1.541015625,-4.421875,-6.4609375,-5.0859375,-6.01171875,-2.181640625,-7.125,-5.140625,-6.3515625,-0.92919921875,-0.60107421875,-5.390625,-8.0703125,-6.1171875,-9.40625,-3.8046875,-8.09375,-7.0078125,-7.875,-2.857421875,-0.27978515625,-6.7734375,-8.1015625,-7.8828125,-8.65625,-5.3203125,-6.859375,-8.015625,-7.0390625,-2.5078125,-0.7724609375,-6.78125,-7.546875,-7.2421875,-8.0390625,-4.515625,-6.9375,-6.90625,-6.390625
2,-1.427734375,-2.591796875,-5.54296875,-5.83203125,-3.505859375,-2.474609375,-1.630859375,-7.66015625,-5.18359375,-6.71484375,-2.328125,-0.765625,-5.9453125,-6.6328125,-6.5703125,-8.3046875,-2.234375,-6.0,-6.3515625,-4.859375,-2.509765625,-0.291259765625,-7.06640625,-8.296875,-8.1796875,-10.15625,-4.37890625,-6.76953125,-7.93359375,-6.14453125,-2.509765625,-0.291259765625,-7.06640625,-8.296875,-8.1796875,-10.15625,-4.37890625,-6.76953125,-7.93359375,-6.14453125,-2.509765625,-0.291259765625,-7.06640625,-8.296875,-8.1796875,-10.15625,-4.37890625,-6.76953125,-7.93359375,-6.14453125,-2.568359375,-0.474609375,-7.10546875,-8.0625,-7.88671875,-9.6953125,-4.43359375,-6.84765625,-7.61328125,-6.51171875
3,-1.28515625,-2.00390625,-4.66015625,-6.01171875,-3.47265625,-2.130859375,-2.00390625,-7.51171875,-4.84765625,-7.87109375,-2.33984375,-1.7001953125,-4.40234375,-7.41796875,-3.48046875,-3.611328125,-1.9501953125,-7.53515625,-3.34765625,-7.19921875,-1.4951171875,-1.1513671875,-4.15234375,-7.96484375,-3.251953125,-3.3828125,-2.337890625,-7.91015625,-3.275390625,-7.43359375,-3.81640625,-3.35546875,-8.0703125,-9.9140625,-5.55078125,-5.32421875,-4.65234375,-9.15625,-5.05859375,-8.1171875,-2.560546875,-0.1534423828125,-5.99609375,-7.08984375,-7.55859375,-8.671875,-4.23828125,-6.87109375,-8.1796875,-8.75,-3.33203125,-0.6455078125,-6.80859375,-8.1015625,-8.296875,-9.6796875,-6.95703125,-7.15234375,-10.203125,-10.1875
4,-1.12890625,-1.98828125,-5.12109375,-6.25390625,-3.46484375,-2.755859375,-2.28515625,-7.76953125,-5.37890625,-7.80859375,-1.9951171875,-0.97900390625,-5.42578125,-7.88671875,-4.08203125,-5.1015625,-2.103515625,-6.78515625,-4.51171875,-6.16015625,-1.451171875,-0.90478515625,-5.4296875,-7.0078125,-4.90625,-6.08203125,-1.998046875,-5.8359375,-5.1015625,-6.46875,-0.927734375,-1.677734375,-4.5546875,-6.921875,-4.9140625,-5.78515625,-1.583984375,-7.125,-5.1484375,-5.9140625,-2.5234375,-1.5068359375,-6.5546875,-7.4765625,-5.3046875,-6.1484375,-2.8203125,-6.390625,-5.34375,-5.3359375,-2.529296875,-1.1220703125,-6.94921875,-7.97265625,-6.80078125,-7.703125,-2.951171875,-6.51953125,-6.25390625,-5.92578125
5,-1.412109375,-2.638671875,-5.6953125,-6.1171875,-4.015625,-3.14453125,-1.912109375,-7.875,-5.578125,-7.5234375,-0.60986328125,-1.7041015625,-4.9375,-6.4765625,-4.75,-5.84375,-2.203125,-6.6953125,-5.4375,-6.9765625,-2.833984375,-0.14599609375,-6.80078125,-7.68359375,-8.109375,-9.84375,-5.05078125,-6.84765625,-8.640625,-8.203125,-2.576171875,-0.170166015625,-6.7109375,-7.6015625,-7.8984375,-9.5,-4.9609375,-6.6796875,-8.5,-7.8046875,-2.7109375,-0.226318359375,-6.6953125,-7.6328125,-7.765625,-8.8515625,-5.296875,-6.71875,-8.390625,-7.9453125,-2.53125,-0.265625,-6.59375,-7.2109375,-7.7578125,-7.734375,-5.0703125,-6.71875,-7.9921875,-7.34375
6,-1.3310546875,-2.47265625,-5.51953125,-6.58984375,-3.68359375,-2.693359375,-2.03515625,-8.0078125,-5.39453125,-7.31640625,-1.6533203125,-1.1220703125,-4.23046875,-7.94140625,-3.04296875,-2.810546875,-2.55078125,-7.09765625,-3.05859375,-7.62109375,-1.9306640625,-1.5400390625,-3.5078125,-7.359375,-2.1953125,-2.478515625,-2.5859375,-7.28125,-3.0859375,-8.5703125,-2.76953125,-0.5263671875,-5.14453125,-7.74609375,-4.92578125,-5.81640625,-3.18359375,-6.45703125,-5.47265625,-7.22265625,-3.671875,-2.765625,-5.171875,-8.2421875,-3.4375,-3.408203125,-2.3984375,-6.6640625,-4.0859375,-7.65625,-3.107421875,-0.427978515625,-5.0,-7.296875,-3.615234375,-5.3828125,-2.982421875,-6.984375,-4.78125,-7.765625
7,-1.4716796875,-2.31640625,-5.87109375,-7.05859375,-4.05078125,-3.8046875,-2.37890625,-8.2734375,-5.40234375,-7.49609375,-1.09765625,-0.94091796875,-5.61328125,-7.00390625,-5.16796875,-5.73046875,-2.31640625,-6.23046875,-5.23828125,-6.19140625,-1.7841796875,-1.8310546875,-5.81640625,-7.24609375,-3.64453125,-5.0703125,-2.05078125,-6.98828125,-5.23046875,-6.30078125,-2.140625,-0.202880859375,-6.0859375,-7.78125,-7.1328125,-8.5703125,-4.2578125,-6.84375,-7.65625,-7.3984375,-3.080078125,-0.11126708984375,-5.859375,-8.2578125,-6.9765625,-8.1328125,-4.9296875,-7.375,-8.453125,-8.5,-2.93359375,-0.167724609375,-6.77734375,-7.85546875,-7.88671875,-8.6953125,-5.39453125,-6.87109375,-8.375,-7.04296875
8,-1.671875,-2.953125,-5.8359375,-7.1484375,-4.109375,-3.630859375,-2.75,-8.265625,-5.3125,-8.1484375,-1.47265625,-1.81640625,-5.53515625,-6.82421875,-4.29296875,-6.0703125,-1.01953125,-6.74609375,-4.90234375,-5.58203125,-1.41015625,-1.19140625,-4.80078125,-6.75390625,-5.74609375,-6.9296875,-1.84765625,-6.06640625,-5.95703125,-5.01953125,-0.9462890625,-1.5087890625,-5.5390625,-6.1484375,-6.4296875,-7.953125,-1.8837890625,-5.84375,-5.8671875,-4.875,-2.123046875,-0.311279296875,-6.765625,-7.6015625,-7.78125,-10.2890625,-4.359375,-6.359375,-7.7265625,-6.1015625,-2.005859375,-0.302734375,-7.26953125,-7.69921875,-8.4609375,-10.59375,-4.83203125,-6.69140625,-8.515625,-6.81640625
9,-1.80078125,-2.75390625,-5.45703125,-6.66015625,-3.51953125,-2.267578125,-1.75390625,-7.85546875,-4.98046875,-7.01953125,-3.041015625,-1.1259765625,-6.2109375,-8.1328125,-5.5546875,-6.28515625,-2.423828125,-6.296875,-5.2265625,-6.6484375,-2.849609375,-1.146484375,-6.40234375,-7.17578125,-6.53515625,-7.5625,-2.552734375,-6.02734375,-5.70703125,-5.39453125,-3.14453125,-0.45703125,-6.74609375,-7.22265625,-7.14453125,-9.03125,-4.12890625,-7.12890625,-6.68359375,-5.68359375,-3.296875,-0.266357421875,-7.375,-7.8671875,-7.7421875,-9.9140625,-4.484375,-7.1796875,-7.59375,-6.0625,-3.24609375,-0.65234375,-7.35546875,-7.62890625,-7.87890625,-8.84375,-4.30078125,-7.48828125,-7.08203125,-6.37109375
