,agent0_penguin,agent1_penguin,agent2_penguin,agent3_penguin,agent4_penguin,agent5_penguin
0,0.0364583333333333,0.0625,0.0572916666666666,0.3645833333333333,0.2604166666666667,0.2708333333333333
1,0.0364583333333333,0.0364583333333333,0.0572916666666666,0.21875,0.1354166666666666,0.3125
2,0.0208333333333333,0.265625,0.140625,0.28125,0.2604166666666667,0.078125
3,0.0,0.0208333333333333,0.453125,0.5052083333333334,0.4583333333333333,0.3489583333333333
4,0.0208333333333333,0.0885416666666666,0.1614583333333333,0.3229166666666667,0.0208333333333333,0.1666666666666666
5,0.0520833333333333,0.0208333333333333,0.1979166666666666,0.1875,0.25,0.1354166666666666
6,0.0364583333333333,0.0729166666666666,0.3697916666666667,0.3489583333333333,0.390625,0.1510416666666666
7,0.0260416666666666,0.0833333333333333,0.0364583333333333,0.0416666666666666,0.34375,0.1510416666666666
8,0.015625,0.0208333333333333,0.21875,0.0416666666666666,0.109375,0.3072916666666667
9,0.0208333333333333,0.2760416666666667,0.3854166666666667,0.34375,0.3958333333333333,0.1614583333333333
10,0.03125,0.0572916666666666,0.1458333333333333,0.03125,0.3541666666666667,0.1822916666666666
11,0.0208333333333333,0.0260416666666666,0.0260416666666666,0.1822916666666666,0.34375,0.125
12,0.0260416666666666,0.1041666666666666,0.03125,0.0833333333333333,0.1145833333333333,0.203125
13,0.0104166666666666,0.0833333333333333,0.1979166666666666,0.2708333333333333,0.2083333333333333,0.234375
14,0.0104166666666666,0.09375,0.375,0.3802083333333333,0.3541666666666667,0.2708333333333333
15,0.015625,0.2239583333333333,0.1822916666666666,0.2447916666666666,0.4375,0.2864583333333333
16,0.03125,0.0572916666666666,0.0260416666666666,0.1041666666666666,0.1770833333333333,0.0625
17,0.03125,0.3802083333333333,0.2864583333333333,0.28125,0.3854166666666667,0.1666666666666666
18,0.0260416666666666,0.3802083333333333,0.28125,0.2447916666666666,0.34375,0.234375
19,0.0052083333333333,0.0260416666666666,0.0572916666666666,0.15625,0.40625,0.17708333333333334
