,agent0_penguin,agent1_penguin,agent2_penguin,agent3_penguin,agent4_penguin,agent5_penguin
0,0.0572916666666666,0.0833333333333333,0.0572916666666666,0.0625,0.09375,0.0208333333333333
1,0.0625,0.0104166666666666,0.0572916666666666,0.0572916666666666,0.2864583333333333,0.0625
2,0.0260416666666666,0.1145833333333333,0.0833333333333333,0.546875,0.3020833333333333,0.2708333333333333
3,0.03125,0.046875,0.0364583333333333,0.09375,0.5208333333333334,0.0416666666666666
4,0.09375,0.0885416666666666,0.1302083333333333,0.0625,0.1302083333333333,0.078125
5,0.1510416666666666,0.0260416666666666,0.0677083333333333,0.3177083333333333,0.2552083333333333,0.3385416666666667
6,0.0260416666666666,0.25,0.3333333333333333,0.1458333333333333,0.1822916666666666,0.15625
7,0.0208333333333333,0.0677083333333333,0.09375,0.5416666666666666,0.1197916666666666,0.0989583333333333
8,0.0208333333333333,0.109375,0.3020833333333333,0.2395833333333333,0.2083333333333333,0.1875
9,0.0625,0.0260416666666666,0.0104166666666666,0.4635416666666667,0.546875,0.2239583333333333
10,0.0260416666666666,0.2552083333333333,0.2239583333333333,0.2760416666666667,0.25,0.2291666666666666
11,0.046875,0.0677083333333333,0.0416666666666666,0.0520833333333333,0.2083333333333333,0.0833333333333333
12,0.0885416666666666,0.0520833333333333,0.1927083333333333,0.234375,0.2135416666666666,0.2239583333333333
13,0.046875,0.0625,0.2083333333333333,0.0625,0.1770833333333333,0.109375
14,0.0364583333333333,0.4479166666666667,0.34375,0.2864583333333333,0.234375,0.3125
15,0.046875,0.0104166666666666,0.3958333333333333,0.1041666666666666,0.2864583333333333,0.2447916666666666
16,0.0520833333333333,0.0729166666666666,0.3697916666666667,0.1770833333333333,0.1354166666666666,0.1041666666666666
17,0.0416666666666666,0.03125,0.4114583333333333,0.3385416666666667,0.3802083333333333,0.1770833333333333
18,0.0572916666666666,0.1875,0.15625,0.625,0.71875,0.5208333333333334
19,0.0885416666666666,0.0572916666666666,0.0677083333333333,0.0104166666666666,0.0833333333333333,0.036458333333333336
