,agent0_elephant,agent0_dolphin,agent0_panda,agent0_lion,agent0_kangaroo,agent0_penguin,agent0_giraffe,agent0_chimpanzee,agent0_koala,agent0_orangutan,agent1_elephant,agent1_dolphin,agent1_panda,agent1_lion,agent1_kangaroo,agent1_penguin,agent1_giraffe,agent1_chimpanzee,agent1_koala,agent1_orangutan,agent2_elephant,agent2_dolphin,agent2_panda,agent2_lion,agent2_kangaroo,agent2_penguin,agent2_giraffe,agent2_chimpanzee,agent2_koala,agent2_orangutan,agent3_elephant,agent3_dolphin,agent3_panda,agent3_lion,agent3_kangaroo,agent3_penguin,agent3_giraffe,agent3_chimpanzee,agent3_koala,agent3_orangutan,agent4_elephant,agent4_dolphin,agent4_panda,agent4_lion,agent4_kangaroo,agent4_penguin,agent4_giraffe,agent4_chimpanzee,agent4_koala,agent4_orangutan,agent5_elephant,agent5_dolphin,agent5_panda,agent5_lion,agent5_kangaroo,agent5_penguin,agent5_giraffe,agent5_chimpanzee,agent5_koala,agent5_orangutan
0,-1.5224609375,-3.9375,-5.0234375,-5.9609375,-3.2578125,-2.3125,-1.2255859375,-7.8515625,-4.71875,-7.7109375,-2.005859375,-0.64697265625,-4.8515625,-7.1328125,-4.5625,-4.828125,-2.130859375,-6.0703125,-4.6484375,-6.6328125,-1.8232421875,-3.181640625,-5.90234375,-6.64453125,-5.53515625,-6.96875,-2.744140625,-8.203125,-6.86328125,-8.6015625,-1.4072265625,-4.015625,-7.2421875,-6.3828125,-7.015625,-7.984375,-3.03125,-8.234375,-7.8203125,-6.9921875,-2.451171875,-0.169921875,-6.53125,-7.1640625,-7.1796875,-8.640625,-4.4765625,-6.75,-8.015625,-7.296875,-2.427734375,-0.334716796875,-5.7734375,-7.1484375,-6.859375,-6.7421875,-4.5390625,-6.765625,-6.875,-6.890625
1,-2.08203125,-3.81640625,-5.51171875,-6.01953125,-3.67578125,-2.94140625,-1.1923828125,-7.73046875,-4.83984375,-7.29296875,-2.318359375,-1.865234375,-6.26171875,-7.41796875,-5.88671875,-6.08203125,-2.255859375,-6.66015625,-5.19140625,-5.34765625,-2.6875,-0.578125,-6.8984375,-7.3125,-7.3203125,-10.03125,-4.0078125,-6.5625,-6.921875,-5.1640625,-2.974609375,-0.443603515625,-6.9921875,-7.515625,-7.5078125,-9.8359375,-4.3828125,-6.6796875,-7.265625,-5.75,-2.998046875,-0.388671875,-7.14453125,-7.45703125,-7.60546875,-9.765625,-4.59765625,-6.80859375,-7.36328125,-5.76171875,-2.70703125,-0.3642578125,-7.15234375,-7.89453125,-7.12890625,-9.0,-4.23046875,-6.71484375,-7.29296875,-6.65234375
2,-1.8271484375,-4.03125,-5.15625,-5.65625,-3.140625,-2.6875,-1.0146484375,-7.8359375,-4.9140625,-7.0703125,-1.5244140625,-1.1806640625,-5.484375,-7.4453125,-5.2734375,-5.53125,-1.8056640625,-6.4453125,-5.3671875,-6.5859375,-1.2109375,-0.8515625,-5.8203125,-6.296875,-5.4765625,-6.5859375,-2.1796875,-6.1015625,-5.7578125,-5.8125,-1.802734375,-1.130859375,-6.58984375,-6.48828125,-6.35546875,-6.859375,-3.130859375,-6.50390625,-5.82421875,-5.37890625,-2.998046875,-0.389404296875,-6.78125,-7.765625,-6.9375,-8.9296875,-4.828125,-7.4140625,-6.859375,-6.078125,-2.767578125,-0.298095703125,-6.96875,-8.265625,-7.359375,-9.8515625,-4.640625,-7.1484375,-7.2734375,-6.890625
3,-1.29296875,-3.73046875,-4.77734375,-5.76953125,-3.23046875,-2.40234375,-1.21484375,-7.73046875,-4.37109375,-7.67578125,-2.0390625,-0.367431640625,-5.4921875,-7.6796875,-4.9765625,-6.640625,-2.8671875,-6.2421875,-5.2265625,-6.9296875,-2.12890625,-0.31689453125,-5.80078125,-7.91015625,-5.94140625,-6.59765625,-3.39453125,-6.66015625,-6.13671875,-6.95703125,-1.6787109375,-1.7099609375,-4.3828125,-7.796875,-3.3671875,-4.5,-2.1328125,-6.8125,-4.375,-7.296875,-1.5458984375,-1.3583984375,-4.3046875,-7.59375,-3.53125,-4.53125,-1.4833984375,-6.34375,-3.6953125,-6.40625,-3.51171875,-1.1279296875,-6.19140625,-8.2890625,-5.51953125,-6.39453125,-2.30078125,-6.33984375,-4.80859375,-6.30078125
4,-1.748046875,-3.826171875,-5.06640625,-6.11328125,-3.466796875,-2.5546875,-1.029296875,-7.99609375,-4.55859375,-7.47265625,-2.294921875,-0.26416015625,-6.015625,-7.9609375,-5.859375,-6.9921875,-3.982421875,-6.6171875,-5.7578125,-6.5390625,-2.494140625,-0.1656494140625,-6.234375,-7.71875,-7.2890625,-8.25,-4.7578125,-6.5625,-7.90625,-7.0390625,-1.79296875,-0.370849609375,-5.40234375,-6.04296875,-7.05859375,-8.90625,-3.27734375,-5.68359375,-7.80859375,-6.10546875,-2.3984375,-0.2119140625,-6.5390625,-7.359375,-7.421875,-8.40625,-4.5,-6.2890625,-7.7265625,-6.3828125,-2.421875,-0.203369140625,-6.6875,-7.2109375,-7.5859375,-8.2734375,-5.1640625,-6.390625,-8.546875,-7.3125
5,-1.9697265625,-4.0234375,-4.9296875,-5.7265625,-3.119140625,-2.49609375,-1.0009765625,-7.9375,-4.3828125,-7.390625,-2.302734375,-0.2093505859375,-6.0,-7.75,-6.9375,-8.421875,-4.0078125,-6.3515625,-7.3359375,-7.6640625,-2.689453125,-1.798828125,-5.5234375,-6.8046875,-4.953125,-7.05859375,-3.064453125,-7.3203125,-5.3515625,-7.2578125,-2.01171875,-0.5888671875,-6.12109375,-6.74609375,-5.8046875,-8.4375,-3.1796875,-6.1640625,-6.390625,-5.265625,-1.8681640625,-0.77490234375,-5.6171875,-7.2265625,-5.21875,-7.2890625,-3.072265625,-6.8984375,-5.6328125,-7.0625,-1.0478515625,-1.1103515625,-5.0703125,-4.6328125,-5.0390625,-8.4375,-2.109375,-6.234375,-5.625,-5.34375
6,-1.62109375,-3.76953125,-4.94921875,-5.56640625,-3.17578125,-2.5234375,-1.02734375,-7.81640625,-4.75390625,-7.28515625,-1.06640625,-1.33203125,-5.24609375,-7.21484375,-4.33203125,-4.9375,-1.78515625,-6.47265625,-4.69921875,-6.56640625,-1.9619140625,-1.3837890625,-5.9609375,-6.8984375,-3.859375,-4.7578125,-2.0859375,-6.375,-4.515625,-4.8125,-2.9453125,-0.74169921875,-6.640625,-7.078125,-7.25,-9.0859375,-3.8203125,-6.1953125,-6.6640625,-5.7421875,-3.392578125,-0.12646484375,-7.09375,-8.4140625,-8.125,-10.0078125,-5.40625,-7.1796875,-8.28125,-7.59375,-3.173828125,-0.283447265625,-7.59765625,-9.25,-8.265625,-9.5390625,-5.39453125,-6.91796875,-8.546875,-7.46484375
7,-1.724609375,-4.2109375,-5.28125,-5.984375,-3.193359375,-3.0546875,-1.052734375,-7.7421875,-4.578125,-7.015625,-2.673828125,-1.908203125,-6.24609375,-7.51953125,-5.22265625,-6.4921875,-1.580078125,-6.18359375,-5.37890625,-5.32421875,-1.3759765625,-1.6728515625,-6.015625,-6.1328125,-6.1484375,-7.51953125,-1.3759765625,-6.0234375,-6.140625,-4.9375,-2.728515625,-0.58837890625,-6.54296875,-6.72265625,-6.50390625,-8.9765625,-3.416015625,-6.23828125,-6.43359375,-5.45703125,-3.06640625,-1.6123046875,-6.97265625,-6.94140625,-6.47265625,-8.359375,-3.20703125,-6.97265625,-5.79296875,-5.51171875,-2.880859375,-0.5361328125,-6.75390625,-7.29296875,-7.28515625,-9.328125,-4.01171875,-6.69140625,-6.91796875,-6.06640625
8,-2.06640625,-4.60546875,-5.94921875,-6.36328125,-3.71484375,-2.744140625,-1.72265625,-8.296875,-4.87890625,-8.1171875,-1.1201171875,-2.63671875,-4.37890625,-7.05859375,-4.14453125,-4.375,-1.5732421875,-7.12109375,-4.16796875,-5.55078125,-1.2119140625,-1.1962890625,-3.9921875,-7.7265625,-3.78125,-3.337890625,-2.1015625,-6.6171875,-3.6015625,-7.03125,-1.625,-1.0,-3.875,-7.4453125,-3.78125,-4.1171875,-2.015625,-7.0859375,-4.0078125,-7.46875,-1.228515625,-0.947265625,-4.21484375,-7.99609375,-4.62890625,-4.41796875,-3.181640625,-7.24609375,-4.53515625,-7.33984375,-1.796875,-0.921875,-5.65625,-7.4453125,-4.9765625,-4.84765625,-3.359375,-6.5703125,-4.484375,-7.21875
9,-1.8193359375,-4.1328125,-5.09375,-5.96875,-3.357421875,-2.333984375,-1.2724609375,-7.84375,-4.453125,-7.5390625,-1.5703125,-3.3203125,-4.1796875,-5.6015625,-3.40625,-3.490234375,-0.9140625,-7.0625,-3.7734375,-5.015625,-1.7001953125,-0.3564453125,-5.89453125,-6.60546875,-6.68359375,-8.1796875,-4.05078125,-6.12890625,-6.96484375,-6.36328125,-3.232421875,-0.10650634765625,-7.57421875,-8.3984375,-7.73828125,-9.671875,-5.86328125,-7.42578125,-8.578125,-7.62109375,-3.099609375,-0.114501953125,-7.65234375,-8.28125,-7.67578125,-9.484375,-5.80859375,-7.33203125,-8.6015625,-7.44921875,-3.26171875,-0.09051513671875,-7.16796875,-8.15625,-7.95703125,-10.125,-6.08203125,-7.47265625,-9.5625,-8.40625
