,agent0_elephant,agent0_dolphin,agent0_panda,agent0_lion,agent0_kangaroo,agent0_penguin,agent0_giraffe,agent0_chimpanzee,agent0_koala,agent0_orangutan,agent1_elephant,agent1_dolphin,agent1_panda,agent1_lion,agent1_kangaroo,agent1_penguin,agent1_giraffe,agent1_chimpanzee,agent1_koala,agent1_orangutan,agent2_elephant,agent2_dolphin,agent2_panda,agent2_lion,agent2_kangaroo,agent2_penguin,agent2_giraffe,agent2_chimpanzee,agent2_koala,agent2_orangutan,agent3_elephant,agent3_dolphin,agent3_panda,agent3_lion,agent3_kangaroo,agent3_penguin,agent3_giraffe,agent3_chimpanzee,agent3_koala,agent3_orangutan,agent4_elephant,agent4_dolphin,agent4_panda,agent4_lion,agent4_kangaroo,agent4_penguin,agent4_giraffe,agent4_chimpanzee,agent4_koala,agent4_orangutan,agent5_elephant,agent5_dolphin,agent5_panda,agent5_lion,agent5_kangaroo,agent5_penguin,agent5_giraffe,agent5_chimpanzee,agent5_koala,agent5_orangutan
0,-0.98876953125,-3.61328125,-5.31640625,-5.83203125,-3.71484375,-3.00390625,-1.67578125,-7.89453125,-4.92578125,-7.78515625,-1.146484375,-0.94287109375,-5.33203125,-6.85546875,-5.04296875,-5.59765625,-1.802734375,-6.54296875,-5.60546875,-6.81640625,-0.64794921875,-2.4609375,-5.40625,-5.6484375,-5.3046875,-6.8203125,-2.0859375,-7.359375,-7.109375,-7.7890625,-0.59521484375,-2.064453125,-6.265625,-5.859375,-6.3125,-8.3515625,-1.6728515625,-6.78125,-7.5703125,-5.578125,-2.02734375,-0.245361328125,-6.76953125,-7.04296875,-7.63671875,-9.75,-4.42578125,-6.48828125,-8.265625,-7.01171875,-2.427734375,-0.334716796875,-5.7734375,-7.1484375,-6.859375,-6.7421875,-4.5390625,-6.765625,-6.875,-6.890625
1,-2.181640625,-3.126953125,-5.67578125,-6.50390625,-3.548828125,-3.701171875,-1.3076171875,-7.66015625,-4.81640625,-6.59765625,-1.78515625,-1.45703125,-6.70703125,-7.08203125,-5.75390625,-7.0078125,-1.94140625,-6.95703125,-5.50390625,-5.75390625,-2.5859375,-0.241455078125,-7.109375,-7.5859375,-7.625,-10.765625,-4.8671875,-6.7109375,-7.8046875,-6.359375,-2.42578125,-0.30078125,-7.11328125,-7.52734375,-7.56640625,-10.6015625,-4.73046875,-6.54296875,-7.73046875,-6.43359375,-2.494140625,-0.2919921875,-7.08984375,-7.44921875,-7.53515625,-10.2890625,-4.66796875,-6.58203125,-7.54296875,-6.36328125,-2.70703125,-0.3642578125,-7.15234375,-7.89453125,-7.12890625,-9.0,-4.23046875,-6.71484375,-7.29296875,-6.65234375
2,-2.0,-3.5234375,-5.1484375,-6.4609375,-2.8984375,-3.23828125,-1.3994140625,-8.0078125,-4.3671875,-6.3984375,-2.134765625,-1.6025390625,-5.171875,-7.453125,-5.140625,-6.01171875,-1.1806640625,-6.796875,-4.8671875,-6.1796875,-1.712890625,-1.259765625,-6.1875,-6.9453125,-6.015625,-7.28125,-1.962890625,-6.5859375,-6.015625,-5.8203125,-1.734375,-1.046875,-6.8359375,-6.8828125,-6.578125,-7.921875,-3.109375,-6.8125,-6.0234375,-5.6796875,-2.208984375,-0.35009765625,-6.703125,-7.375,-7.3046875,-9.6640625,-4.5078125,-6.7734375,-7.171875,-6.703125,-2.767578125,-0.298095703125,-6.96875,-8.265625,-7.359375,-9.8515625,-4.640625,-7.1484375,-7.2734375,-6.890625
3,-1.248046875,-3.013671875,-5.46484375,-6.19921875,-3.240234375,-2.771484375,-1.169921875,-7.62890625,-4.81640625,-7.61328125,-2.126953125,-0.5966796875,-5.20703125,-7.41796875,-4.04296875,-6.32421875,-1.9716796875,-6.16796875,-4.23046875,-6.13671875,-2.365234375,-0.708984375,-5.24609375,-7.50390625,-4.60546875,-6.97265625,-1.662109375,-6.12890625,-4.30078125,-5.70703125,-2.037109375,-2.021484375,-4.81640625,-8.2890625,-2.599609375,-4.16015625,-1.052734375,-6.63671875,-3.576171875,-6.51171875,-1.708984375,-1.537109375,-4.81640625,-7.99609375,-3.326171875,-4.86328125,-0.927734375,-6.45703125,-3.716796875,-6.17578125,-3.51171875,-1.1279296875,-6.19140625,-8.2890625,-5.51953125,-6.39453125,-2.30078125,-6.33984375,-4.80859375,-6.30078125
4,-1.3427734375,-3.146484375,-5.1796875,-7.140625,-3.5703125,-3.140625,-1.46875,-7.7265625,-4.75,-7.1015625,-1.6953125,-0.3671875,-5.390625,-7.0234375,-5.515625,-7.015625,-3.3203125,-6.3671875,-5.96875,-7.078125,-2.52734375,-0.153076171875,-6.47265625,-7.32421875,-7.48828125,-9.453125,-4.79296875,-6.61328125,-8.6640625,-6.98828125,-2.1171875,-0.1961669921875,-6.75,-7.5,-8.3515625,-10.140625,-5.1484375,-6.3984375,-9.5,-7.5,-2.38671875,-0.1685791015625,-7.30859375,-7.65234375,-8.3984375,-9.796875,-5.62890625,-6.52734375,-9.4375,-7.74609375,-2.421875,-0.203369140625,-6.6875,-7.2109375,-7.5859375,-8.2734375,-5.1640625,-6.390625,-8.546875,-7.3125
5,-1.349609375,-3.373046875,-5.17578125,-5.81640625,-2.958984375,-2.7421875,-1.615234375,-8.1640625,-5.10546875,-7.98046875,-2.20703125,-0.2374267578125,-5.91015625,-7.60546875,-6.98828125,-8.8359375,-3.78515625,-5.94140625,-7.40234375,-7.24609375,-2.541015625,-0.88427734375,-5.328125,-6.6015625,-4.8828125,-8.0859375,-3.041015625,-6.2734375,-5.546875,-6.375,-1.9794921875,-0.6826171875,-5.91796875,-6.96484375,-5.47265625,-8.7734375,-3.189453125,-6.09765625,-6.08984375,-5.74609375,-1.8125,-0.515625,-5.578125,-7.296875,-4.71875,-7.6484375,-2.546875,-6.7734375,-5.46875,-6.609375,-1.0478515625,-1.1103515625,-5.0703125,-4.6328125,-5.0390625,-8.4375,-2.109375,-6.234375,-5.625,-5.34375
6,-1.6162109375,-3.171875,-5.765625,-6.09375,-3.265625,-3.12109375,-1.1162109375,-7.6875,-4.7734375,-6.671875,-1.5302734375,-1.4365234375,-5.7734375,-6.8984375,-4.5859375,-4.95703125,-1.4365234375,-6.21875,-4.1953125,-5.640625,-2.029296875,-1.107421875,-6.171875,-6.4921875,-3.880859375,-5.09765625,-1.998046875,-6.28125,-4.3984375,-5.28125,-2.744140625,-0.415771484375,-7.0625,-7.78125,-7.63671875,-9.7734375,-4.64453125,-6.58203125,-7.59765625,-6.43359375,-3.2109375,-0.10247802734375,-7.2265625,-8.6953125,-8.3359375,-11.0546875,-5.4921875,-7.109375,-9.0234375,-8.171875,-3.173828125,-0.283447265625,-7.59765625,-9.25,-8.265625,-9.5390625,-5.39453125,-6.91796875,-8.546875,-7.46484375
7,-1.658203125,-3.876953125,-5.203125,-6.6953125,-3.134765625,-3.28515625,-1.1904296875,-7.7421875,-4.6328125,-6.8203125,-2.26171875,-1.8720703125,-6.76171875,-7.13671875,-5.74609375,-7.484375,-1.9658203125,-6.61328125,-5.77734375,-5.55859375,-1.337890625,-1.384765625,-6.3984375,-6.3984375,-6.234375,-7.86328125,-1.603515625,-6.484375,-6.2890625,-5.03125,-2.400390625,-0.5732421875,-6.62890625,-6.89453125,-6.99609375,-9.9609375,-3.564453125,-6.19140625,-6.82421875,-5.85546875,-2.40234375,-0.79296875,-6.82421875,-7.00390625,-6.65234375,-9.8125,-3.62109375,-6.62890625,-6.24609375,-5.80078125,-2.880859375,-0.5361328125,-6.75390625,-7.29296875,-7.28515625,-9.328125,-4.01171875,-6.69140625,-6.91796875,-6.06640625
8,-3.462890625,-5.1875,-6.859375,-7.7421875,-4.9375,-3.66015625,-3.501953125,-8.9375,-5.7734375,-9.3828125,-1.369140625,-2.181640625,-4.72265625,-7.69921875,-3.884765625,-3.849609375,-1.681640625,-7.26953125,-4.71484375,-5.92578125,-1.43359375,-1.13671875,-4.08203125,-7.44140625,-3.34765625,-3.591796875,-1.85546875,-6.73828125,-3.82421875,-7.16015625,-1.5888671875,-0.7294921875,-3.939453125,-7.75390625,-3.822265625,-4.07421875,-2.041015625,-6.98828125,-4.22265625,-7.73828125,-1.384765625,-0.69775390625,-4.79296875,-7.45703125,-4.77734375,-5.3671875,-2.728515625,-6.91015625,-5.43359375,-6.81640625,-1.796875,-0.921875,-5.65625,-7.4453125,-4.9765625,-4.84765625,-3.359375,-6.5703125,-4.484375,-7.21875
9,-1.0927734375,-3.591796875,-5.2109375,-6.1640625,-3.255859375,-2.33984375,-1.9833984375,-7.75,-4.7421875,-7.5703125,-1.296875,-3.4375,-4.2734375,-5.5703125,-2.890625,-3.505859375,-0.89111328125,-7.390625,-4.28125,-5.25,-1.626953125,-0.314453125,-6.46875,-7.140625,-7.3515625,-9.28125,-4.578125,-6.2421875,-8.2734375,-7.3046875,-3.369140625,-0.08734130859375,-7.59375,-8.484375,-8.421875,-10.9921875,-6.234375,-7.3203125,-9.8203125,-8.484375,-3.29296875,-0.0902099609375,-7.56640625,-8.421875,-8.328125,-10.84375,-6.26171875,-7.34765625,-9.78125,-8.4296875,-3.26171875,-0.09051513671875,-7.16796875,-8.15625,-7.95703125,-10.125,-6.08203125,-7.47265625,-9.5625,-8.40625
