,agent0_elephant,agent0_dolphin,agent0_panda,agent0_lion,agent0_kangaroo,agent0_penguin,agent0_giraffe,agent0_chimpanzee,agent0_koala,agent0_orangutan,agent1_elephant,agent1_dolphin,agent1_panda,agent1_lion,agent1_kangaroo,agent1_penguin,agent1_giraffe,agent1_chimpanzee,agent1_koala,agent1_orangutan,agent2_elephant,agent2_dolphin,agent2_panda,agent2_lion,agent2_kangaroo,agent2_penguin,agent2_giraffe,agent2_chimpanzee,agent2_koala,agent2_orangutan,agent3_elephant,agent3_dolphin,agent3_panda,agent3_lion,agent3_kangaroo,agent3_penguin,agent3_giraffe,agent3_chimpanzee,agent3_koala,agent3_orangutan,agent4_elephant,agent4_dolphin,agent4_panda,agent4_lion,agent4_kangaroo,agent4_penguin,agent4_giraffe,agent4_chimpanzee,agent4_koala,agent4_orangutan,agent5_elephant,agent5_dolphin,agent5_panda,agent5_lion,agent5_kangaroo,agent5_penguin,agent5_giraffe,agent5_chimpanzee,agent5_koala,agent5_orangutan
0,-1.443359375,-3.310546875,-5.23046875,-6.28515625,-4.26171875,-3.166015625,-1.005859375,-7.48828125,-5.15234375,-8.3828125,-1.4306640625,-1.6494140625,-5.2578125,-7.171875,-4.296875,-3.380859375,-1.1181640625,-6.3671875,-5.21875,-6.0078125,-2.26953125,-0.410888671875,-6.51953125,-6.10546875,-7.40234375,-8.5625,-3.62109375,-6.04296875,-7.50390625,-5.20703125,-2.177734375,-0.30224609375,-6.96484375,-6.74609375,-8.0390625,-9.0,-4.84765625,-6.26953125,-9.1640625,-8.4375,-2.732421875,-0.186279296875,-6.1953125,-5.6796875,-6.796875,-8.3125,-3.998046875,-6.265625,-8.359375,-7.90625,-2.908203125,-0.111328125,-7.328125,-6.265625,-8.0078125,-10.9765625,-6.1953125,-6.96875,-10.3125,-10.140625
1,-1.5947265625,-3.236328125,-5.2578125,-7.1484375,-4.359375,-4.09765625,-1.0166015625,-7.28125,-5.1796875,-7.8046875,-3.0859375,-0.16455078125,-5.484375,-8.4375,-6.515625,-7.2578125,-4.7109375,-6.65625,-7.3046875,-7.265625,-2.6875,-0.436767578125,-5.7421875,-8.140625,-6.859375,-8.09375,-4.3515625,-6.4140625,-6.7265625,-5.734375,-2.9296875,-0.258056640625,-6.984375,-8.8359375,-7.828125,-9.7421875,-5.125,-6.5078125,-8.1015625,-6.28125,-2.912109375,-0.27197265625,-6.9296875,-8.859375,-7.8046875,-9.609375,-5.03125,-6.4453125,-7.9765625,-6.265625,-2.771484375,-0.1932373046875,-6.18359375,-8.75,-7.18359375,-7.81640625,-4.92578125,-6.32421875,-7.71484375,-6.83203125
2,-2.5,-3.546875,-6.03125,-6.53125,-4.1484375,-4.30859375,-1.78125,-7.828125,-5.5390625,-8.3671875,-2.36328125,-1.4267578125,-4.00390625,-7.86328125,-3.39453125,-2.44140625,-2.33984375,-6.88671875,-2.94921875,-6.26953125,-2.984375,-0.141357421875,-6.9453125,-8.75,-7.5390625,-8.75,-4.6171875,-6.984375,-7.90625,-7.4375,-2.693359375,-0.2095947265625,-6.34375,-8.140625,-8.234375,-9.484375,-5.09375,-6.6484375,-7.7421875,-6.4921875,-3.052734375,-0.2088623046875,-6.97265625,-8.4921875,-8.1015625,-10.0703125,-4.94921875,-6.76953125,-8.3359375,-6.87890625,-2.91796875,-0.27783203125,-6.91796875,-8.5078125,-8.2734375,-9.890625,-5.36328125,-6.95703125,-7.99609375,-6.98828125
3,-1.556640625,-3.056640625,-5.04296875,-5.91015625,-4.15234375,-3.30078125,-0.9482421875,-7.18359375,-4.82421875,-8.1484375,-2.1875,-1.265625,-4.8984375,-7.5390625,-5.28125,-6.91015625,-2.3125,-6.734375,-5.8671875,-7.5078125,-1.0478515625,-0.5322265625,-7.3203125,-7.0546875,-7.671875,-9.7734375,-3.953125,-5.8984375,-8.125,-6.1640625,-1.853515625,-0.259765625,-7.35546875,-6.88671875,-7.75390625,-9.171875,-4.80859375,-6.23828125,-8.015625,-6.39453125,-2.142578125,-0.252685546875,-6.15234375,-6.31640625,-6.76953125,-8.1640625,-3.666015625,-6.30859375,-6.97265625,-5.91796875,-2.244140625,-0.2449951171875,-6.39453125,-6.95703125,-6.90234375,-7.421875,-4.05859375,-6.72265625,-6.73828125,-6.42578125
4,-1.6943359375,-2.84375,-5.1171875,-6.6640625,-3.9296875,-3.4375,-0.96044921875,-7.265625,-4.6953125,-7.640625,-2.0390625,-1.7119140625,-5.1796875,-7.71875,-3.2734375,-4.65234375,-1.1494140625,-7.0,-4.0625,-6.0,-1.904296875,-0.70166015625,-6.1875,-6.5703125,-6.03125,-7.35546875,-2.326171875,-5.3203125,-6.5234375,-5.59375,-2.40234375,-0.278076171875,-6.69140625,-7.16796875,-7.29296875,-7.51171875,-4.03515625,-6.34765625,-7.50390625,-6.16796875,-2.287109375,-0.318603515625,-6.5859375,-6.7109375,-6.546875,-8.0234375,-3.396484375,-6.078125,-7.1640625,-6.0234375,-2.3046875,-0.3525390625,-7.125,-5.65625,-7.4453125,-9.3046875,-4.421875,-5.984375,-8.4375,-5.515625
5,-1.591796875,-3.216796875,-5.16015625,-5.86328125,-4.37109375,-3.689453125,-1.091796875,-7.48828125,-5.33984375,-8.5,-1.12109375,-1.24609375,-5.33203125,-7.00390625,-5.55859375,-6.2421875,-1.41796875,-6.16015625,-5.51953125,-5.33203125,-1.9404296875,-0.42431640625,-6.28515625,-7.10546875,-7.77734375,-8.484375,-3.501953125,-6.23046875,-6.52734375,-5.24609375,-2.474609375,-0.2398681640625,-6.95703125,-8.0625,-8.0234375,-9.6796875,-4.29296875,-6.51953125,-7.87890625,-6.00390625,-2.53125,-0.23486328125,-6.9765625,-8.109375,-8.0,-9.6640625,-4.3125,-6.5390625,-7.90625,-6.0234375,-2.3671875,-0.242919921875,-6.9609375,-8.09375,-8.109375,-9.296875,-4.703125,-6.828125,-8.0859375,-6.6171875
6,-1.736328125,-3.353515625,-5.1640625,-6.3359375,-4.265625,-3.462890625,-0.86181640625,-7.421875,-5.125,-8.1484375,-1.904296875,-2.482421875,-4.4921875,-7.296875,-4.4921875,-4.828125,-1.154296875,-6.796875,-4.53125,-5.71875,-3.005859375,-0.1939697265625,-6.953125,-8.6328125,-8.3359375,-9.1015625,-5.4765625,-6.75,-8.875,-8.1171875,-3.455078125,-0.07965087890625,-7.21875,-9.125,-8.546875,-9.875,-6.2265625,-7.7265625,-9.7421875,-8.765625,-3.291015625,-0.087890625,-7.16015625,-8.8671875,-8.4453125,-10.1953125,-5.95703125,-7.30859375,-9.0859375,-7.91796875,-2.908203125,-0.189697265625,-5.58984375,-8.1171875,-6.57421875,-8.28125,-3.876953125,-6.46484375,-6.51953125,-6.13671875
7,-2.00390625,-3.94140625,-6.26953125,-7.30859375,-4.98828125,-4.8828125,-1.7392578125,-8.015625,-5.94921875,-8.4765625,-1.6025390625,-1.4775390625,-4.796875,-6.4296875,-4.4375,-4.30859375,-1.5712890625,-7.0546875,-5.0390625,-7.0,-1.6181640625,-0.68115234375,-4.9609375,-8.4609375,-4.0625,-5.48828125,-1.9775390625,-6.765625,-4.984375,-7.25,-2.419921875,-0.45068359375,-4.73046875,-7.66015625,-4.56640625,-6.1875,-2.537109375,-6.06640625,-4.33984375,-5.75390625,-3.138671875,-0.20068359375,-5.80078125,-8.5234375,-6.00390625,-7.33203125,-3.498046875,-6.10546875,-6.76171875,-6.32421875,-3.1796875,-0.76513671875,-6.234375,-7.9140625,-5.3984375,-7.3203125,-2.28125,-5.1015625,-5.328125,-4.6875
8,-2.478515625,-3.517578125,-5.97265625,-7.07421875,-4.82421875,-3.802734375,-1.3388671875,-7.99609375,-5.64453125,-8.3046875,-2.30078125,-0.33251953125,-6.45703125,-7.76171875,-7.23046875,-8.03125,-3.81640625,-6.16015625,-7.08984375,-5.89453125,-2.873046875,-0.2001953125,-7.20703125,-8.5234375,-8.1328125,-10.0234375,-4.83203125,-6.64453125,-8.34375,-6.44921875,-2.83984375,-0.2001953125,-7.19140625,-8.4765625,-8.1953125,-10.0859375,-4.78515625,-6.58984375,-8.3359375,-6.39453125,-2.83984375,-0.2001953125,-7.19140625,-8.4765625,-8.1953125,-10.0859375,-4.78515625,-6.58984375,-8.3359375,-6.39453125,-2.75,-0.26513671875,-6.9140625,-8.2265625,-8.0625,-9.046875,-4.765625,-6.578125,-8.0859375,-6.546875
9,-2.0078125,-3.171875,-5.3828125,-6.328125,-3.6875,-3.296875,-1.5078125,-7.59375,-5.4765625,-8.71875,-1.8388671875,-1.1669921875,-4.55859375,-7.13671875,-3.650390625,-4.140625,-1.2138671875,-6.47265625,-3.861328125,-6.28515625,-2.630859375,-0.662109375,-6.87890625,-7.69921875,-7.00390625,-8.265625,-3.599609375,-6.67578125,-6.82421875,-5.25390625,-2.310546875,-0.388671875,-7.08203125,-8.140625,-7.90234375,-10.046875,-4.31640625,-6.62890625,-7.71484375,-6.16015625,-2.310546875,-0.388671875,-7.08203125,-8.140625,-7.90234375,-10.046875,-4.31640625,-6.62890625,-7.71484375,-6.16015625,-2.30859375,-0.465576171875,-6.80078125,-7.77734375,-7.57421875,-9.1796875,-3.89453125,-6.64453125,-7.43359375,-6.38671875
10,-2.50390625,-3.85546875,-6.02734375,-6.78515625,-4.28515625,-4.21484375,-1.26953125,-7.96484375,-5.73046875,-7.82421875,-1.9931640625,-1.1494140625,-5.109375,-6.453125,-3.759765625,-6.0234375,-2.353515625,-6.7265625,-5.8046875,-6.6640625,-1.5185546875,-2.095703125,-4.10546875,-5.87890625,-4.59765625,-4.75,-0.8935546875,-6.19140625,-5.03515625,-5.33203125,-2.19140625,-0.2384033203125,-5.62109375,-7.03515625,-6.48046875,-6.69921875,-4.72265625,-6.59765625,-7.67578125,-7.63671875,-2.498046875,-0.18603515625,-6.3125,-6.9296875,-7.0546875,-8.0,-4.671875,-6.796875,-8.296875,-7.796875,-2.818359375,-0.3017578125,-5.53515625,-7.81640625,-6.44921875,-7.30078125,-4.67578125,-7.25390625,-6.76953125,-6.73828125
