,agent0_elephant,agent0_dolphin,agent0_panda,agent0_lion,agent0_kangaroo,agent0_penguin,agent0_giraffe,agent0_chimpanzee,agent0_koala,agent0_orangutan,agent1_elephant,agent1_dolphin,agent1_panda,agent1_lion,agent1_kangaroo,agent1_penguin,agent1_giraffe,agent1_chimpanzee,agent1_koala,agent1_orangutan,agent2_elephant,agent2_dolphin,agent2_panda,agent2_lion,agent2_kangaroo,agent2_penguin,agent2_giraffe,agent2_chimpanzee,agent2_koala,agent2_orangutan,agent3_elephant,agent3_dolphin,agent3_panda,agent3_lion,agent3_kangaroo,agent3_penguin,agent3_giraffe,agent3_chimpanzee,agent3_koala,agent3_orangutan,agent4_elephant,agent4_dolphin,agent4_panda,agent4_lion,agent4_kangaroo,agent4_penguin,agent4_giraffe,agent4_chimpanzee,agent4_koala,agent4_orangutan,agent5_elephant,agent5_dolphin,agent5_panda,agent5_lion,agent5_kangaroo,agent5_penguin,agent5_giraffe,agent5_chimpanzee,agent5_koala,agent5_orangutan
0,-1.1396484375,-2.40625,-5.890625,-6.6015625,-4.2109375,-3.330078125,-1.5927734375,-7.921875,-5.90625,-8.0078125,-0.99560546875,-1.21484375,-5.94140625,-7.03515625,-4.49609375,-4.359375,-1.57421875,-6.87890625,-6.33203125,-6.75390625,-1.916015625,-0.462890625,-6.97265625,-6.38671875,-7.70703125,-9.125,-3.681640625,-6.24609375,-7.76171875,-5.44921875,-2.0625,-0.250244140625,-7.015625,-6.7890625,-7.9609375,-10.21875,-4.796875,-6.1953125,-9.046875,-8.359375,-2.634765625,-0.1658935546875,-6.9609375,-7.171875,-7.7734375,-10.4296875,-5.5703125,-6.6953125,-9.3515625,-8.4921875,-2.908203125,-0.111328125,-7.328125,-6.265625,-8.0078125,-10.9765625,-6.1953125,-6.96875,-10.3125,-10.140625
1,-1.345703125,-2.837890625,-5.625,-7.109375,-4.265625,-4.2890625,-1.376953125,-7.0078125,-5.3203125,-7.6484375,-2.8828125,-0.1490478515625,-5.9453125,-8.609375,-7.390625,-8.5703125,-4.8125,-6.5234375,-8.1796875,-7.6015625,-2.826171875,-0.1846923828125,-5.93359375,-8.578125,-7.37109375,-8.9296875,-4.60546875,-6.32421875,-7.80859375,-6.77734375,-2.974609375,-0.1624755859375,-6.7265625,-8.7578125,-7.90625,-9.9921875,-5.03125,-6.4140625,-8.59375,-7.2578125,-2.9375,-0.1563720703125,-6.5234375,-8.7890625,-7.8828125,-9.828125,-5.015625,-6.2890625,-8.4140625,-7.09375,-2.771484375,-0.1932373046875,-6.18359375,-8.75,-7.18359375,-7.81640625,-4.92578125,-6.32421875,-7.71484375,-6.83203125
2,-2.40625,-3.9296875,-6.3515625,-7.5,-4.40625,-4.64453125,-0.953125,-8.2890625,-6.125,-8.2421875,-1.73046875,-0.51171875,-4.82421875,-8.03125,-4.26171875,-4.1953125,-2.74609375,-7.04296875,-4.56640625,-7.26953125,-2.76171875,-0.135986328125,-7.05078125,-9.0390625,-7.76953125,-9.46875,-4.82421875,-7.15234375,-8.4765625,-7.94140625,-2.025390625,-0.30615234375,-6.5703125,-7.8671875,-8.28125,-10.046875,-4.7265625,-6.203125,-7.8828125,-6.875,-2.96484375,-0.1845703125,-7.02734375,-8.4609375,-8.40625,-11.109375,-5.08984375,-6.69140625,-8.4765625,-7.08984375,-2.91796875,-0.27783203125,-6.91796875,-8.5078125,-8.2734375,-9.890625,-5.36328125,-6.95703125,-7.99609375,-6.98828125
3,-1.55859375,-3.37109375,-6.07421875,-6.59765625,-4.51953125,-4.5,-1.13671875,-7.60546875,-5.67578125,-7.62890625,-1.4033203125,-0.84033203125,-5.26171875,-6.83203125,-5.28515625,-7.5625,-2.02734375,-6.14453125,-6.35546875,-6.26171875,-1.43359375,-0.37060546875,-7.30078125,-7.64453125,-8.0625,-10.78125,-3.94921875,-6.24609375,-8.3671875,-5.94921875,-2.078125,-0.202392578125,-7.390625,-7.0703125,-8.0234375,-10.40625,-4.9453125,-6.6484375,-8.2734375,-6.875,-1.7587890625,-0.3056640625,-6.2578125,-6.3984375,-7.1015625,-9.4140625,-3.6953125,-6.1796875,-7.6875,-6.8203125,-2.244140625,-0.2449951171875,-6.39453125,-6.95703125,-6.90234375,-7.421875,-4.05859375,-6.72265625,-6.73828125,-6.42578125
4,-1.5146484375,-2.8125,-5.46875,-7.0625,-4.1640625,-3.69921875,-0.75,-7.84375,-5.703125,-8.1015625,-1.94140625,-1.19140625,-5.81640625,-7.81640625,-3.76171875,-5.83984375,-0.98828125,-7.26171875,-4.78515625,-6.74609375,-1.9716796875,-0.5185546875,-6.54296875,-7.12109375,-6.33203125,-8.6171875,-2.517578125,-5.58203125,-6.97265625,-5.96484375,-2.8359375,-0.1634521484375,-6.984375,-8.0546875,-7.609375,-9.515625,-4.484375,-6.625,-8.1171875,-7.0390625,-2.55078125,-0.23876953125,-6.58984375,-7.15234375,-6.53515625,-8.71875,-3.58203125,-6.26953125,-7.26953125,-6.63671875,-2.3046875,-0.3525390625,-7.125,-5.65625,-7.4453125,-9.3046875,-4.421875,-5.984375,-8.4375,-5.515625
5,-1.708984375,-2.505859375,-6.19140625,-7.05078125,-5.44921875,-2.849609375,-1.052734375,-7.77734375,-6.75390625,-8.5703125,-1.29296875,-0.93408203125,-5.33984375,-7.14453125,-5.94140625,-5.7578125,-1.62109375,-6.30078125,-5.66015625,-5.64453125,-2.375,-0.2342529296875,-6.375,-8.078125,-8.1171875,-9.625,-4.1953125,-6.7421875,-7.4609375,-6.4453125,-2.638671875,-0.201416015625,-6.7734375,-8.390625,-8.03125,-9.859375,-4.65625,-6.734375,-8.0078125,-6.8515625,-2.66796875,-0.1986083984375,-6.93359375,-8.4375,-8.2578125,-10.03125,-4.87890625,-6.76953125,-8.2421875,-6.87109375,-2.3671875,-0.242919921875,-6.9609375,-8.09375,-8.109375,-9.296875,-4.703125,-6.828125,-8.0859375,-6.6171875
6,-1.0546875,-2.4609375,-5.5,-6.8359375,-4.265625,-3.7109375,-1.0859375,-7.515625,-5.6484375,-8.1328125,-1.150390625,-1.369140625,-5.1015625,-7.5078125,-4.49609375,-5.21875,-1.2607421875,-6.71484375,-5.25390625,-5.83203125,-2.986328125,-0.1583251953125,-7.05859375,-8.78125,-8.3125,-9.8828125,-5.23046875,-6.66015625,-8.703125,-8.1171875,-2.95703125,-0.11236572265625,-7.06640625,-9.1875,-8.421875,-10.296875,-5.76953125,-7.21484375,-9.2109375,-8.265625,-3.255859375,-0.099609375,-6.59375,-8.8828125,-8.0,-9.828125,-5.4375,-7.203125,-8.4140625,-7.8828125,-2.908203125,-0.189697265625,-5.58984375,-8.1171875,-6.57421875,-8.28125,-3.876953125,-6.46484375,-6.51953125,-6.13671875
7,-1.982421875,-3.349609375,-6.7421875,-7.6015625,-4.875,-5.0390625,-1.310546875,-7.7265625,-6.3203125,-7.1015625,-2.0546875,-1.2568359375,-4.9609375,-6.5078125,-4.2109375,-4.59765625,-0.9296875,-6.59375,-5.6796875,-6.2578125,-2.169921875,-0.76416015625,-5.5,-8.4375,-3.716796875,-6.16796875,-1.4052734375,-6.0546875,-5.1640625,-6.328125,-2.544921875,-0.55322265625,-5.359375,-7.7578125,-4.96875,-6.94140625,-2.068359375,-5.4140625,-5.296875,-5.1640625,-3.06640625,-0.2235107421875,-6.58203125,-8.25,-6.77734375,-9.203125,-3.26953125,-5.72265625,-7.52734375,-6.00390625,-3.1796875,-0.76513671875,-6.234375,-7.9140625,-5.3984375,-7.3203125,-2.28125,-5.1015625,-5.328125,-4.6875
8,-1.580078125,-3.673828125,-6.234375,-6.9140625,-4.984375,-4.06640625,-0.79931640625,-8.0234375,-6.390625,-8.8203125,-2.189453125,-0.2205810546875,-6.65625,-8.0,-7.75,-9.359375,-4.328125,-6.2578125,-8.2109375,-7.0625,-2.6796875,-0.1636962890625,-7.1171875,-8.46875,-8.4375,-10.78125,-5.21875,-6.625,-8.7421875,-7.3203125,-2.599609375,-0.177734375,-6.92578125,-8.3671875,-8.0390625,-10.3515625,-4.59765625,-6.37109375,-8.4296875,-7.12109375,-2.552734375,-0.1787109375,-6.796875,-8.3203125,-7.8828125,-10.03125,-4.484375,-6.4140625,-8.2265625,-6.90625,-2.75,-0.26513671875,-6.9140625,-8.2265625,-8.0625,-9.046875,-4.765625,-6.578125,-8.0859375,-6.546875
9,-1.7138671875,-3.38671875,-5.33984375,-7.62890625,-3.73046875,-3.583984375,-0.82373046875,-8.0,-5.52734375,-8.34375,-2.283203125,-1.2060546875,-4.83203125,-8.1953125,-3.244140625,-3.84765625,-0.9404296875,-7.78515625,-3.994140625,-7.63671875,-2.337890625,-0.525390625,-6.703125,-7.921875,-7.1484375,-9.2578125,-3.603515625,-6.796875,-7.015625,-6.328125,-2.22265625,-0.301513671875,-6.65234375,-7.85546875,-7.66796875,-10.40625,-4.15234375,-6.53515625,-7.62890625,-6.78515625,-2.287109375,-0.333740234375,-6.55078125,-7.82421875,-7.62890625,-10.3046875,-4.06640625,-6.55859375,-7.65234375,-6.70703125,-2.30859375,-0.465576171875,-6.80078125,-7.77734375,-7.57421875,-9.1796875,-3.89453125,-6.64453125,-7.43359375,-6.38671875
10,-1.7734375,-3.625,-6.25,-7.1640625,-4.46875,-3.802734375,-1.3984375,-8.28125,-6.4453125,-8.140625,-1.4345703125,-0.62255859375,-5.41796875,-7.01171875,-3.849609375,-5.69921875,-2.544921875,-6.67578125,-5.48046875,-7.12890625,-1.5068359375,-2.052734375,-4.703125,-6.6171875,-4.640625,-5.52734375,-0.72509765625,-6.28125,-5.3828125,-5.421875,-2.033203125,-0.2509765625,-6.40625,-7.5546875,-7.4453125,-8.5234375,-4.9375,-6.5703125,-8.453125,-7.671875,-2.39453125,-0.1923828125,-6.33203125,-7.97265625,-6.81640625,-8.65625,-4.82421875,-6.95703125,-8.2578125,-7.73046875,-2.818359375,-0.3017578125,-5.53515625,-7.81640625,-6.44921875,-7.30078125,-4.67578125,-7.25390625,-6.76953125,-6.73828125
11,-1.8798828125,-4.45703125,-6.48828125,-7.56640625,-4.81640625,-4.34375,-3.021484375,-8.671875,-6.36328125,-10.015625,-1.4658203125,-0.41845703125,-5.83203125,-9.125,-5.72265625,-6.34375,-3.45703125,-7.12109375,-6.16796875,-8.4453125,-0.8857421875,-1.0263671875,-6.53515625,-6.77734375,-6.37109375,-6.7734375,-1.9482421875,-6.24609375,-7.38671875,-6.35546875,-1.5224609375,-0.428466796875,-6.140625,-6.953125,-6.84375,-7.7109375,-3.951171875,-5.6171875,-7.0234375,-6.8828125,-1.9619140625,-0.2587890625,-6.5234375,-7.734375,-7.3671875,-8.984375,-5.0,-6.2578125,-8.6015625,-7.9609375,-2.5546875,-0.242431640625,-6.09375,-7.5,-7.34375,-7.4375,-5.359375,-7.1875,-8.03125,-8.21875
12,-4.07421875,-4.83984375,-6.16796875,-8.125,-4.55078125,-4.76953125,-1.5615234375,-7.90234375,-5.60546875,-7.44921875,-2.76953125,-2.27734375,-4.35546875,-6.99609375,-3.85546875,-4.5234375,-0.80078125,-6.08203125,-4.43359375,-5.10546875,-2.736328125,-1.923828125,-5.01953125,-6.87890625,-4.61328125,-5.9296875,-0.51806640625,-5.80859375,-5.49609375,-4.33984375,-3.404296875,-0.294189453125,-5.41015625,-7.05859375,-5.09765625,-8.1171875,-2.669921875,-6.19140625,-6.00390625,-5.47265625,-3.35546875,-0.22998046875,-5.61328125,-7.12890625,-5.88671875,-9.0390625,-3.32421875,-6.27734375,-6.84765625,-6.16796875,-3.017578125,-0.424560546875,-5.41015625,-6.80859375,-5.65234375,-7.61328125,-3.244140625,-6.09765625,-5.96484375,-5.26953125
13,-2.556640625,-4.0234375,-6.578125,-8.1171875,-5.1328125,-6.14453125,-1.681640625,-7.8046875,-5.6640625,-7.6328125,-1.615234375,-2.263671875,-6.36328125,-7.08984375,-5.73828125,-7.15625,-1.669921875,-6.29296875,-5.74609375,-5.19921875,-1.865234375,-0.286865234375,-6.83203125,-7.67578125,-7.58203125,-10.0625,-4.46484375,-6.07421875,-8.203125,-6.64453125,-2.177734375,-0.2080078125,-7.04296875,-7.90234375,-8.7109375,-10.1875,-5.26953125,-6.48046875,-9.6953125,-7.68359375,-2.634765625,-0.1497802734375,-7.109375,-8.1015625,-8.3828125,-10.765625,-5.34375,-6.6015625,-9.2890625,-7.640625,-2.51171875,-0.1685791015625,-6.69140625,-7.70703125,-8.2109375,-9.609375,-5.04296875,-6.70703125,-8.921875,-7.13671875
14,-2.603515625,-3.908203125,-6.64453125,-7.69921875,-4.80078125,-4.66015625,-1.634765625,-8.125,-5.92578125,-7.94921875,-1.671875,-1.546875,-5.3125,-7.515625,-5.234375,-5.28515625,-0.71875,-6.71875,-5.7578125,-6.6640625,-2.205078125,-1.0712890625,-4.6328125,-7.3984375,-3.369140625,-4.28515625,-1.8603515625,-6.2421875,-4.484375,-6.5625,-1.1787109375,-1.1787109375,-5.3515625,-7.6953125,-3.521484375,-4.65625,-1.4755859375,-6.25,-5.234375,-5.7109375,-0.90625,-0.875,-6.390625,-7.0703125,-6.9375,-7.296875,-2.671875,-5.859375,-7.890625,-6.140625,-1.8095703125,-0.3720703125,-5.91015625,-6.91015625,-7.01953125,-7.91796875,-3.98828125,-5.92578125,-7.26171875,-6.65234375
15,-2.3515625,-3.359375,-5.5859375,-7.296875,-4.578125,-3.46484375,-1.6865234375,-7.4765625,-4.9453125,-8.1171875,-3.115234375,-2.732421875,-5.16015625,-7.00390625,-4.42578125,-4.3125,-0.5673828125,-6.28515625,-4.62109375,-5.50390625,-1.689453125,-1.048828125,-6.40625,-6.1953125,-5.5390625,-7.08203125,-1.330078125,-5.84375,-6.40625,-5.0078125,-2.015625,-0.31201171875,-6.140625,-5.9453125,-6.9453125,-8.7734375,-3.265625,-5.9765625,-7.046875,-5.8203125,-1.9501953125,-0.231689453125,-6.43359375,-7.35546875,-7.39453125,-9.171875,-4.73046875,-6.43359375,-7.82421875,-7.17578125,-2.51953125,-0.2841796875,-6.48046875,-7.10546875,-7.56640625,-8.359375,-4.10546875,-6.24609375,-6.98046875,-6.07421875
16,-2.21875,-3.8125,-5.3203125,-7.4765625,-5.03125,-4.4453125,-1.171875,-7.9296875,-5.5078125,-7.6640625,-1.6396484375,-0.92041015625,-5.2890625,-7.5703125,-4.7421875,-6.01953125,-1.4365234375,-6.625,-5.46875,-6.25,-2.638671875,-0.716796875,-6.37890625,-7.55078125,-6.48046875,-8.671875,-2.451171875,-5.83203125,-6.48046875,-4.88671875,-2.041015625,-0.43115234375,-6.640625,-7.59375,-7.6484375,-9.734375,-3.697265625,-6.109375,-7.5,-6.09375,-2.091796875,-0.357666015625,-6.34375,-7.6953125,-7.53125,-9.65625,-3.787109375,-6.0,-7.546875,-6.3671875,-2.00390625,-0.65966796875,-7.03515625,-7.66015625,-7.69921875,-8.9375,-3.45703125,-6.54296875,-7.35546875,-5.59765625
17,-3.51171875,-4.58203125,-6.80078125,-8.96875,-5.40234375,-5.4921875,-3.02734375,-8.0703125,-5.71484375,-8.90625,-2.396484375,-2.083984375,-5.0234375,-6.9375,-4.2734375,-4.5,-0.9208984375,-6.6328125,-4.6953125,-6.3671875,-2.85546875,-1.6201171875,-4.41015625,-7.56640625,-3.92578125,-4.41796875,-2.08984375,-7.23046875,-3.76171875,-6.79296875,-2.80078125,-2.23046875,-5.11328125,-7.90234375,-3.61328125,-3.5390625,-1.49609375,-6.98046875,-3.89453125,-6.84765625,-2.146484375,-0.318115234375,-5.89453125,-6.78515625,-6.35546875,-8.6875,-3.841796875,-6.91015625,-7.23046875,-7.69921875,-2.876953125,-0.384521484375,-5.40625,-7.0625,-5.8828125,-6.90625,-4.3359375,-7.296875,-6.1328125,-7.640625
18,-2.8125,-3.65625,-6.65625,-8.25,-4.96875,-4.171875,-2.21875,-8.265625,-6.2734375,-8.1328125,-0.93115234375,-1.212890625,-5.5234375,-7.125,-4.8046875,-4.66796875,-1.759765625,-6.3125,-5.921875,-6.28125,-2.369140625,-0.2120361328125,-6.859375,-7.921875,-7.59375,-9.1796875,-4.34375,-6.3515625,-8.140625,-6.7265625,-2.1796875,-0.2109375,-6.9609375,-7.5546875,-7.8203125,-9.21875,-4.796875,-6.5703125,-7.8828125,-6.9375,-2.177734375,-0.287109375,-6.27734375,-7.23828125,-7.63671875,-9.5859375,-5.32421875,-6.02734375,-8.3046875,-7.80859375,-3.6484375,-1.2255859375,-6.703125,-8.265625,-7.7109375,-7.609375,-6.84375,-7.2421875,-9.859375,-9.484375
