,agent0_elephant,agent1_elephant
0,0.1416666666666666,0.028125
1,0.1822916666666666,0.0208333333333333
2,0.196875,0.0260416666666666
3,0.159375,0.0166666666666666
4,0.178125,0.0145833333333333
5,0.1479166666666666,0.0166666666666666
6,0.1760416666666666,0.034375
7,0.1552083333333333,0.0114583333333333
8,0.2822916666666666,0.359375
9,0.0708333333333333,0.23645833333333333
