,agent0_koala,agent1_koala
0,0.071875,0.0
1,0.0927083333333333,0.0
2,0.0833333333333333,0.0
3,0.0822916666666666,0.0
4,0.0989583333333333,0.0
5,0.09375,0.0
6,0.0833333333333333,0.0
7,0.071875,0.0
8,0.015625,0.0
9,0.025,0.0
