,agent0_elephant,agent1_elephant
0,0.5,0.0416666666666666
1,0.4583333333333333,0.0416666666666666
2,0.4479166666666667,0.0416666666666666
3,0.5833333333333334,0.0416666666666666
4,0.4583333333333333,0.0416666666666666
5,0.625,0.0
6,0.4583333333333333,0.0416666666666666
7,0.2916666666666667,0.0416666666666666
8,0.0833333333333333,0.0416666666666666
9,0.2083333333333333,0.0
