,agent0_panda,agent1_panda,agent2_panda,agent3_panda,agent4_panda,agent5_panda
0,0.0104166666666666,0.0364583333333333,0.1458333333333333,0.03125,0.046875,0.015625
1,0.015625,0.0572916666666666,0.0104166666666666,0.0260416666666666,0.0052083333333333,0.0260416666666666
2,0.0,0.1197916666666666,0.140625,0.0677083333333333,0.0572916666666666,0.015625
3,0.0364583333333333,0.0104166666666666,0.0260416666666666,0.0572916666666666,0.0104166666666666,0.015625
4,0.0208333333333333,0.03125,0.0520833333333333,0.0364583333333333,0.03125,0.0364583333333333
5,0.0104166666666666,0.0,0.015625,0.0,0.0104166666666666,0.0104166666666666
6,0.0260416666666666,0.046875,0.0364583333333333,0.078125,0.0208333333333333,0.0104166666666666
7,0.0104166666666666,0.0104166666666666,0.0104166666666666,0.125,0.0,0.0260416666666666
8,0.0260416666666666,0.1666666666666666,0.0572916666666666,0.0104166666666666,0.0052083333333333,0.0
9,0.0260416666666666,0.09375,0.1145833333333333,0.1614583333333333,0.0208333333333333,0.0208333333333333
10,0.0104166666666666,0.0,0.0052083333333333,0.078125,0.0260416666666666,0.0364583333333333
11,0.0,0.03125,0.0364583333333333,0.0104166666666666,0.0,0.0052083333333333
12,0.0,0.046875,0.0052083333333333,0.0104166666666666,0.0208333333333333,0.03125
13,0.0052083333333333,0.0416666666666666,0.0,0.0,0.0,0.015625
14,0.0260416666666666,0.0572916666666666,0.0208333333333333,0.0052083333333333,0.0052083333333333,0.0052083333333333
15,0.0260416666666666,0.0052083333333333,0.0208333333333333,0.0208333333333333,0.015625,0.0364583333333333
16,0.0052083333333333,0.03125,0.0,0.0,0.0364583333333333,0.046875
17,0.03125,0.109375,0.1354166666666666,0.0052083333333333,0.0,0.0
18,0.0052083333333333,0.1302083333333333,0.0572916666666666,0.1197916666666666,0.0260416666666666,0.046875
19,0.0104166666666666,0.0104166666666666,0.0364583333333333,0.0,0.0208333333333333,0.0
