,agent0_giraffe,agent1_giraffe,agent2_giraffe
0,0.0,0.075,0.0
1,0.0,0.0,0.0
2,0.0083333333333333,0.05625,0.2395833333333333
3,0.0,0.0,0.0854166666666666
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.053125,0.2520833333333333
9,0.0,0.0,0.0
