,elephant,dolphin,panda,lion,kangaroo,penguin,giraffe,chimpanzee,koala,orangutan
000,-1.1888632774353027,-0.9857382774353027,-4.360738277435303,-6.352925777435303,-5.235738277435303,-5.087963123281952,-3.087467656514491,-5.18105137348158,-4.814240861160215,-7.85295057266012
001,-0.4929342269897461,-3.164809226989746,-5.164809226989746,-7.719496726989746,-4.805374622344857,-3.662527217529714,-3.7119684817735106,-6.602249383926363,-4.689686484402046,-9.289788364596461
002,-0.4022993743419647,-2.464799404144287,-4.722611904144287,-7.160111904144287,-4.050737142562838,-3.3654388962313533,-2.871233207974001,-6.292924761772099,-4.20776491885772,-9.339817881404088
003,-0.9438832998275757,-1.1626332998275757,-4.615758419036865,-5.967320919036865,-5.318883419036865,-5.65552198147634,-2.490928635408636,-5.4126340150831425,-4.506788052705815,-7.717347621561203
004,-0.6145777106285095,-1.4739527702331543,-4.739577770233154,-5.895827770233154,-5.450515270233154,-5.99831002362771,-2.9506977630080655,-5.286453485488664,-4.989920676569454,-8.145855664804913
005,-0.7441509962081909,-1.525400996208191,-4.5097761154174805,-6.6816511154174805,-5.5566511154174805,-5.159328077919781,-2.416201576095773,-5.57227683067299,-4.4868873044033535,-7.822308062997763
006,-0.41075873374938965,-3.1529462337493896,-4.176383972167969,-7.660758972167969,-4.340446829795781,-2.828368206974119,-2.824962605969631,-6.231071829795781,-4.17014260776341,-8.824843048816547
007,-0.5363793969154358,-1.708254337310791,-4.333254337310791,-5.794191837310791,-4.887941837310791,-5.365169184864499,-2.317788469052175,-5.5988798141478355,-4.6618322300491855,-8.184847831260413
008,-0.47891169786453247,-3.1039116382598877,-5.103911876678467,-7.088286876678467,-6.4476621150970175,-4.435211501549929,-3.8696919559006346,-7.455474853515511,-6.151677569316234,-8.736740708209254
009,-0.511701226234436,-2.7929511070251465,-3.6757636070251465,-6.7070136070251465,-4.582013845443697,-3.0846188673749566,-1.9493942074477673,-6.386701464652958,-4.7939581567188725,-8.777344107475074
010,-0.9480068683624268,-1.4167568683624268,-3.9245693683624268,-5.573006629943848,-5.346444129943848,-5.222229648963548,-2.5497163426189218,-4.807382225990125,-4.6359920515387785,-7.901158928498262
