,agent0_chimpanzee,agent1_chimpanzee,agent2_chimpanzee,agent3_chimpanzee,agent4_chimpanzee,agent5_chimpanzee
0,0.0,0.3072916666666667,0.1770833333333333,0.140625,0.2239583333333333,0.0625
1,0.0,0.0052083333333333,0.078125,0.0260416666666666,0.0260416666666666,0.0260416666666666
2,0.0052083333333333,0.0052083333333333,0.0,0.0104166666666666,0.140625,0.1354166666666666
3,0.0,0.015625,0.1354166666666666,0.0989583333333333,0.2864583333333333,0.0
4,0.0,0.0,0.0052083333333333,0.0,0.0052083333333333,0.0
5,0.0,0.0,0.0,0.0,0.09375,0.0416666666666666
6,0.0,0.1614583333333333,0.109375,0.09375,0.1822916666666666,0.1041666666666666
7,0.0,0.0,0.0,0.0833333333333333,0.1510416666666666,0.0625
8,0.0,0.0,0.0,0.0416666666666666,0.0208333333333333,0.0260416666666666
9,0.0,0.0104166666666666,0.0572916666666666,0.109375,0.078125,0.03125
10,0.0,0.0,0.0,0.0,0.0,0.0104166666666666
11,0.0,0.0,0.0052083333333333,0.0,0.09375,0.0260416666666666
12,0.0,0.0,0.0,0.0,0.0052083333333333,0.1354166666666666
13,0.0,0.0260416666666666,0.0364583333333333,0.0208333333333333,0.0364583333333333,0.015625
14,0.0,0.0,0.0052083333333333,0.2708333333333333,0.125,0.046875
15,0.0,0.0052083333333333,0.0,0.0729166666666666,0.0989583333333333,0.015625
16,0.0052083333333333,0.0,0.0,0.0,0.1041666666666666,0.0572916666666666
17,0.0,0.09375,0.15625,0.1302083333333333,0.0989583333333333,0.0677083333333333
18,0.0,0.0,0.0104166666666666,0.0729166666666666,0.2395833333333333,0.0520833333333333
19,0.0052083333333333,0.09375,0.1770833333333333,0.1145833333333333,0.0104166666666666,0.005208333333333333
