,agent0_chimpanzee,agent1_chimpanzee,agent2_chimpanzee,agent3_chimpanzee,agent4_chimpanzee,agent5_chimpanzee
0,0.0,0.0885416666666666,0.2395833333333333,0.1875,0.140625,0.078125
1,0.0,0.0,0.0729166666666666,0.0677083333333333,0.0625,0.0052083333333333
2,0.0,0.0,0.0052083333333333,0.0260416666666666,0.1458333333333333,0.09375
3,0.0,0.0,0.0208333333333333,0.0729166666666666,0.0572916666666666,0.0052083333333333
4,0.0,0.0052083333333333,0.0052083333333333,0.0052083333333333,0.0,0.0260416666666666
5,0.0,0.0104166666666666,0.0052083333333333,0.015625,0.0,0.0625
6,0.0,0.140625,0.1302083333333333,0.09375,0.1875,0.109375
7,0.0052083333333333,0.0,0.0,0.125,0.3072916666666667,0.0520833333333333
8,0.0,0.0052083333333333,0.0052083333333333,0.0208333333333333,0.015625,0.0520833333333333
9,0.0,0.0,0.0,0.3020833333333333,0.1041666666666666,0.0572916666666666
10,0.0,0.0,0.0208333333333333,0.0,0.0,0.0208333333333333
11,0.0,0.0,0.0052083333333333,0.0,0.0885416666666666,0.0208333333333333
12,0.0,0.0052083333333333,0.0,0.0,0.0,0.1041666666666666
13,0.0,0.0104166666666666,0.0052083333333333,0.0208333333333333,0.015625,0.0208333333333333
14,0.0,0.03125,0.0104166666666666,0.2291666666666666,0.2239583333333333,0.0677083333333333
15,0.0,0.0,0.0,0.0052083333333333,0.03125,0.0104166666666666
16,0.0,0.0,0.0,0.0,0.1302083333333333,0.078125
17,0.0,0.046875,0.3125,0.28125,0.3020833333333333,0.1197916666666666
18,0.0,0.0,0.0,0.0677083333333333,0.4427083333333333,0.09375
19,0.0,0.0729166666666666,0.0260416666666666,0.0989583333333333,0.0104166666666666,0.005208333333333333
