,agent0_koala,agent1_koala
0,0.0,0.0
1,0.0072916666666666,0.0
2,0.0135416666666666,0.0
3,0.003125,0.0
4,0.003125,0.0
5,0.009375,0.0
6,0.003125,0.0
7,0.003125,0.0
8,0.1885416666666666,0.0
9,0.028125,0.0
