,agent0_chimpanzee,agent1_chimpanzee,agent2_chimpanzee,agent3_chimpanzee,agent4_chimpanzee,agent5_chimpanzee
0,0.0,0.0104166666666666,0.0104166666666666,0.0104166666666666,0.0052083333333333,0.0
1,0.0,0.0,0.015625,0.0885416666666666,0.0416666666666666,0.015625
2,0.0,0.0,0.0520833333333333,0.0416666666666666,0.0208333333333333,0.0104166666666666
3,0.0,0.0,0.0,0.0260416666666666,0.4114583333333333,0.0
4,0.0,0.0104166666666666,0.0833333333333333,0.0625,0.09375,0.03125
5,0.0,0.0052083333333333,0.0,0.0052083333333333,0.1614583333333333,0.015625
6,0.0,0.0052083333333333,0.1145833333333333,0.1354166666666666,0.1822916666666666,0.015625
7,0.0,0.0,0.0052083333333333,0.0,0.0052083333333333,0.0
8,0.0,0.171875,0.3958333333333333,0.3125,0.25,0.1510416666666666
9,0.0,0.0,0.0052083333333333,0.0416666666666666,0.0260416666666666,0.0052083333333333
10,0.0052083333333333,0.2395833333333333,0.1770833333333333,0.2239583333333333,0.1197916666666666,0.1770833333333333
11,0.0052083333333333,0.0052083333333333,0.0,0.046875,0.0364583333333333,0.0520833333333333
12,0.0,0.0104166666666666,0.0208333333333333,0.0208333333333333,0.0,0.03125
13,0.0,0.1302083333333333,0.1145833333333333,0.1614583333333333,0.1770833333333333,0.0833333333333333
14,0.0,0.0,0.0,0.0885416666666666,0.03125,0.015625
15,0.0,0.0,0.0364583333333333,0.0,0.0,0.0052083333333333
16,0.0,0.015625,0.0052083333333333,0.0364583333333333,0.015625,0.0
17,0.0,0.0,0.125,0.09375,0.109375,0.1041666666666666
18,0.0,0.0104166666666666,0.0,0.09375,0.1197916666666666,0.0625
19,0.0104166666666666,0.0104166666666666,0.0,0.0729166666666666,0.1458333333333333,0.09895833333333333
