,agent0_elephant,agent1_elephant,agent2_elephant,agent3_elephant,agent4_elephant,agent5_elephant
0,-0.4921875,-1.158203125,-1.353515625,-1.7099609375,-2.62109375,-1.587890625
1,-0.74560546875,-1.1318359375,-2.380859375,-3.109375,-3.49609375,-3.46875
2,-0.61572265625,-0.484375,-1.998046875,-2.333984375,-2.19140625,-2.185546875
3,-0.611328125,-1.2734375,-0.63720703125,-1.1591796875,-0.7431640625,-1.0732421875
4,-0.64453125,-1.380859375,-0.8212890625,-1.2138671875,-1.744140625,-1.541015625
5,-0.350830078125,-0.669921875,-2.142578125,-2.041015625,-2.7265625,-2.9453125
6,-0.7333984375,-1.5087890625,-1.296875,-1.6416015625,-3.197265625,-3.91015625
7,-0.68798828125,-1.279296875,-0.81396484375,-0.60107421875,-0.99755859375,-1.548828125
8,-0.416015625,-2.265625,-2.51953125,-3.0234375,-2.625,-2.826171875
9,-0.619140625,-1.12890625,-0.802734375,-0.994140625,-0.73046875,-0.494873046875
10,-0.65869140625,-1.2197265625,-1.2998046875,-1.28515625,-2.1796875,-2.6015625
11,-0.59375,-1.19140625,-0.50927734375,-1.7763671875,-2.287109375,-2.45703125
12,-0.93408203125,-0.27197265625,-2.74609375,-2.73046875,-2.8984375,-2.943359375
13,-0.1314697265625,-0.8486328125,-2.376953125,-2.255859375,-2.296875,-2.365234375
14,-0.64013671875,-1.341796875,-2.705078125,-2.41796875,-3.31640625,-2.298828125
15,-0.453857421875,-0.370361328125,-3.244140625,-2.65234375,-3.005859375,-2.212890625
16,-0.54150390625,-0.6669921875,-2.69921875,-2.607421875,-1.5283203125,-2.53125
17,-0.5068359375,-1.7197265625,-2.361328125,-3.00390625,-2.595703125,-2.259765625
18,-0.5732421875,-0.884765625,-1.2060546875,-0.771484375,-1.6796875,-2.61328125
19,-0.5595703125,-0.794921875,-2.353515625,-2.708984375,-3.15625,-2.810546875
