,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,-0.128662109375,-0.60400390625,-1.34765625,-0.8466796875,-0.58544921875,-0.36572265625
1,-0.37109375,-1.2939453125,-0.56103515625,-0.6298828125,-0.7373046875,-1.3125
2,-0.587890625,-0.457763671875,-0.1712646484375,-0.196533203125,-0.251953125,-0.3583984375
3,-0.2095947265625,-0.37353515625,-0.251220703125,-0.1671142578125,-0.1912841796875,-0.43359375
4,-0.94970703125,-1.3935546875,-1.01953125,-0.66552734375,-0.411376953125,-0.70703125
5,-0.382080078125,-1.96484375,-0.360595703125,-0.33740234375,-0.292236328125,-0.63330078125
6,-0.2109375,-1.517578125,-0.361572265625,-0.301513671875,-0.29931640625,-0.1575927734375
7,-0.67431640625,-1.4345703125,-0.2330322265625,-0.382568359375,-0.2249755859375,-0.278076171875
8,-0.5634765625,-0.5810546875,-0.227294921875,-0.1551513671875,-0.1368408203125,-0.2802734375
9,-0.7861328125,-1.3935546875,-1.76171875,-1.5537109375,-0.1568603515625,-0.9443359375
10,-0.5126953125,-0.64453125,-0.306884765625,-0.53955078125,-0.3037109375,-0.875
11,-0.337890625,-1.0537109375,-0.181884765625,-0.44775390625,-0.1248779296875,-0.1441650390625
12,-0.5791015625,-0.40966796875,-0.27197265625,-0.8095703125,-0.53466796875,-0.3642578125
13,-0.9599609375,-0.78173828125,-0.29638671875,-0.22265625,-0.2919921875,-0.270751953125
14,-1.6025390625,-2.85546875,-0.82470703125,-0.2325439453125,-0.236328125,-0.318359375
15,-0.2132568359375,-0.9287109375,-0.235107421875,-0.25,-0.25390625,-0.493408203125
16,-0.34814453125,-0.76416015625,-0.310546875,-0.121826171875,-0.403564453125,-0.178466796875
17,-0.386474609375,-2.048828125,-2.640625,-0.55224609375,-0.319580078125,-0.7548828125
18,-0.58056640625,-1.5947265625,-0.96630859375,-0.76171875,-0.7529296875,-0.61376953125
19,-0.52783203125,-1.9833984375,-0.499267578125,-0.962890625,-0.1832275390625,-0.281982421875
