,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,0.1875,0.0677083333333333,0.046875,0.1770833333333333,0.15625,0.0572916666666666
1,0.0677083333333333,0.0208333333333333,0.0625,0.0364583333333333,0.0,0.0
2,0.1197916666666666,0.015625,0.0416666666666666,0.0364583333333333,0.0052083333333333,0.1041666666666666
3,0.1458333333333333,0.0416666666666666,0.0572916666666666,0.09375,0.1666666666666666,0.0260416666666666
4,0.0520833333333333,0.0416666666666666,0.03125,0.0625,0.078125,0.0625
5,0.0677083333333333,0.0052083333333333,0.0572916666666666,0.1354166666666666,0.09375,0.078125
6,0.1041666666666666,0.0416666666666666,0.0260416666666666,0.015625,0.03125,0.109375
7,0.03125,0.0,0.03125,0.0052083333333333,0.015625,0.0260416666666666
8,0.09375,0.109375,0.0260416666666666,0.0260416666666666,0.0833333333333333,0.0364583333333333
9,0.125,0.0520833333333333,0.0260416666666666,0.1614583333333333,0.125,0.078125
10,0.0729166666666666,0.0364583333333333,0.1145833333333333,0.09375,0.0677083333333333,0.0416666666666666
11,0.4947916666666667,0.0677083333333333,0.09375,0.1197916666666666,0.046875,0.109375
12,0.1145833333333333,0.0104166666666666,0.015625,0.0260416666666666,0.0520833333333333,0.03125
13,0.0625,0.0260416666666666,0.1041666666666666,0.0677083333333333,0.0208333333333333,0.0677083333333333
14,0.0416666666666666,0.0104166666666666,0.0104166666666666,0.03125,0.0885416666666666,0.046875
15,0.0677083333333333,0.015625,0.0104166666666666,0.046875,0.0572916666666666,0.0416666666666666
16,0.1510416666666666,0.03125,0.0520833333333333,0.0416666666666666,0.0989583333333333,0.0833333333333333
17,0.015625,0.03125,0.0052083333333333,0.0104166666666666,0.046875,0.015625
18,0.1145833333333333,0.0364583333333333,0.0520833333333333,0.0364583333333333,0.046875,0.046875
19,0.0416666666666666,0.015625,0.0416666666666666,0.0208333333333333,0.0625,0.16145833333333334
