,agent0_dolphin,agent1_dolphin,agent2_dolphin,agent3_dolphin,agent4_dolphin,agent5_dolphin
0,0.1041666666666666,0.03125,0.0208333333333333,0.0104166666666666,0.03125,0.0885416666666666
1,0.03125,0.0208333333333333,0.0104166666666666,0.046875,0.0052083333333333,0.0104166666666666
2,0.1354166666666666,0.0520833333333333,0.0416666666666666,0.0572916666666666,0.0572916666666666,0.0885416666666666
3,0.0416666666666666,0.015625,0.0260416666666666,0.03125,0.2291666666666666,0.0208333333333333
4,0.1458333333333333,0.0,0.0104166666666666,0.0625,0.1666666666666666,0.046875
5,0.1041666666666666,0.0364583333333333,0.0364583333333333,0.0260416666666666,0.0625,0.0729166666666666
6,0.0989583333333333,0.0364583333333333,0.046875,0.03125,0.0260416666666666,0.1041666666666666
7,0.0364583333333333,0.0104166666666666,0.015625,0.015625,0.0208333333333333,0.0364583333333333
8,0.1041666666666666,0.0677083333333333,0.0416666666666666,0.0260416666666666,0.0520833333333333,0.0416666666666666
9,0.1197916666666666,0.0416666666666666,0.03125,0.0364583333333333,0.2135416666666666,0.0885416666666666
10,0.0729166666666666,0.0416666666666666,0.0260416666666666,0.0364583333333333,0.0677083333333333,0.0677083333333333
11,0.2447916666666666,0.0625,0.0625,0.0729166666666666,0.03125,0.078125
12,0.1197916666666666,0.0208333333333333,0.0104166666666666,0.1302083333333333,0.078125,0.03125
13,0.09375,0.0052083333333333,0.0572916666666666,0.0520833333333333,0.0885416666666666,0.0520833333333333
14,0.0833333333333333,0.0885416666666666,0.0208333333333333,0.0260416666666666,0.046875,0.0416666666666666
15,0.125,0.015625,0.0208333333333333,0.03125,0.0364583333333333,0.03125
16,0.0989583333333333,0.0625,0.0729166666666666,0.0364583333333333,0.078125,0.0885416666666666
17,0.09375,0.015625,0.0052083333333333,0.0052083333333333,0.0052083333333333,0.0208333333333333
18,0.0729166666666666,0.0729166666666666,0.0729166666666666,0.0729166666666666,0.03125,0.03125
19,0.1197916666666666,0.0208333333333333,0.0260416666666666,0.0416666666666666,0.0364583333333333,0.125
