,agent0_penguin,agent1_penguin
0,0.5833333333333334,0.375
1,0.5416666666666666,0.5833333333333334
2,0.5833333333333334,0.6197916666666666
3,0.5,0.375
4,0.5416666666666666,0.5833333333333334
5,0.5,0.5052083333333334
6,0.6666666666666666,0.5104166666666666
7,0.625,0.5416666666666666
8,0.5416666666666666,1.0
9,0.6666666666666666,0.625
