,agent0_elephant,agent0_dolphin,agent0_panda,agent0_lion,agent0_kangaroo,agent0_penguin,agent0_giraffe,agent0_chimpanzee,agent0_koala,agent0_orangutan,agent1_elephant,agent1_dolphin,agent1_panda,agent1_lion,agent1_kangaroo,agent1_penguin,agent1_giraffe,agent1_chimpanzee,agent1_koala,agent1_orangutan,agent2_elephant,agent2_dolphin,agent2_panda,agent2_lion,agent2_kangaroo,agent2_penguin,agent2_giraffe,agent2_chimpanzee,agent2_koala,agent2_orangutan,agent3_elephant,agent3_dolphin,agent3_panda,agent3_lion,agent3_kangaroo,agent3_penguin,agent3_giraffe,agent3_chimpanzee,agent3_koala,agent3_orangutan,agent4_elephant,agent4_dolphin,agent4_panda,agent4_lion,agent4_kangaroo,agent4_penguin,agent4_giraffe,agent4_chimpanzee,agent4_koala,agent4_orangutan,agent5_elephant,agent5_dolphin,agent5_panda,agent5_lion,agent5_kangaroo,agent5_penguin,agent5_giraffe,agent5_chimpanzee,agent5_koala,agent5_orangutan
0,-1.4814453125,-2.412109375,-6.51953125,-4.80078125,-3.349609375,-3.19140625,-2.599609375,-7.61328125,-5.62109375,-7.35546875,-1.1435546875,-0.9560546875,-6.37890625,-4.47265625,-5.89453125,-6.5859375,-1.8935546875,-6.87890625,-6.08984375,-5.43359375,-2.099609375,-0.537109375,-5.9140625,-5.140625,-5.59375,-4.8359375,-3.029296875,-6.78125,-5.484375,-5.109375,-3.3984375,-0.1025390625,-6.9375,-7.6484375,-7.46875,-8.8125,-5.046875,-7.5390625,-8.25,-7.359375,-3.015625,-0.1258544921875,-6.8828125,-7.3046875,-7.328125,-9.171875,-5.25,-7.546875,-8.3046875,-7.25,-2.76171875,-0.292236328125,-6.12890625,-6.94921875,-6.87890625,-7.57421875,-4.54296875,-7.30078125,-7.39453125,-6.35546875
1,-2.140625,-2.828125,-6.3046875,-5.53125,-4.015625,-3.421875,-2.640625,-7.8515625,-4.53125,-6.3984375,-2.787109375,-1.3720703125,-5.80859375,-6.41015625,-3.888671875,-4.953125,-2.474609375,-7.80078125,-3.912109375,-5.70703125,-2.51171875,-0.2457275390625,-5.86328125,-8.0,-6.61328125,-8.8125,-3.30859375,-6.24609375,-7.18359375,-5.98046875,-2.19921875,-0.5888671875,-6.01171875,-7.58203125,-7.91796875,-10.0546875,-3.22265625,-5.03515625,-7.05859375,-3.51171875,-2.16015625,-0.33251953125,-6.14453125,-7.14453125,-6.98046875,-8.2265625,-4.55859375,-5.99609375,-7.77734375,-7.55078125,-2.279296875,-0.357666015625,-7.1875,-7.6015625,-8.1875,-7.99609375,-5.0859375,-6.4765625,-8.4765625,-6.9453125
2,-1.94140625,-2.24609375,-6.29296875,-4.83203125,-3.49609375,-3.205078125,-2.46484375,-7.72265625,-4.87890625,-6.86328125,-1.2197265625,-1.2509765625,-5.8125,-4.84375,-4.5859375,-4.42578125,-1.2978515625,-6.9453125,-4.21875,-5.3125,-1.8076171875,-0.55810546875,-6.91015625,-5.67578125,-6.79296875,-6.3125,-3.71484375,-6.58984375,-5.76953125,-4.51171875,-2.865234375,-0.1768798828125,-6.86328125,-7.94140625,-7.43359375,-8.671875,-5.42578125,-7.35546875,-7.87890625,-7.03515625,-3.017578125,-0.1893310546875,-6.9453125,-8.2578125,-7.7734375,-9.546875,-5.6484375,-7.34375,-8.1640625,-7.1640625,-2.98046875,-0.2000732421875,-6.46484375,-7.48046875,-7.45703125,-8.5859375,-5.47265625,-7.36328125,-7.78515625,-6.96484375
3,-1.5693359375,-0.9755859375,-6.8515625,-5.5703125,-4.046875,-3.68359375,-2.529296875,-7.6328125,-5.21875,-6.7890625,-3.017578125,-0.1270751953125,-7.48046875,-7.62109375,-7.01171875,-7.59765625,-4.33984375,-8.0234375,-6.66015625,-6.03515625,-2.23828125,-0.1761474609375,-7.02734375,-7.82421875,-6.87890625,-8.6484375,-4.01953125,-7.19921875,-6.59765625,-6.64453125,-2.5859375,-0.163818359375,-6.609375,-7.9375,-7.7421875,-9.8984375,-4.7890625,-6.2421875,-8.296875,-6.8203125,-2.939453125,-0.1888427734375,-7.4765625,-7.8515625,-8.5703125,-10.8515625,-5.1953125,-6.2734375,-9.0234375,-6.515625,-2.779296875,-0.38916015625,-6.265625,-7.796875,-7.40625,-8.5390625,-4.7578125,-6.3671875,-7.1640625,-6.1953125
4,-2.279296875,-2.599609375,-6.60546875,-6.03515625,-4.45703125,-3.19140625,-3.224609375,-8.390625,-5.21484375,-8.375,-1.7080078125,-0.59814453125,-6.41015625,-6.01171875,-5.05859375,-4.3828125,-2.48046875,-7.23046875,-4.84765625,-5.26171875,-1.9794921875,-0.354736328125,-6.98046875,-7.16796875,-7.17578125,-8.3984375,-4.23828125,-6.60546875,-7.19140625,-6.09765625,-2.48046875,-0.1688232421875,-7.11328125,-7.36328125,-7.74609375,-9.953125,-5.18359375,-6.83203125,-8.609375,-7.43359375,-2.580078125,-0.1580810546875,-7.0390625,-7.40625,-7.40625,-9.9609375,-5.3359375,-7.0859375,-8.4296875,-7.46875,-3.048828125,-0.1893310546875,-6.78125,-7.4375,-7.5234375,-9.0390625,-4.984375,-7.1640625,-8.0390625,-6.828125
5,-2.2265625,-1.3671875,-6.4765625,-5.3515625,-3.84375,-2.86328125,-2.6796875,-7.859375,-4.5625,-7.046875,-1.5859375,-0.7578125,-5.9609375,-6.6171875,-6.1328125,-6.69921875,-1.5390625,-7.09375,-5.375,-6.375,-1.37890625,-1.12890625,-6.83984375,-5.86328125,-6.01171875,-6.2421875,-1.22265625,-7.16015625,-5.77734375,-5.62890625,-1.5048828125,-0.56787109375,-7.13671875,-6.73828125,-7.18359375,-7.6015625,-3.068359375,-6.85546875,-6.71484375,-5.73046875,-2.302734375,-0.45849609375,-6.42578125,-7.19140625,-6.91796875,-9.3515625,-3.974609375,-6.48046875,-7.22265625,-6.17578125,-2.634765625,-0.290771484375,-7.25,-7.578125,-7.4296875,-8.9609375,-4.7890625,-6.8515625,-7.8828125,-6.6875
6,-1.6416015625,-1.5634765625,-6.0546875,-4.890625,-3.283203125,-3.099609375,-2.486328125,-7.703125,-4.84375,-7.6484375,-1.6083984375,-0.8115234375,-4.9921875,-7.0234375,-3.859375,-5.21875,-1.6083984375,-7.0234375,-3.625,-6.3359375,-1.8017578125,-0.301513671875,-5.61328125,-7.24609375,-5.77734375,-7.55859375,-3.28515625,-6.82421875,-6.16015625,-6.40234375,-2.337890625,-0.2122802734375,-6.2734375,-7.1640625,-6.71875,-9.2265625,-3.884765625,-6.5234375,-7.078125,-6.171875,-2.73828125,-0.1749267578125,-7.33984375,-6.98046875,-7.75390625,-8.6796875,-5.30859375,-7.23828125,-8.25,-7.41015625,-3.142578125,-0.158935546875,-6.98046875,-7.33984375,-7.55078125,-8.6484375,-5.40234375,-7.08203125,-8.0390625,-7.14453125
7,-2.5078125,-2.390625,-6.796875,-5.6640625,-3.78125,-2.8515625,-2.4375,-7.6640625,-4.890625,-6.390625,-2.544921875,-0.73193359375,-6.21484375,-6.76171875,-6.02734375,-8.9609375,-2.591796875,-5.84765625,-5.50390625,-4.90234375,-2.75390625,-0.45654296875,-6.77734375,-7.98046875,-6.62109375,-9.3984375,-3.41796875,-6.62109375,-6.67578125,-5.73828125,-4.8828125,-2.693359375,-7.3671875,-9.046875,-6.953125,-8.7890625,-2.833984375,-7.3515625,-5.96875,-5.875,-2.375,-0.2493896484375,-7.0703125,-7.9140625,-8.0546875,-9.7890625,-5.671875,-6.5234375,-8.5546875,-7.3359375,-2.509765625,-0.353759765625,-6.76171875,-7.58984375,-8.140625,-9.1171875,-5.16015625,-6.62890625,-7.98828125,-6.42578125
8,-2.0625,-3.0546875,-6.6328125,-5.6875,-3.3828125,-3.44140625,-2.84375,-8.125,-4.640625,-7.9921875,-2.52734375,-1.92578125,-6.11328125,-5.84765625,-4.27734375,-6.3515625,-0.488037109375,-6.57421875,-4.99609375,-5.33984375,-1.6005859375,-0.7568359375,-6.03125,-5.9140625,-4.7421875,-6.9375,-1.8037109375,-6.109375,-5.359375,-5.2421875,-1.548828125,-1.033203125,-5.95703125,-5.95703125,-4.62109375,-6.12890625,-1.298828125,-6.41796875,-4.97265625,-5.41015625,-1.8212890625,-0.368408203125,-6.75,-6.3515625,-6.1875,-9.7734375,-4.3828125,-6.421875,-6.40625,-6.421875,-2.265625,-0.359619140625,-7.109375,-6.8984375,-7.2109375,-10.0234375,-4.1953125,-6.75,-7.109375,-6.4921875
9,-2.01953125,-2.03515625,-5.88671875,-5.51953125,-3.01171875,-3.572265625,-2.00390625,-7.49609375,-4.29296875,-6.97265625,-1.66796875,-1.63671875,-5.01171875,-4.90234375,-4.30859375,-5.546875,-1.13671875,-6.73828125,-4.55859375,-5.48828125,-2.3359375,-0.52392578125,-6.1015625,-6.609375,-4.9140625,-4.7578125,-2.2421875,-7.140625,-4.6484375,-5.9375,-2.841796875,-0.701171875,-6.83203125,-7.90234375,-7.55078125,-9.0546875,-4.16796875,-6.87109375,-7.23828125,-5.56640625,-2.876953125,-0.51708984375,-7.0703125,-7.859375,-8.046875,-8.625,-4.84375,-6.4921875,-7.734375,-5.953125,-3.3203125,-0.91357421875,-6.4296875,-8.1796875,-7.640625,-7.8046875,-5.1015625,-7.3046875,-7.1796875,-5.6640625
