,agent0_orangutan,agent1_orangutan,agent2_orangutan,agent3_orangutan,agent4_orangutan,agent5_orangutan
0,0.03125,0.03125,0.03125,0.1302083333333333,0.125,0.1302083333333333
1,0.0104166666666666,0.0104166666666666,0.0364583333333333,0.21875,0.15625,0.2760416666666667
2,0.0260416666666666,0.015625,0.203125,0.3177083333333333,0.171875,0.0520833333333333
3,0.0,0.0520833333333333,0.1302083333333333,0.234375,0.3645833333333333,0.2864583333333333
4,0.0416666666666666,0.03125,0.1510416666666666,0.0,0.0,0.0260416666666666
5,0.015625,0.03125,0.28125,0.484375,0.4270833333333333,0.46875
6,0.0104166666666666,0.0260416666666666,0.3802083333333333,0.296875,0.3125,0.4114583333333333
7,0.0104166666666666,0.1197916666666666,0.1770833333333333,0.046875,0.0,0.03125
8,0.0208333333333333,0.015625,0.1875,0.1979166666666666,0.1875,0.21875
9,0.0208333333333333,0.078125,0.1666666666666666,0.0729166666666666,0.0677083333333333,0.109375
10,0.0208333333333333,0.0,0.1927083333333333,0.2291666666666666,0.28125,0.28125
11,0.0260416666666666,0.0729166666666666,0.0260416666666666,0.234375,0.1875,0.0260416666666666
12,0.0416666666666666,0.34375,0.53125,0.4427083333333333,0.3072916666666667,0.1979166666666666
13,0.0104166666666666,0.328125,0.3697916666666667,0.0104166666666666,0.0,0.0208333333333333
14,0.0104166666666666,0.03125,0.1458333333333333,0.421875,0.3489583333333333,0.3229166666666667
15,0.015625,0.0260416666666666,0.0416666666666666,0.0208333333333333,0.0208333333333333,0.03125
16,0.0208333333333333,0.15625,0.0364583333333333,0.1979166666666666,0.1822916666666666,0.1197916666666666
17,0.0208333333333333,0.015625,0.0885416666666666,0.1927083333333333,0.09375,0.1979166666666666
18,0.0260416666666666,0.25,0.0989583333333333,0.140625,0.15625,0.1666666666666666
19,0.0416666666666666,0.09375,0.0833333333333333,0.4010416666666667,0.3541666666666667,0.234375
