,agent0_orangutan,agent1_orangutan,agent2_orangutan,agent3_orangutan,agent4_orangutan,agent5_orangutan
0,0.0104166666666666,0.015625,0.0260416666666666,0.1875,0.2395833333333333,0.1302083333333333
1,0.03125,0.0,0.1197916666666666,0.265625,0.3177083333333333,0.1979166666666666
2,0.0104166666666666,0.0104166666666666,0.1875,0.2239583333333333,0.1302083333333333,0.046875
3,0.0625,0.0364583333333333,0.0416666666666666,0.359375,0.2552083333333333,0.2447916666666666
4,0.0,0.0052083333333333,0.09375,0.0052083333333333,0.0,0.046875
5,0.0364583333333333,0.0052083333333333,0.4010416666666667,0.4895833333333333,0.5833333333333334,0.3854166666666667
6,0.0052083333333333,0.1927083333333333,0.2760416666666667,0.28125,0.375,0.4322916666666667
7,0.015625,0.0625,0.09375,0.0104166666666666,0.0104166666666666,0.0364583333333333
8,0.0104166666666666,0.0208333333333333,0.21875,0.2447916666666666,0.3072916666666667,0.1614583333333333
9,0.0104166666666666,0.0208333333333333,0.1354166666666666,0.125,0.1614583333333333,0.0833333333333333
10,0.0364583333333333,0.015625,0.2708333333333333,0.21875,0.1770833333333333,0.2291666666666666
11,0.0104166666666666,0.0520833333333333,0.015625,0.1770833333333333,0.125,0.03125
12,0.0885416666666666,0.3645833333333333,0.390625,0.2447916666666666,0.2135416666666666,0.1666666666666666
13,0.0260416666666666,0.2760416666666667,0.1822916666666666,0.0416666666666666,0.015625,0.0
14,0.046875,0.0104166666666666,0.234375,0.2708333333333333,0.4166666666666667,0.234375
15,0.0104166666666666,0.015625,0.0364583333333333,0.03125,0.03125,0.0885416666666666
16,0.015625,0.046875,0.0885416666666666,0.1927083333333333,0.1041666666666666,0.0260416666666666
17,0.03125,0.0,0.0416666666666666,0.2447916666666666,0.2083333333333333,0.2552083333333333
18,0.03125,0.1614583333333333,0.046875,0.1354166666666666,0.15625,0.125
19,0.0208333333333333,0.0416666666666666,0.0364583333333333,0.2395833333333333,0.2239583333333333,0.3072916666666667
